#MU        SIGMA      ENERGY     ERROR     
-0.769153  1.05877    0.305593   0.0588221 
-0.748843  1.02761    0.0607909  0.0605504 
-0.656615  1.03539    -0.0495824 0.031676  
-0.617603  0.940393   -0.216229  0.0161077 
-0.553122  0.874835   -0.296458  0.0145293 
-0.48321   0.815406   -0.274998  0.0124968 
-0.571582  0.735031   -0.287267  0.0131523 
-0.630475  0.681024   -0.347291  0.0133184 
-0.686909  0.750346   -0.374794  0.0262788 
-0.673616  0.84002    -0.245543  0.0461809 
-0.619602  0.823176   -0.25472   0.0195878 
-0.644959  0.879015   -0.276407  0.0443533 
-0.579001  0.898546   -0.253529  0.0144967 
-0.524794  0.818206   -0.299372  0.0190213 
-0.559513  0.881949   -0.301483  0.0312257 
-0.591928  0.977123   -0.189657  0.0519091 
-0.526996  1.04807    -0.115862  0.0381379 
-0.45429   1.04762    -0.166114  0.0377403 
-0.480308  1.03438    -0.183639  0.0342535 
-0.578934  0.995794   -0.169018  0.0207768 
-0.51869   0.915059   -0.254949  0.0264884 
-0.60088   0.880191   -0.243759  0.019594  
-0.661959  0.848605   -0.294963  0.0182867 
-0.65782   0.757916   -0.340399  0.0227652 
-0.739102  0.831028   -0.280548  0.0249814 
-0.722699  0.845054   -0.251021  0.0319796 
-0.784341  0.786277   -0.258521  0.0236717 
-0.716953  0.782067   -0.32641   0.0101355 
-0.634187  0.682633   -0.357292  0.00606231
-0.725208  0.629578   -0.432525  0.00937262
-0.643594  0.575446   -0.332713  0.0173919 
-0.732218  0.508253   -0.277746  0.0206592 
-0.757585  0.493672   -0.28306   0.00857382
-0.847699  0.593564   -0.431643  0.01584   
-0.883776  0.675496   -0.385862  0.0125222 
-0.795489  0.725712   -0.393952  0.0209367 
-0.768872  0.76121    -0.334446  0.0356256 
-0.845085  0.832482   -0.197496  0.0410656 
-0.845085  0.832482   -0.197496  0.0256708 
-0.778283  0.777868   -0.327369  0.0217582 
-0.679023  0.829045   -0.300076  0.0182007 
-0.590942  0.86822    -0.275815  0.0141535 
-0.605594  0.784306   -0.339541  0.0236082 
-0.659495  0.835137   -0.293438  0.0178365 
-0.574298  0.847622   -0.288972  0.0131472 
-0.63357   0.79153    -0.349716  0.0223236 
-0.555513  0.866407   -0.268148  0.025222  
-0.612577  0.918421   -0.286699  0.0350217 
-0.658698  0.921559   -0.186538  0.0314338 
-0.705258  0.95235    -0.172645  0.0536481 
-0.752021  1.00321    0.04466    0.0452025 
-0.747473  0.948646   -0.111187  0.0544617 
-0.734017  0.964721   0.000356917 0.0448575 
-0.661914  0.917784   -0.124058  0.0218624 
-0.746241  0.823004   -0.325005  0.0300263 
-0.746241  0.823004   -0.325005  0.0286375 
-0.709715  0.888569   -0.234832  0.0347043 
-0.658798  0.951794   -0.174797  0.0430499 
-0.633841  0.996904   -0.114573  0.050252  
-0.555494  1.031      -0.0835307 0.0479434 
-0.610252  1.0158     -0.112304  0.0316049 
-0.642933  0.921422   -0.225205  0.0300252 
-0.605637  0.894062   -0.233345  0.0448623 
-0.656536  0.946777   -0.114188  0.0257899 
-0.604875  0.912242   -0.261306  0.0290741 
-0.599734  0.902017   -0.248339  0.0300031 
-0.599734  0.902017   -0.248339  0.0241577 
-0.59256   0.952912   -0.274904  0.0287551 
-0.574658  0.931794   -0.267469  0.019442  
-0.505444  0.92453    -0.287294  0.0270949 
-0.466349  0.975997   -0.262188  0.0294454 
-0.408547  1.05396    -0.199646  0.0430869 
-0.408547  1.05396    -0.199646  0.0504611 
-0.356205  1.07742    -0.105691  0.0467118 
-0.410284  1.12752    -0.0720414 0.0771762 
-0.449938  1.1513     -0.0199085 0.0671294 
-0.449938  1.1513     -0.0199085 0.0638621 
-0.449938  1.1513     -0.0199085 0.0505913 
-0.381613  1.16848    -0.0216726 0.0906296 
-0.448636  1.18643    0.211893   0.0549202 
-0.486395  1.11442    0.0232844  0.0506264 
-0.576984  1.05613    -0.0597474 0.056502  
-0.583118  1.09139    0.0552057  0.0819609 
-0.546977  1.13865    0.208309   0.0408701 
-0.488569  1.08666    -0.162739  0.0333452 
-0.419496  1.00008    -0.20419   0.0236794 
-0.325226  0.977759   -0.249368  0.0223619 
-0.260688  0.942629   -0.192446  0.0164113 
-0.179972  0.882452   -0.222038  0.0190881 
-0.185297  0.93395    -0.22937   0.015692  
-0.268177  0.924554   -0.257123  0.0190071 
-0.24811   1.02192    -0.288805  0.0155167 
-0.251881  0.946573   -0.283323  0.024436  
-0.28981   1.00639    -0.213081  0.0266558 
-0.300593  1.0714     -0.222132  0.0307168 
-0.39897   1.02158    -0.213086  0.0243429 
-0.481674  0.956865   -0.261797  0.0214072 
-0.531889  0.870507   -0.261724  0.0502677 
-0.524722  0.968978   -0.189589  0.0209073 
-0.495407  0.869621   -0.280416  0.0166434 
-0.576845  0.805917   -0.321319  0.0198891 
-0.517446  0.851564   -0.280882  0.0174486 
-0.434417  0.884711   -0.261102  0.019301  
-0.33563   0.918572   -0.243284  0.0160963 
-0.392857  0.85582    -0.255257  0.0158242 
-0.383512  0.81637    -0.227277  0.0169132 
-0.412387  0.843914   -0.241093  0.0166549 
-0.416429  0.883163   -0.282008  0.0158739 
-0.334442  0.85316    -0.214509  0.0170219 
-0.339544  0.798891   -0.203509  0.0166217 
-0.374112  0.869082   -0.241817  0.0148316 
-0.439681  0.784024   -0.235604  0.0146999 
-0.477372  0.753052   -0.257482  0.0153637 
-0.452667  0.817753   -0.227656  0.0149824 
-0.49525   0.771759   -0.286617  0.015048  
-0.565829  0.702959   -0.281283  0.0148494 
-0.481695  0.687623   -0.227041  0.0153451 
-0.502471  0.781129   -0.280259  0.0193119 
-0.494321  0.840133   -0.251005  0.0189984 
-0.397453  0.878827   -0.251248  0.0203195 
-0.435734  0.938872   -0.264316  0.0247119 
-0.365156  0.964605   -0.252772  0.0258176 
-0.429276  0.944706   -0.248282  0.0179991 
-0.380187  1.01471    -0.273906  0.0215589 
-0.285219  0.948381   -0.258804  0.0164897 
-0.355655  0.910495   -0.259565  0.0167649 
-0.391041  0.81834    -0.214543  0.0173482 
-0.476042  0.833555   -0.260317  0.014273  
-0.51038   0.773565   -0.272026  0.0162653 
-0.562443  0.815605   -0.29099   0.0201454 
-0.63436   0.742367   -0.309115  0.0105144 
-0.643541  0.682671   -0.355798  0.0122955 
-0.546726  0.735939   -0.297835  0.0120419 
-0.608703  0.722393   -0.339247  0.0133712 
-0.530716  0.645634   -0.255379  0.012377  
-0.575926  0.735503   -0.303293  0.0113401 
-0.668009  0.701681   -0.381591  0.00616382
-0.72413   0.620022   -0.427313  0.00849031
-0.723692  0.578581   -0.418502  0.0153697 
-0.757158  0.524529   -0.364059  0.0219829 
-0.812363  0.486116   -0.248341  0.0448025 
-0.725874  0.401816   0.190453   0.0817258 
-0.725874  0.401816   0.190453   0.0367352 
-0.816547  0.421736   0.145242   0.0160842 
-0.807708  0.515901   -0.337097  0.0115024 
-0.888762  0.549602   -0.366143  0.0183341 
-0.951749  0.492997   -0.165124  0.0130302 
-0.957812  0.587539   -0.324703  0.0121013 
-0.909748  0.547598   -0.345912  0.0282207 
-0.903009  0.450259   -0.0137695 0.0373161 
-0.903009  0.450259   -0.0137695 0.0267276 
-0.823618  0.463048   -0.12368   0.0201627 
-0.886081  0.494418   -0.234899  0.02675   
-0.886081  0.494418   -0.234899  0.0118066 
-0.985395  0.550384   -0.257295  0.0241585 
-0.985395  0.550384   -0.257295  0.0136256 
-1.03697   0.589472   -0.216648  0.0138054 
-0.998865  0.530058   -0.217645  0.0245713 
-1.05392   0.452123   0.0432959  0.0289313 
-0.980793  0.422219   0.224495   0.0660419 
-0.980793  0.422219   0.224495   0.0226825 
-1.07227   0.451595   0.0811307  0.0516556 
-1.10163   0.354786   0.704643   0.0705555 
-1.10163   0.354786   0.704643   0.0277902 
-1.06513   0.416684   0.291185   0.017204  
-1.1141    0.466542   0.142436   0.0258838 
-1.06954   0.433531   0.226686   0.0405016 
-1.02201   0.391282   0.414782   0.0372154 
-1.02048   0.405656   0.271963   0.0588934 
-1.02048   0.405656   0.271963   0.0407959 
-1.00947   0.38709    0.351937   0.0385541 
-0.915368  0.40021    0.326238   0.0331556 
-0.818514  0.43554    0.00769474 0.0336749 
-0.835185  0.43184    0.0789113  0.0347571 
-0.920334  0.417714   0.235284   0.0419165 
-0.849236  0.403808   0.230082   0.0357419 
-0.946427  0.412616   0.205059   0.0162984 
-0.941456  0.51261    -0.252366  0.0218535 
-0.941456  0.51261    -0.252366  0.0140772 
-0.961531  0.533457   -0.269381  0.0176926 
-1.04928   0.607053   -0.190237  0.0369425 
-1.07224   0.696667   -0.0529656 0.0279912 
-1.09362   0.627528   -0.0726993 0.033821  
-1.08749   0.66274    -0.011124  0.0408606 
-1.01819   0.762331   -0.000410838 0.0598481 
-1.03423   0.803907   0.133751   0.071258  
-1.1064    0.821779   0.502529   0.0605551 
-1.13405   0.764389   0.344771   0.0599889 
-1.15101   0.785179   0.472886   0.0711235 
-1.24381   0.749953   0.884053   0.0722511 
-1.15862   0.81033    0.641546   0.0674474 
-1.06773   0.809589   0.257603   0.0593    
-0.969168  0.904326   0.222632   0.0761111 
-0.902949  0.911388   0.149615   0.0569762 
-0.831283  0.925771   -0.0151254 0.0348462 
-0.784219  0.899628   -0.19625   0.0263153 
-0.852378  0.81981    -0.288794  0.0247504 
-0.792409  0.8108     -0.322862  0.0152167 
-0.759949  0.729085   -0.390321  0.020785  
-0.814124  0.778842   -0.321135  0.024857  
-0.748506  0.816229   -0.273158  0.0298764 
-0.810945  0.738271   -0.341727  0.0181874 
-0.780012  0.725234   -0.379978  0.013236  
-0.75843   0.684393   -0.411364  0.0126128 
-0.79398   0.687527   -0.392054  0.0240931 
-0.847979  0.769681   -0.310678  0.0255502 
-0.749203  0.854182   -0.276628  0.0328212 
-0.714462  0.885729   -0.207205  0.0406942 
-0.667099  0.936145   -0.142553  0.028791  
-0.744027  0.888855   -0.223684  0.0228421 
-0.706096  0.838595   -0.297436  0.0438654 
-0.706096  0.838595   -0.297436  0.0233555 
-0.659324  0.856298   -0.280205  0.050082  
-0.659324  0.856298   -0.280205  0.0118226 
-0.601215  0.766916   -0.333262  0.0148114 
-0.520058  0.673127   -0.248883  0.0112573 
-0.601048  0.675519   -0.339628  0.0152835 
-0.559526  0.761287   -0.297985  0.0141836 
-0.550962  0.765503   -0.31014   0.014182  
-0.501272  0.703183   -0.253095  0.0164004 
-0.46757   0.629967   -0.169662  0.0201566 
-0.46757   0.629967   -0.169662  0.0190253 
-0.379663  0.621931   -0.0150073 0.0196082 
-0.408321  0.56842    0.0161807  0.0281692 
-0.328788  0.471492   0.332448   0.0341874 
-0.249779  0.452855   0.644449   0.0467124 
-0.201464  0.429835   0.762646   0.0453223 
-0.225823  0.390483   0.927986   0.0346628 
-0.176285  0.468376   0.771494   0.0598065 
-0.176285  0.468376   0.771494   0.0289364 
-0.274374  0.496298   0.391827   0.0365369 
-0.274374  0.496298   0.391827   0.026482  
-0.254092  0.586405   0.225341   0.0345726 
-0.254092  0.586405   0.225341   0.0304644 
-0.221901  0.493291   0.607757   0.0378832 
-0.157593  0.465681   0.774936   0.0312126 
-0.186869  0.547176   0.389032   0.0278349 
-0.225107  0.548705   0.374573   0.0285616 
-0.27432   0.533904   0.323314   0.0226912 
-0.243284  0.62888    0.166979   0.0196931 
-0.247338  0.71354    -0.0167925 0.0179704 
-0.295541  0.757542   -0.10643   0.016456  
-0.243441  0.846334   -0.197126  0.018847  
-0.212751  0.788653   -0.172875  0.0155394 
-0.31243   0.820638   -0.171512  0.0188229 
-0.322304  0.731154   -0.133229  0.0217568 
-0.290798  0.635327   0.0872003  0.0170341 
-0.38572   0.729853   -0.13166   0.0172759 
-0.296254  0.801989   -0.202807  0.0217035 
-0.229005  0.708602   -0.0283368 0.0227525 
-0.262111  0.646188   0.0896004  0.0192222 
-0.328543  0.670098   -0.0367725 0.0231494 
-0.278676  0.635356   0.0492282  0.023341  
-0.241638  0.67504    0.00902375 0.0174355 
-0.309757  0.751332   -0.14296   0.0188874 
-0.28283   0.730591   -0.0883276 0.0246096 
-0.200427  0.635867   0.0694846  0.0227868 
-0.198197  0.671784   0.0979499  0.0201451 
-0.278578  0.727167   -0.113102  0.0215801 
-0.232244  0.67549    0.0318738  0.0259629 
-0.174375  0.644515   0.102251   0.0221739 
-0.09354   0.684471   0.132135   0.0198156 
-0.0837313 0.755366   -0.0174469 0.0204636 
-0.0732914 0.726372   0.0354946  0.0231784 
-0.123604  0.65671    0.206924   0.0274418 
-0.065598  0.617969   0.309257   0.0291329 
-0.162288  0.584365   0.266171   0.0331733 
-0.161667  0.508417   0.589907   0.0451015 
-0.0862562 0.455244   0.955042   0.0302436 
-0.168621  0.536803   0.473305   0.0340521 
-0.101402  0.539563   0.51746    0.0343658 
-0.116572  0.498199   0.72368    0.0393376 
-0.0239522 0.50134    0.688566   0.032329  
-0.0286327 0.520262   0.71015    0.0315395 
0.0323224  0.548409   0.54756    0.0339492 
0.05836    0.553717   0.466318   0.0266496 
-0.00364752 0.637667   0.245378   0.0230095 
-0.00378393 0.688088   0.130044   0.0261111 
-0.0769229 0.595101   0.392821   0.0249338 
-0.101336  0.665966   0.0740561  0.0250933 
-0.0949527 0.656198   0.148767   0.023357  
-0.0491496 0.672569   0.177373   0.0215418 
-0.0520774 0.706864   0.104583   0.0222541 
-0.142382  0.693596   0.0838645  0.0233844 
-0.12348   0.666796   0.158669   0.0224128 
-0.13609   0.713322   -0.00638033 0.0241051 
-0.180549  0.639279   0.169748   0.0312933 
-0.115702  0.559535   0.423432   0.0265545 
-0.167423  0.601024   0.247063   0.0296326 
-0.167423  0.601024   0.247063   0.0275687 
-0.209817  0.594572   0.191341   0.0251117 
-0.147698  0.659023   0.139448   0.0266134 
-0.224595  0.589818   0.287524   0.0252246 
-0.288768  0.545212   0.30243    0.0258637 
-0.288259  0.557989   0.219442   0.0305532 
-0.22808   0.515453   0.456678   0.0289337 
-0.297782  0.489398   0.360305   0.0276857 
-0.297782  0.489398   0.360305   0.0290894 
-0.396096  0.3901     0.363746   0.035067  
-0.394579  0.363555   0.482546   0.0234806 
-0.362818  0.430914   0.404605   0.0226203 
-0.337727  0.474069   0.382894   0.0253999 
-0.32149   0.49401    0.331407   0.034825  
-0.264107  0.432467   0.615758   0.0332376 
-0.25953   0.455137   0.575044   0.0263692 
-0.312166  0.505112   0.314045   0.0282873 
-0.269114  0.515157   0.402837   0.0261651 
-0.212841  0.583793   0.290164   0.0311018 
-0.166594  0.560088   0.377497   0.0242656 
-0.194267  0.652601   0.0670758  0.0253369 
-0.194267  0.652601   0.0670758  0.0242748 
-0.292194  0.611189   0.0982119  0.0215694 
-0.349494  0.604236   0.0318994  0.0252177 
-0.268586  0.554303   0.31394    0.0276559 
-0.287815  0.532281   0.285864   0.0210661 
-0.351906  0.59408    0.103543   0.0162089 
-0.445314  0.655653   -0.126012  0.0176282 
-0.468497  0.6068     -0.173321  0.0227305 
-0.373475  0.565406   0.0850773  0.0185228 
-0.437068  0.611511   -0.107539  0.017374  
-0.407342  0.701291   -0.160344  0.0163845 
-0.438708  0.656475   -0.105423  0.0174017 
-0.37055   0.717326   -0.136837  0.0210278 
-0.336862  0.776682   -0.143469  0.0174318 
-0.363806  0.725903   -0.150139  0.0211626 
-0.353306  0.631828   -0.0228554 0.0190002 
-0.451975  0.546975   -0.0694899 0.0182663 
-0.490461  0.480796   -0.0473975 0.0172234 
-0.489193  0.482341   -0.016519  0.0204827 
-0.426192  0.467359   0.131337   0.0257153 
-0.440583  0.403015   0.263962   0.0314127 
-0.341219  0.368351   0.553605   0.0919327 
-0.380575  0.279947   0.985595   0.0446898 
-0.2843    0.305551   1.07338    0.0458809 
-0.306036  0.314449   0.934095   0.0788297 
-0.253256  0.255806   1.55502    0.112506  
-0.306429  0.241919   1.80057    0.0405738 
-0.274733  0.318284   1.12775    0.0374575 
-0.287377  0.373637   0.760796   0.0424614 
-0.228837  0.395408   0.888772   0.0422887 
-0.228837  0.395408   0.888772   0.0503852 
-0.321619  0.326861   0.741145   0.0531981 
-0.230031  0.303843   1.42547    0.19785   
-0.230031  0.303843   1.42547    0.112922  
-0.230031  0.303843   1.42547    0.0579221 
-0.1438    0.353503   1.58022    0.0766878 
-0.159854  0.310755   1.80998    0.0644796 
-0.10443   0.364193   1.51441    0.0574117 
-0.0895875 0.401248   1.21513    0.0657972 
-0.116148  0.360829   1.57118    0.114468  
-0.116148  0.360829   1.57118    0.106337  
-0.0656867 0.314104   1.96409    0.0755045 
0.0208631  0.356885   1.75849    0.0552649 
-0.0311488 0.419302   1.16415    0.0457845 
-0.129606  0.43131    1.01983    0.0370079 
-0.0708983 0.497673   0.743997   0.0336686 
-0.143057  0.528916   0.504299   0.034803  
-0.143817  0.499427   0.635653   0.0290676 
-0.221087  0.579511   0.179779   0.0287791 
-0.154357  0.578581   0.336373   0.0275964 
-0.077323  0.595361   0.385532   0.0323061 
-0.166499  0.516705   0.539057   0.0430398 
-0.166499  0.516705   0.539057   0.032451  
-0.170828  0.5361     0.443312   0.0289418 
-0.128977  0.569442   0.371124   0.0373421 
-0.05717   0.510291   0.665411   0.0331775 
-0.0160906 0.551998   0.469104   0.0271123 
0.0723071  0.641748   0.1898     0.0208161 
0.0713916  0.706535   0.0713255  0.0255807 
-0.00943033 0.654469   0.230364   0.0263662 
0.0841902  0.609981   0.363981   0.0249628 
0.051678   0.655605   0.176921   0.0256402 
0.078985   0.654143   0.172426   0.0270611 
0.162641   0.592846   0.318202   0.0291029 
0.0988623  0.621382   0.188624   0.0287865 
0.104003   0.570552   0.46492    0.0300706 
0.146512   0.540122   0.477864   0.04723   
0.146512   0.540122   0.477864   0.0361067 
0.0798962  0.507556   0.723519   0.0425274 
0.12903    0.452836   0.968466   0.0450489 
0.0856038  0.453179   0.942152   0.0473096 
0.180192   0.391981   1.12119    0.0783788 
0.145992   0.295602   2.12082    0.0495426 
0.19691    0.386765   1.07104    0.0499636 
0.170676   0.372635   1.29479    0.0608113 
0.170676   0.372635   1.29479    0.043665  
0.263315   0.333702   1.03934    0.0432624 
0.353463   0.337925   0.664849   0.0518527 
0.451266   0.341348   0.493459   0.0702525 
0.451266   0.341348   0.493459   0.0385837 
0.414448   0.375075   0.320827   0.0735444 
0.414448   0.375075   0.320827   0.0234806 
0.416527   0.431216   0.222996   0.0329587 
0.416527   0.431216   0.222996   0.0151742 
0.514152   0.527548   -0.138377  0.0231949 
0.522086   0.439569   0.0408058  0.0211673 
0.44466    0.47285    0.0724203  0.0238683 
0.444796   0.430316   0.13788    0.0243055 
0.394411   0.420248   0.300697   0.0364759 
0.323851   0.333467   0.812654   0.0392089 
0.23869    0.395907   0.863533   0.0315796 
0.260074   0.469679   0.504348   0.0268027 
0.262525   0.548239   0.315551   0.0343516 
0.262525   0.548239   0.315551   0.0256853 
