#MU        SIGMA      ENERGY     ERROR     
0.832181   0.731362   -0.349375  0.025464  
0.82064    0.780521   -0.306013  0.0302857 
0.851248   0.808975   -0.251002  0.0229573 
0.765632   0.789785   -0.318961  0.0258636 
0.673905   0.838367   -0.280567  0.0141586 
0.663408   0.799223   -0.355112  0.0149281 
0.593481   0.706433   -0.319491  0.0100986 
0.671554   0.698726   -0.377315  0.0194335 
0.627542   0.725182   -0.32766   0.013539  
0.541093   0.704083   -0.298992  0.0154266 
0.484302   0.710736   -0.24007   0.0148525 
0.497666   0.730186   -0.248265  0.0180849 
0.555437   0.825081   -0.29453   0.0200254 
0.621085   0.835722   -0.287134  0.0144601 
0.611514   0.745105   -0.319109  0.0178102 
0.606668   0.765624   -0.29194   0.0167723 
0.555898   0.754068   -0.284772  0.0156211 
0.472089   0.741921   -0.236829  0.0184386 
0.375438   0.701378   -0.124832  0.0161532 
0.373948   0.771865   -0.19121   0.0165145 
0.455754   0.762304   -0.236894  0.0159869 
0.373961   0.842029   -0.257986  0.0181645 
0.464072   0.80719    -0.241931  0.0200227 
0.427783   0.847371   -0.224766  0.0158319 
0.340435   0.823706   -0.215494  0.0175851 
0.349752   0.757374   -0.167673  0.0152642 
0.432866   0.75556    -0.221626  0.015304  
0.465766   0.704399   -0.19755   0.0131312 
0.558215   0.77287    -0.325381  0.0128561 
0.558215   0.77287    -0.325381  0.0132838 
0.511828   0.69783    -0.228962  0.0116301 
0.590103   0.724922   -0.327164  0.0111013 
0.672249   0.697965   -0.377663  0.00640276
0.710823   0.619718   -0.417191  0.0147934 
0.795459   0.713893   -0.3914    0.00812007
0.755161   0.670507   -0.425373  0.00913628
0.848424   0.57772    -0.414366  0.00913306
0.790843   0.568184   -0.422349  0.00646976
0.736974   0.613527   -0.42567   0.00811805
0.723878   0.576311   -0.401564  0.0111044 
0.739991   0.550556   -0.402583  0.0106447 
0.718745   0.613942   -0.416197  0.0127317 
0.718745   0.613942   -0.416197  0.010617  
0.708844   0.702151   -0.396246  0.00837   
0.677042   0.616106   -0.386004  0.0119043 
0.617418   0.554223   -0.321518  0.0136283 
0.53801    0.56352    -0.198426  0.00971071
0.614803   0.635629   -0.345523  0.00672052
0.711198   0.618234   -0.41825   0.0115137 
0.727134   0.670713   -0.414308  0.00667528
0.794604   0.598074   -0.445089  0.00760791
0.800644   0.649574   -0.441266  0.0183091 
0.88146    0.719092   -0.347853  0.0246956 
0.918223   0.758317   -0.264098  0.0302639 
0.87614    0.783643   -0.239898  0.0313571 
0.937059   0.760126   -0.23605   0.04694   
0.975464   0.798092   -0.0250266 0.0317722 
0.877685   0.770313   -0.239878  0.0489857 
0.887375   0.84055    -0.11028   0.0641208 
0.929886   0.870046   0.112843   0.0659783 
0.907105   0.886473   0.00708697 0.0272969 
0.820057   0.807384   -0.258508  0.0307275 
0.820057   0.807384   -0.258508  0.0302778 
0.742857   0.84356    -0.251401  0.0192618 
0.761338   0.770007   -0.33535   0.0444565 
0.761338   0.770007   -0.33535   0.0444577 
0.761338   0.770007   -0.33535   0.0228022 
0.700766   0.846812   -0.315612  0.0258339 
0.737952   0.855763   -0.279227  0.0450446 
0.762206   0.915009   -0.0795074 0.0477014 
0.860358   0.863917   -0.0930582 0.0368056 
0.793474   0.882677   -0.178926  0.0487598 
0.764832   0.910075   -0.0364116 0.0420041 
0.794884   0.939006   -0.0552451 0.0373912 
0.850732   0.871919   -0.144387  0.0262201 
0.79189    0.774552   -0.318474  0.0182771 
