#MU        SIGMA      ENERGY     ERROR     
-0.492364  0.964357   -0.245587  0.031709  
-0.446887  1.03535    -0.205499  0.0959579 
-0.446887  1.03535    -0.205499  0.0403136 
-0.446887  1.03535    -0.205499  0.0380281 
-0.463386  1.06325    -0.164743  0.0351666 
-0.500394  0.973618   -0.240709  0.022127  
-0.433587  0.974844   -0.254418  0.036206  
-0.433587  0.974844   -0.254418  0.0250869 
-0.49259   0.958535   -0.231943  0.0275943 
-0.480266  0.973929   -0.238321  0.0223492 
-0.523407  0.881938   -0.232061  0.0336038 
-0.526428  0.955131   -0.180859  0.0202075 
-0.514927  0.912172   -0.262046  0.0154989 
-0.478336  0.838522   -0.282771  0.0146    
-0.4632    0.788874   -0.285356  0.0154355 
-0.454529  0.783829   -0.225486  0.0159339 
-0.472768  0.750316   -0.255947  0.0145246 
-0.507321  0.677468   -0.22732   0.0155166 
-0.431968  0.729864   -0.218256  0.0145182 
-0.498144  0.815785   -0.267964  0.0200334 
-0.455514  0.830754   -0.256735  0.0139915 
-0.526446  0.7863     -0.310092  0.0165576 
-0.497953  0.839746   -0.309385  0.0161492 
-0.544206  0.781625   -0.274077  0.0122866 
-0.619728  0.707559   -0.333548  0.00751652
-0.699381  0.662938   -0.402338  0.00936196
-0.627765  0.599521   -0.340175  0.00709491
-0.691846  0.612253   -0.38887   0.00767098
-0.760044  0.584337   -0.436292  0.0140469 
-0.760044  0.584337   -0.436292  0.00867228
-0.675294  0.653687   -0.393093  0.00654056
-0.774295  0.604791   -0.444111  0.00912039
-0.848416  0.568487   -0.400824  0.00875181
-0.752005  0.575333   -0.424943  0.00669844
-0.752005  0.575333   -0.424943  0.00936821
-0.763119  0.564263   -0.414384  0.00976101
-0.832872  0.640522   -0.434038  0.0067222 
-0.853979  0.604613   -0.442575  0.00858278
-0.785487  0.582145   -0.450868  0.00877736
-0.832159  0.644161   -0.432709  0.0101778 
-0.782444  0.680181   -0.419342  0.01838   
-0.782444  0.680181   -0.419342  0.0182608 
-0.754262  0.745068   -0.362096  0.0129248 
-0.770794  0.740424   -0.39212   0.0136074 
-0.692241  0.756596   -0.3777    0.0306393 
-0.612518  0.798371   -0.283545  0.0200379 
-0.672258  0.843304   -0.307698  0.0259958 
-0.638125  0.839971   -0.29177   0.039846  
-0.587509  0.866149   -0.236306  0.0358164 
-0.531076  0.924708   -0.24154   0.0286903 
-0.438175  0.965612   -0.224931  0.0169236 
-0.39625   0.883122   -0.246457  0.0174088 
-0.475968  0.816826   -0.25566   0.0150803 
-0.417254  0.807236   -0.249943  0.0200118 
-0.327597  0.89778    -0.271953  0.0180178 
-0.237785  0.807712   -0.136245  0.0171914 
-0.169144  0.81358    -0.107119  0.01751   
-0.0876991 0.878242   -0.143458  0.0171843 
-0.155267  0.929838   -0.242137  0.0157247 
-0.136622  0.884646   -0.179356  0.0163232 
-0.0778016 0.872594   -0.175212  0.0176159 
-0.030815  0.831601   -0.140661  0.0165109 
-0.0687854 0.88465    -0.164655  0.0173049 
-0.157874  0.817359   -0.149032  0.0177684 
-0.242356  0.896265   -0.211176  0.0210335 
-0.258749  0.99063    -0.271432  0.0357054 
-0.258749  0.99063    -0.271432  0.0162417 
-0.246408  0.950472   -0.267658  0.0340688 
-0.227633  1.02104    -0.186     0.034794  
-0.142582  1.0788     -0.180962  0.037335  
-0.142582  1.0788     -0.180962  0.0406794 
-0.128437  1.15338    -0.145449  0.0431357 
-0.162369  1.13242    -0.160007  0.050296  
-0.177295  1.10153    -0.16032   0.0724391 
-0.113086  1.17513    -0.0455216 0.0482305 
-0.135497  1.10757    -0.153989  0.0387235 
-0.036097  1.13962    -0.184864  0.04111   
0.0263791  1.07355    -0.194483  0.017541  
0.125197   1.01642    -0.280508  0.0170741 
0.134383   1.00734    -0.282559  0.0325425 
0.222574   1.04209    -0.207735  0.0372098 
0.296445   1.07671    -0.20976   0.0352805 
0.296445   1.07671    -0.20976   0.0250028 
0.232778   1.10241    -0.213205  0.0456498 
0.232778   1.10241    -0.213205  0.0231701 
0.201194   1.02781    -0.258284  0.0699436 
0.201194   1.02781    -0.258284  0.0203357 
0.219452   0.973675   -0.218783  0.0166676 
0.171662   0.991086   -0.278368  0.0195204 
0.14934    1.01538    -0.251477  0.0268578 
0.213973   1.01868    -0.233131  0.0828293 
0.213973   1.01868    -0.233131  0.0347112 
0.182141   1.07944    -0.186873  0.0270593 
0.214772   1.02676    -0.238903  0.0196444 
0.1879     0.973545   -0.255409  0.0193055 
0.211095   0.989317   -0.238897  0.0207132 
0.266417   0.944454   -0.270231  0.0185196 
0.266417   0.944454   -0.270231  0.016538  
0.283681   0.864743   -0.239984  0.0212804 
0.357869   0.962878   -0.24901   0.0170424 
0.274139   0.866702   -0.194228  0.0187737 
0.301825   0.850183   -0.222932  0.0168071 
0.270269   0.845382   -0.202029  0.0153508 
0.35405    0.82496    -0.20652   0.0189006 
0.433349   0.848301   -0.241194  0.0142555 
0.469453   0.760162   -0.239752  0.0120272 
0.569115   0.673587   -0.319887  0.0123303 
0.569115   0.673587   -0.319887  0.0140938 
0.485122   0.750336   -0.261667  0.0166356 
0.44162    0.709265   -0.21954   0.0137718 
0.522784   0.688591   -0.236692  0.0138498 
0.525603   0.719115   -0.272034  0.0146044 
0.495106   0.632902   -0.156992  0.0166733 
0.504922   0.535717   -0.145058  0.0127702 
0.529588   0.573761   -0.172674  0.0192376 
0.529588   0.573761   -0.172674  0.0175607 
0.588838   0.495982   -0.199389  0.0138242 
0.55427    0.557743   -0.252041  0.0170753 
0.596229   0.510155   -0.290666  0.0137098 
0.603762   0.530515   -0.269902  0.0112816 
0.584497   0.568165   -0.261628  0.0159969 
0.576118   0.515344   -0.220123  0.00787506
0.661962   0.60765    -0.369371  0.010995  
0.609058   0.677524   -0.324625  0.0116005 
0.621809   0.719987   -0.325796  0.0135774 
0.623471   0.78145    -0.322116  0.0209106 
0.671802   0.814202   -0.308967  0.0181443 
0.671802   0.814202   -0.308967  0.0164984 
0.752114   0.748208   -0.360803  0.00931149
0.742787   0.673746   -0.430322  0.0440275 
0.778058   0.772273   -0.237967  0.0215607 
0.772204   0.773505   -0.325999  0.0138587 
0.811101   0.687515   -0.411312  0.0249898 
0.885626   0.725473   -0.302319  0.0208524 
0.929945   0.678858   -0.326474  0.0359634 
0.929945   0.678858   -0.326474  0.00752393
0.86116    0.612572   -0.432218  0.0154102 
0.818835   0.689401   -0.39336   0.0053537 
0.783008   0.641657   -0.460395  0.00893752
0.882123   0.631231   -0.42067   0.00886133
0.832713   0.572458   -0.419088  0.00980634
0.81682    0.562253   -0.423514  0.00603626
0.818033   0.639429   -0.442821  0.00597692
0.737791   0.626762   -0.440263  0.0105661 
0.737791   0.626762   -0.440263  0.0138778 
0.647098   0.529259   -0.320441  0.00765463
0.679308   0.594997   -0.381285  0.0109946 
0.588022   0.577711   -0.293957  0.0124396 
0.648801   0.536169   -0.340634  0.00956494
0.695131   0.567897   -0.393703  0.010639  
0.675151   0.66732    -0.390288  0.00988881
0.621044   0.745195   -0.348129  0.0148409 
0.547296   0.773181   -0.288354  0.0130356 
0.539733   0.703257   -0.254098  0.0166837 
0.447748   0.617261   -0.122178  0.0173059 
0.412877   0.695733   -0.161193  0.0142928 
0.501241   0.671266   -0.224904  0.0114452 
0.573555   0.592485   -0.257004  0.0107888 
0.590525   0.565496   -0.252846  0.0205024 
0.505322   0.472293   -0.0911834 0.0191368 
0.544154   0.472686   -0.0701303 0.0420366 
0.544154   0.472686   -0.0701303 0.0153589 
0.532      0.508707   -0.13644   0.0155906 
0.608418   0.501648   -0.217314  0.0151487 
0.579249   0.510211   -0.187809  0.0101061 
0.630046   0.580413   -0.330943  0.0123883 
0.551477   0.64693    -0.275223  0.0121758 
0.542212   0.663788   -0.260062  0.0135212 
0.521774   0.691054   -0.243477  0.0128054 
0.61322    0.776307   -0.311878  0.0297794 
0.664248   0.826225   -0.282213  0.0142542 
0.584033   0.761187   -0.305547  0.0115678 
0.594225   0.708942   -0.336401  0.0107282 
0.630155   0.711688   -0.360217  0.0129764 
0.541239   0.715262   -0.288733  0.00966841
0.620768   0.680294   -0.347906  0.010186  
0.619433   0.691219   -0.360675  0.0115382 
0.6842     0.694586   -0.383169  0.0102381 
0.674382   0.705088   -0.378591  0.0148006 
0.674382   0.705088   -0.378591  0.0101833 
0.674382   0.705088   -0.378591  0.0100793 
0.733148   0.716116   -0.406564  0.0164008 
0.765479   0.748306   -0.372728  0.0265696 
0.833215   0.783244   -0.317405  0.0231737 
0.769941   0.816266   -0.276603  0.0166698 
0.675616   0.828272   -0.329058  0.018384  
0.696618   0.797136   -0.319063  0.0209327 
0.771805   0.728382   -0.369669  0.0107968 
0.743672   0.697014   -0.406632  0.00688038
0.802956   0.638382   -0.431346  0.00819134
0.802956   0.638382   -0.431346  0.00757695
0.75628    0.683625   -0.438894  0.00994823
0.762587   0.609101   -0.434074  0.0095982 
0.860266   0.566349   -0.395286  0.0106212 
0.790908   0.654415   -0.428089  0.0124792 
0.815011   0.681087   -0.413953  0.00673529
0.765488   0.596498   -0.437374  0.00772374
0.842283   0.605328   -0.43417   0.0213628 
0.925978   0.627024   -0.360321  0.0097483 
0.842298   0.566225   -0.405627  0.00778144
0.845867   0.589309   -0.445425  0.0154104 
0.845867   0.589309   -0.445425  0.0165944 
0.845867   0.589309   -0.445425  0.0119251 
0.877277   0.65805    -0.409539  0.00633503
0.785731   0.596864   -0.447659  0.013495  
0.785731   0.596864   -0.447659  0.00727812
0.756147   0.612505   -0.444979  0.0073524 
0.715733   0.591609   -0.408183  0.00733076
0.717712   0.658513   -0.421296  0.0105392 
0.804669   0.707126   -0.42598   0.0122375 
0.893875   0.618798   -0.40591   0.0201722 
0.909211   0.63838    -0.376896  0.0133903 
0.965079   0.626742   -0.331484  0.0135058 
0.965079   0.626742   -0.331484  0.0134911 
0.965079   0.626742   -0.331484  0.0211846 
1.05907    0.622422   -0.157967  0.0201513 
1.14678    0.553437   0.0678888  0.037834  
1.14678    0.553437   0.0678888  0.0341807 
1.14678    0.553437   0.0678888  0.0373021 
1.14678    0.553437   0.0678888  0.0151214 
1.12332    0.502245   0.0479164  0.0154795 
1.11704    0.489784   0.0569125  0.0147833 
1.12072    0.49959    0.0538201  0.0144811 
1.06961    0.555648   -0.13931   0.0234468 
1.06961    0.555648   -0.13931   0.0170819 
1.00895    0.626393   -0.261582  0.0135315 
1.00895    0.626393   -0.261582  0.0140046 
1.05163    0.557225   -0.172377  0.0143853 
1.0755     0.517806   -0.0779555 0.0181717 
1.0825     0.586897   -0.0909535 0.0212213 
1.0825     0.586897   -0.0909535 0.0160049 
1.04054    0.502052   -0.0874873 0.027105  
1.04054    0.502052   -0.0874873 0.00951454
0.943591   0.594663   -0.366915  0.0083908 
0.897012   0.583421   -0.397414  0.0135328 
0.801862   0.530888   -0.400954  0.00896382
0.70642    0.573481   -0.408016  0.0192116 
0.70642    0.573481   -0.408016  0.00842658
0.676803   0.668669   -0.400172  0.0125251 
0.579308   0.57265    -0.290188  0.0150666 
0.501151   0.58092    -0.16289   0.0190476 
0.553658   0.483681   -0.134526  0.0317867 
0.553658   0.483681   -0.134526  0.0247576 
0.637155   0.461045   -0.155369  0.0349155 
0.637155   0.461045   -0.155369  0.0299227 
0.543091   0.411754   0.144142   0.0157237 
0.549948   0.507068   -0.198465  0.0134185 
0.53652    0.591603   -0.219887  0.0132582 
0.6127     0.527494   -0.267937  0.0164023 
0.57088    0.500926   -0.188492  0.033447  
0.57088    0.500926   -0.188492  0.0160353 
0.549354   0.522875   -0.209411  0.0158156 
0.549354   0.522875   -0.209411  0.0210593 
0.644113   0.484615   -0.22793   0.0376495 
0.644113   0.484615   -0.22793   0.0267452 
0.62316    0.449257   -0.147751  0.0184502 
0.556249   0.486263   -0.160006  0.0173476 
0.477053   0.527306   -0.0584128 0.0215664 
0.477053   0.527306   -0.0584128 0.0209087 
0.477053   0.527306   -0.0584128 0.015508  
0.542333   0.499655   -0.115725  0.0161702 
0.513106   0.539233   -0.156183  0.0140987 
0.524806   0.584076   -0.209353  0.0105148 
0.596372   0.60133    -0.298302  0.0103459 
0.627935   0.668081   -0.34166   0.0131661 
0.563409   0.578226   -0.258116  0.0114922 
0.571474   0.613829   -0.266402  0.00981251
0.615967   0.612285   -0.336062  0.0110948 
0.575341   0.62732    -0.276999  0.00849792
0.657123   0.615618   -0.379122  0.00872012
0.66952    0.588126   -0.39344   0.0146357 
0.656747   0.675522   -0.354327  0.00757368
0.681118   0.644399   -0.393596  0.0099765 
0.681118   0.644399   -0.393596  0.015912  
0.741022   0.725076   -0.412327  0.0219912 
0.741022   0.725076   -0.412327  0.0249082 
0.741022   0.725076   -0.412327  0.0166115 
0.710342   0.733068   -0.364525  0.0181615 
0.719155   0.750208   -0.357988  0.0190954 
0.719155   0.750208   -0.357988  0.025524  
0.775708   0.801027   -0.274264  0.0204739 
0.706125   0.834355   -0.326342  0.0178814 
0.764561   0.758091   -0.382944  0.0199055 
0.675698   0.846741   -0.311462  0.0168606 
0.712787   0.76648    -0.322278  0.00807332
0.705433   0.684058   -0.411727  0.00828446
0.705433   0.684058   -0.411727  0.0207896 
0.705433   0.684058   -0.411727  0.0110705 
0.798529   0.690475   -0.410279  0.0112312 
0.771061   0.712905   -0.403323  0.0115465 
0.849994   0.688815   -0.397491  0.00732232
0.820578   0.595565   -0.441361  0.0181092 
0.820578   0.595565   -0.441361  0.00861449
0.835165   0.644176   -0.433286  0.00850547
0.823816   0.606832   -0.43475   0.00837384
0.797911   0.588942   -0.430778  0.0155675 
0.839974   0.520541   -0.306001  0.0153732 
0.87821    0.523779   -0.325176  0.0141027 
0.836758   0.531397   -0.363698  0.013628  
0.810139   0.535248   -0.362838  0.0202247 
0.818928   0.493712   -0.261179  0.0363685 
0.818928   0.493712   -0.261179  0.0353493 
0.818928   0.493712   -0.261179  0.0148397 
0.883312   0.525615   -0.334242  0.00828936
0.872692   0.594903   -0.427294  0.0155751 
0.872692   0.594903   -0.427294  0.0224574 
0.872692   0.594903   -0.427294  0.00878622
0.83621    0.579251   -0.409181  0.00659231
0.787457   0.657152   -0.445218  0.00721147
0.743495   0.608356   -0.443536  0.0186844 
0.743495   0.608356   -0.443536  0.009101  
0.791999   0.570713   -0.431222  0.00771982
0.810899   0.644069   -0.438416  0.00731252
0.717426   0.596712   -0.424645  0.00974979
0.696606   0.56286    -0.375658  0.0125564 
0.731539   0.538071   -0.368657  0.00786059
0.672029   0.636379   -0.397475  0.0119684 
0.672029   0.636379   -0.397475  0.00930974
0.626792   0.661545   -0.342795  0.0105898 
0.602476   0.619212   -0.33064   0.0134766 
0.538761   0.716657   -0.286523  0.0131556 
0.520855   0.73479    -0.274772  0.0110134 
0.582663   0.661409   -0.269486  0.0122856 
0.563594   0.670922   -0.308882  0.0117346 
0.647809   0.701919   -0.362797  0.0133563 
0.693668   0.712249   -0.373445  0.0109207 
0.598461   0.617193   -0.322816  0.0101219 
0.607443   0.628285   -0.333055  0.0122555 
0.555113   0.62128    -0.273093  0.010801  
0.626231   0.575222   -0.331391  0.00894018
0.662784   0.590886   -0.383092  0.00683846
0.72017    0.667766   -0.413774  0.0109229 
0.774386   0.684522   -0.414658  0.00748975
0.836967   0.585671   -0.437243  0.0108547 
0.771334   0.635902   -0.43525   0.00803427
0.727003   0.579507   -0.405427  0.0151491 
0.727003   0.579507   -0.405427  0.0191904 
0.732263   0.499227   -0.30219   0.0184537 
0.732263   0.499227   -0.30219   0.013083  
0.705153   0.534761   -0.37582   0.0237292 
0.705153   0.534761   -0.37582   0.0218765 
0.705153   0.534761   -0.37582   0.0111887 
0.707216   0.553841   -0.41693   0.0095124 
0.640821   0.590491   -0.359015  0.0137333 
0.640821   0.590491   -0.359015  0.0139937 
0.711289   0.662006   -0.382609  0.00710882
0.723354   0.62774    -0.426888  0.00671531
0.717719   0.628361   -0.426137  0.0149494 
0.717719   0.628361   -0.426137  0.0091001 
0.772738   0.574113   -0.437725  0.0112682 
0.849396   0.555561   -0.395145  0.0160128 
0.849396   0.555561   -0.395145  0.0096329 
0.855807   0.568427   -0.416948  0.0071844 
0.840494   0.637993   -0.453841  0.0161352 
0.840494   0.637993   -0.453841  0.0093361 
0.835088   0.568818   -0.415153  0.0147334 
0.835088   0.568818   -0.415153  0.016177  
0.835088   0.568818   -0.415153  0.00973583
0.817359   0.651486   -0.421131  0.0147552 
0.741765   0.739668   -0.379282  0.0101856 
0.836693   0.669351   -0.446174  0.0068182 
0.870616   0.629584   -0.445013  0.0146009 
0.870616   0.629584   -0.445013  0.0103308 
0.839077   0.559883   -0.387974  0.00866858
0.909377   0.606965   -0.403137  0.0145453 
0.913888   0.650845   -0.376889  0.0104684 
0.956111   0.565472   -0.328655  0.0153058 
0.97339    0.513525   -0.203244  0.0211845 
0.97339    0.513525   -0.203244  0.026346  
0.97339    0.513525   -0.203244  0.0244954 
0.97339    0.513525   -0.203244  0.0102954 
0.981027   0.578798   -0.320481  0.0174066 
0.981027   0.578798   -0.320481  0.0124115 
0.981027   0.578798   -0.320481  0.0180165 
0.981027   0.578798   -0.320481  0.00947149
0.904911   0.574226   -0.391418  0.0309177 
0.997559   0.669387   -0.194236  0.0344465 
0.936683   0.740474   -0.258197  0.0306458 
0.868767   0.798058   -0.21599   0.0523777 
0.868767   0.798058   -0.21599   0.0274374 
0.785132   0.844523   -0.237589  0.0302294 
0.850476   0.780461   -0.278295  0.0347312 
0.838016   0.8602     -0.184316  0.0500715 
0.832617   0.943551   0.0221379  0.0658172 
0.92541    0.876297   0.141921   0.0282398 
0.855589   0.826554   -0.231295  0.0205933 
0.854846   0.759718   -0.319429  0.0234715 
0.953145   0.691328   -0.295349  0.0450535 
0.953145   0.691328   -0.295349  0.0231419 
0.932038   0.703083   -0.297908  0.0129446 
0.906747   0.645475   -0.398726  0.0121666 
0.872854   0.660494   -0.399771  0.01906   
0.943987   0.663724   -0.353234  0.0239942 
0.943987   0.663724   -0.353234  0.0269873 
1.01998    0.683404   -0.187874  0.0273158 
1.00692    0.720437   -0.168277  0.0447897 
1.00692    0.720437   -0.168277  0.0325195 
1.03446    0.697382   -0.0973091 0.0579848 
1.03446    0.697382   -0.0973091 0.0354122 
1.03446    0.697382   -0.0973091 0.0238123 
0.96852    0.650067   -0.283903  0.0316988 
0.96852    0.650067   -0.283903  0.0350075 
1.05959    0.675832   -0.0667153 0.0181697 
1.08025    0.576094   -0.100201  0.0213528 
1.12443    0.608354   0.00391882 0.0232938 
1.07109    0.629731   -0.103732  0.0167368 
1.04576    0.609226   -0.20183   0.0180876 
1.04098    0.565959   -0.158881  0.015305  
0.997964   0.595547   -0.287433  0.0163961 
1.01598    0.61026    -0.235938  0.0110755 
0.92444    0.558085   -0.354506  0.0130957 
0.89367    0.537868   -0.351978  0.0287916 
0.89367    0.537868   -0.351978  0.00928023
0.865017   0.619585   -0.418445  0.00837756
0.779151   0.662679   -0.448042  0.00580292
0.727994   0.625494   -0.422562  0.00902726
0.717377   0.693894   -0.40987   0.00790096
0.744104   0.658369   -0.420999  0.0069959 
0.716242   0.598214   -0.422334  0.00625051
0.788579   0.604328   -0.447156  0.00864659
0.860473   0.58484    -0.433343  0.0144999 
0.776798   0.524011   -0.336102  0.00640376
0.776216   0.61838    -0.437885  0.00946092
0.860404   0.581518   -0.425532  0.00954738
0.8656     0.650145   -0.428708  0.0167644 
0.8656     0.650145   -0.428708  0.00653009
0.79986    0.643129   -0.442081  0.0212019 
0.742775   0.726113   -0.351244  0.0208851 
0.688486   0.811476   -0.295926  0.015784  
0.679773   0.783569   -0.318115  0.0150576 
0.598987   0.764084   -0.332656  0.00873445
0.676841   0.664487   -0.387066  0.0120402 
0.610186   0.726388   -0.330908  0.0103966 
0.603952   0.663384   -0.327218  0.00915569
0.645996   0.629046   -0.358589  0.00824396
0.656729   0.594648   -0.354254  0.017831  
0.656729   0.594648   -0.354254  0.00617397
0.739236   0.648063   -0.433617  0.0126385 
0.767871   0.691896   -0.407344  0.0106618 
0.754405   0.707967   -0.423209  0.0301586 
0.815291   0.721118   -0.365854  0.0151488 
0.798895   0.664952   -0.421239  0.0146487 
0.798895   0.664952   -0.421239  0.00647422
0.773223   0.659672   -0.446448  0.0162777 
0.773223   0.659672   -0.446448  0.0134467 
0.773223   0.659672   -0.446448  0.00857359
0.777009   0.575568   -0.423535  0.010937  
0.820625   0.555372   -0.428185  0.00862865
0.766648   0.5733     -0.432894  0.00737605
0.827607   0.623834   -0.440387  0.00936006
0.81167    0.570024   -0.4334    0.0202745 
0.81167    0.570024   -0.4334    0.0188411 
0.799379   0.500354   -0.283046  0.0119288 
0.71049    0.545023   -0.377727  0.0145833 
0.684796   0.524711   -0.34783   0.0255063 
0.738768   0.468098   -0.177477  0.0171821 
0.64947    0.504558   -0.276638  0.0125448 
0.551895   0.584392   -0.230736  0.0165872 
0.457785   0.637013   -0.125989  0.0175556 
0.454448   0.54906    -0.0490213 0.0147608 
0.484884   0.640732   -0.166321  0.0153803 
0.487625   0.657792   -0.197316  0.0152062 
0.501078   0.594867   -0.17094   0.0133214 
0.530643   0.575305   -0.183671  0.0134629 
0.533082   0.621386   -0.244143  0.0135605 
0.525544   0.685357   -0.24388   0.0140472 
0.52076    0.724819   -0.290443  0.0132634 
0.52076    0.724819   -0.290443  0.0115444 
0.573015   0.636063   -0.275261  0.0138401 
0.573015   0.636063   -0.275261  0.00988413
0.611375   0.605418   -0.324587  0.00823024
0.664033   0.604829   -0.389071  0.00801169
0.686457   0.601932   -0.409004  0.00837392
0.678585   0.630492   -0.397653  0.0133652 
0.678585   0.630492   -0.397653  0.0127698 
0.683838   0.541382   -0.375782  0.0146473 
0.683838   0.541382   -0.375782  0.0260177 
0.735003   0.463858   -0.176329  0.0282394 
0.668625   0.455414   -0.192069  0.0486978 
0.668625   0.455414   -0.192069  0.0527833 
0.668625   0.455414   -0.192069  0.0311924 
0.668625   0.455414   -0.192069  0.0273323 
0.668625   0.455414   -0.192069  0.0235086 
0.639565   0.461743   -0.126641  0.0179093 
0.660543   0.497402   -0.28864   0.0110273 
0.747727   0.549149   -0.405293  0.00775488
0.807191   0.625646   -0.442042  0.00655183
0.718122   0.618183   -0.430093  0.00701976
0.789268   0.604828   -0.452136  0.00948992
0.790922   0.569689   -0.428662  0.0160376 
0.823451   0.521646   -0.370186  0.0233397 
0.881592   0.484944   -0.20997   0.0133826 
0.953926   0.531083   -0.280998  0.00866027
0.903459   0.629845   -0.405134  0.026879  
0.944668   0.692402   -0.287226  0.00848132
0.877074   0.612015   -0.428871  0.0136543 
0.877074   0.612015   -0.428871  0.0123425 
0.963975   0.583634   -0.321133  0.0116619 
1.0199     0.540171   -0.203885  0.0177755 
1.0199     0.540171   -0.203885  0.0143289 
0.928958   0.53318    -0.323094  0.0304956 
0.928958   0.53318    -0.323094  0.0166928 
0.928958   0.53318    -0.323094  0.00949233
0.860279   0.56658    -0.409265  0.0182936 
0.810786   0.507303   -0.316556  0.00789625
0.725811   0.580233   -0.420677  0.0125267 
0.807663   0.543555   -0.384367  0.0135089 
0.847424   0.534086   -0.366735  0.00846833
0.899515   0.600389   -0.406179  0.0162712 
0.899515   0.600389   -0.406179  0.00939041
0.873921   0.629655   -0.429546  0.0164323 
0.873921   0.629655   -0.429546  0.0133514 
0.945048   0.658674   -0.379435  0.00884308
0.883372   0.573003   -0.406215  0.0104863 
0.883372   0.573003   -0.406215  0.0141607 
0.79483    0.637482   -0.422025  0.0148743 
0.870472   0.717663   -0.384912  0.0265158 
0.870472   0.717663   -0.384912  0.0206365 
0.77391    0.762931   -0.355886  0.0386631 
0.77391    0.762931   -0.355886  0.0150978 
0.84128    0.696655   -0.386715  0.0203145 
