#MU        SIGMA      ENERGY     ERROR     
-0.635181  0.511829   -0.258812  0.0293006 
-0.635181  0.511829   -0.258812  0.0301736 
-0.635181  0.511829   -0.258812  0.0140882 
-0.538433  0.588311   -0.228714  0.0169619 
-0.574205  0.500268   -0.204004  0.0172889 
-0.479074  0.515946   -0.0605059 0.0179847 
-0.507045  0.514332   -0.139586  0.0164557 
-0.507045  0.514332   -0.139586  0.0113252 
-0.59949   0.600626   -0.323803  0.010418  
-0.664634  0.5618     -0.388472  0.0100784 
-0.61884   0.633397   -0.353145  0.00871053
-0.647011  0.654435   -0.367369  0.00829751
-0.704784  0.669428   -0.405731  0.0175394 
-0.704784  0.669428   -0.405731  0.0158721 
-0.801802  0.698579   -0.392357  0.02807   
-0.894298  0.771474   -0.263558  0.0175723 
-0.815667  0.71834    -0.371367  0.0196878 
-0.834432  0.768648   -0.344794  0.0246047 
-0.821141  0.794298   -0.309547  0.0535638 
-0.821141  0.794298   -0.309547  0.0385232 
-0.918257  0.832862   -0.13562   0.0419686 
-0.950756  0.822286   -0.0311544 0.0421393 
-0.904086  0.867108   -0.0634188 0.0491595 
-0.904086  0.867108   -0.0634188 0.0332719 
-0.882234  0.786847   -0.228242  0.039602  
-0.848998  0.734988   -0.321584  0.00907437
-0.780378  0.68715    -0.429431  0.0107452 
-0.771826  0.637068   -0.430928  0.00654761
-0.768667  0.597041   -0.446462  0.0165742 
-0.783275  0.515946   -0.338363  0.0383595 
-0.783275  0.515946   -0.338363  0.0174405 
-0.794657  0.570015   -0.399427  0.0217496 
-0.822467  0.487868   -0.219245  0.0259076 
-0.793639  0.465396   -0.151508  0.0285839 
-0.893481  0.438164   0.0790805  0.0164526 
-0.982967  0.495247   -0.122196  0.0283968 
-0.982967  0.495247   -0.122196  0.0225874 
-0.883849  0.482933   -0.220561  0.0253437 
-0.941634  0.452585   0.0182872  0.018893  
-0.998538  0.484837   -0.0914483 0.0141146 
-1.04118   0.554591   -0.176787  0.019081  
-1.03408   0.625631   -0.201578  0.031394  
-1.02748   0.682168   -0.129647  0.0267581 
-1.05819   0.66906    -0.119808  0.0439394 
-1.05271   0.762703   0.0622174  0.0553658 
-0.972989  0.796373   0.016378   0.0233679 
-0.89382   0.729124   -0.304564  0.0252204 
-0.892834  0.719209   -0.299309  0.0201431 
-0.944389  0.661569   -0.355404  0.0165099 
-0.944389  0.661569   -0.355404  0.0410234 
-1.0399    0.727454   0.0167117  0.027935  
-1.01089   0.680919   -0.186103  0.0140846 
-0.967575  0.634038   -0.321875  0.0114636 
-0.875165  0.553851   -0.396876  0.0185619 
-0.944205  0.644655   -0.34126   0.0468568 
-0.892566  0.729356   -0.301889  0.046893  
-0.861023  0.815075   -0.158022  0.0330608 
-0.8061    0.803591   -0.223497  0.0359824 
-0.8061    0.803591   -0.223497  0.04283   
-0.862529  0.869105   -0.106327  0.0258239 
-0.824503  0.80326    -0.268812  0.0286754 
-0.753096  0.867326   -0.243814  0.0266494 
-0.692942  0.869721   -0.27582   0.0321015 
-0.658233  0.839028   -0.271593  0.013792  
-0.744022  0.747098   -0.358556  0.0120019 
-0.705188  0.670957   -0.396702  0.00740637
-0.729896  0.641911   -0.422542  0.00915393
-0.816263  0.645377   -0.44803   0.010553  
-0.767106  0.553378   -0.374051  0.0069597 
-0.855363  0.622468   -0.436308  0.0102963 
-0.838562  0.683365   -0.422732  0.0252693 
-0.838562  0.683365   -0.422732  0.00837648
-0.766567  0.58964    -0.427523  0.00828897
-0.685464  0.652684   -0.387351  0.0107442 
-0.641931  0.552972   -0.320254  0.0144297 
-0.641931  0.552972   -0.320254  0.0186162 
-0.68378   0.500424   -0.323802  0.0370987 
-0.68378   0.500424   -0.323802  0.0377735 
-0.68378   0.500424   -0.323802  0.0138126 
-0.770491  0.530225   -0.376214  0.00809987
-0.677044  0.611245   -0.3964    0.00635001
-0.727514  0.618223   -0.418509  0.00856739
-0.63813   0.62786    -0.343867  0.0115476 
-0.609882  0.561755   -0.321364  0.0132456 
-0.571165  0.572309   -0.285946  0.0160452 
-0.542009  0.536122   -0.221998  0.00964967
-0.629825  0.580826   -0.321699  0.0148041 
-0.654682  0.51852    -0.33524   0.0196462 
-0.556423  0.476466   -0.132246  0.0311166 
-0.556423  0.476466   -0.132246  0.0368978 
-0.614531  0.410246   0.0979296  0.0810094 
-0.614531  0.410246   0.0979296  0.0188498 
-0.529515  0.472228   -0.0936547 0.0177262 
-0.473838  0.571212   -0.139425  0.0136714 
-0.538399  0.558166   -0.215687  0.0144004 
-0.555596  0.51993    -0.198926  0.018083  
-0.473996  0.535134   -0.122027  0.0139329 
-0.516491  0.620347   -0.219422  0.0159039 
-0.501883  0.565552   -0.171409  0.0201111 
-0.441694  0.53792    -0.03768   0.0233559 
-0.403246  0.480449   0.151827   0.024446  
-0.38426   0.411839   0.382116   0.0222016 
-0.383434  0.44973    0.281139   0.0242391 
-0.319416  0.544338   0.201352   0.0243444 
-0.240668  0.629031   0.0834409  0.0282596 
-0.240668  0.629031   0.0834409  0.0213421 
-0.339364  0.611025   0.038103   0.0250797 
-0.339364  0.611025   0.038103   0.028207  
-0.263304  0.518712   0.432897   0.0275687 
-0.362691  0.436198   0.306809   0.0202331 
-0.432818  0.520601   0.0245707  0.0204908 
-0.432818  0.520601   0.0245707  0.0163073 
-0.485179  0.569163   -0.125937  0.012642  
-0.538103  0.57329    -0.191685  0.0149057 
-0.50783   0.553727   -0.143186  0.0105521 
-0.606496  0.582356   -0.321802  0.0122651 
-0.606496  0.582356   -0.321802  0.0114582 
-0.669162  0.550655   -0.365239  0.0227629 
-0.669162  0.550655   -0.365239  0.00870806
-0.658541  0.603549   -0.36799   0.0105074 
-0.72556   0.697883   -0.395119  0.00839783
-0.658382  0.627931   -0.373081  0.0102944 
-0.600626  0.609058   -0.303612  0.0129094 
-0.600626  0.609058   -0.303612  0.0111012 
-0.618599  0.649285   -0.333649  0.0132281 
-0.618599  0.649285   -0.333649  0.0114638 
-0.582279  0.625319   -0.288494  0.0132859 
-0.541078  0.695708   -0.280131  0.0127545 
-0.541078  0.695708   -0.280131  0.0154205 
-0.541078  0.695708   -0.280131  0.0158066 
-0.553402  0.686653   -0.270665  0.0151525 
-0.461863  0.720342   -0.207719  0.0153758 
-0.461863  0.720342   -0.207719  0.0234339 
-0.539549  0.779034   -0.288065  0.0145055 
-0.451268  0.757494   -0.230648  0.0132657 
-0.529659  0.710575   -0.280392  0.0149152 
-0.480192  0.718351   -0.246937  0.0157554 
-0.467589  0.689705   -0.225203  0.0183107 
-0.467589  0.689705   -0.225203  0.0138155 
-0.510587  0.636729   -0.200029  0.0128666 
-0.534747  0.548103   -0.170546  0.01397   
-0.519632  0.629426   -0.206578  0.0110922 
-0.611243  0.568226   -0.310238  0.0124762 
-0.551107  0.648013   -0.266352  0.0116416 
-0.585845  0.600603   -0.308373  0.0134924 
-0.536015  0.619278   -0.241055  0.013724  
-0.542524  0.536631   -0.187658  0.0203288 
-0.542524  0.536631   -0.187658  0.0164652 
-0.523394  0.48903    -0.0796166 0.0213968 
-0.572387  0.463505   -0.101678  0.0270864 
-0.640064  0.450535   -0.151952  0.0536771 
-0.640064  0.450535   -0.151952  0.0244174 
-0.640064  0.450535   -0.151952  0.0504707 
-0.640064  0.450535   -0.151952  0.0264965 
-0.640064  0.450535   -0.151952  0.0343085 
-0.640064  0.450535   -0.151952  0.0187193 
-0.68941   0.497046   -0.288717  0.01364   
-0.605917  0.53309    -0.272605  0.0102715 
-0.656147  0.563809   -0.353025  0.0112726 
-0.645821  0.551598   -0.334511  0.0266294 
-0.645821  0.551598   -0.334511  0.0186423 
-0.72307   0.499031   -0.302816  0.0290791 
-0.72307   0.499031   -0.302816  0.0363004 
-0.72307   0.499031   -0.302816  0.027046  
-0.72307   0.499031   -0.302816  0.00764047
-0.734006  0.588695   -0.430471  0.0151777 
-0.723114  0.517522   -0.338703  0.0122703 
-0.805888  0.542863   -0.397557  0.00952287
-0.858354  0.640539   -0.426215  0.0266266 
-0.899601  0.71518    -0.291614  0.0281878 
-0.901918  0.744616   -0.261965  0.0620386 
-0.901918  0.744616   -0.261965  0.0272088 
-0.819555  0.734775   -0.307738  0.0126412 
-0.792102  0.717792   -0.407524  0.0217379 
-0.776266  0.775108   -0.321125  0.0112458 
-0.712994  0.68765    -0.404134  0.0149755 
-0.713621  0.704367   -0.384157  0.0165445 
-0.718303  0.658998   -0.394462  0.00922961
-0.641395  0.617095   -0.369394  0.0104053 
-0.66419   0.560844   -0.35078   0.00642911
-0.748948  0.629121   -0.433089  0.00840808
-0.680029  0.670972   -0.40475   0.0101108 
-0.726495  0.641628   -0.412215  0.0104439 
-0.637039  0.570393   -0.329292  0.0113963 
-0.599652  0.652919   -0.326761  0.0107075 
-0.599949  0.622763   -0.326528  0.0127804 
-0.540629  0.62198    -0.251008  0.0132496 
-0.541389  0.591576   -0.23312   0.0108891 
-0.589467  0.672084   -0.306502  0.0163915 
-0.500839  0.572546   -0.173525  0.0164774 
-0.469365  0.555784   -0.0861298 0.015116  
-0.528158  0.527594   -0.137507  0.0174162 
-0.450315  0.533987   -0.0198692 0.0201867 
-0.389774  0.591961   -0.0250695 0.0228896 
-0.317997  0.593199   0.136335   0.020439  
-0.314095  0.688182   -0.0600611 0.0197011 
-0.311947  0.716281   -0.1126    0.0186472 
-0.379447  0.689836   -0.130952  0.019221  
-0.403466  0.591964   -0.011638  0.0229562 
-0.3179    0.581164   0.128497   0.021512  
-0.341549  0.562236   0.178645   0.0212752 
-0.397865  0.51338    0.105627   0.019663  
-0.397865  0.51338    0.105627   0.0240296 
-0.337826  0.595065   0.0596318  0.0179106 
-0.415074  0.608906   -0.048252  0.0160266 
-0.464347  0.649925   -0.152697  0.0154156 
-0.481379  0.687441   -0.189346  0.0189905 
-0.391995  0.673397   -0.12294   0.021562  
-0.391995  0.673397   -0.12294   0.0206129 
-0.307044  0.674813   -0.0181446 0.0177279 
-0.305542  0.764109   -0.165312  0.0184567 
-0.305542  0.764109   -0.165312  0.020792  
-0.305542  0.764109   -0.165312  0.018029  
-0.305542  0.764109   -0.165312  0.0174296 
-0.343565  0.763748   -0.142579  0.0203032 
-0.257303  0.709065   -0.0541045 0.019306  
-0.221536  0.741085   -0.060793  0.0219814 
-0.216337  0.694921   -0.0367102 0.0191235 
-0.261639  0.735546   -0.0712646 0.0233716 
-0.209427  0.641181   0.151713   0.0202069 
-0.240856  0.701008   0.0188985  0.0197188 
-0.163187  0.761762   -0.0871133 0.0173476 
-0.121447  0.822637   -0.137266  0.0166007 
-0.210296  0.856325   -0.183333  0.0163615 
-0.237326  0.885063   -0.21194   0.0167817 
-0.29363   0.876155   -0.199356  0.0182278 
-0.195589  0.847694   -0.219796  0.017885  
-0.12871   0.82771    -0.17875   0.0165316 
-0.204949  0.848056   -0.175027  0.0170638 
-0.283378  0.788331   -0.138328  0.0165786 
-0.289995  0.807459   -0.191     0.0177147 
-0.269852  0.765755   -0.120752  0.0196048 
-0.269852  0.765755   -0.120752  0.0159503 
-0.366003  0.865017   -0.220605  0.0146692 
-0.457825  0.822323   -0.277828  0.0176516 
-0.358997  0.85561    -0.243453  0.0163388 
-0.312048  0.944215   -0.271114  0.0233281 
-0.293437  1.04181    -0.248573  0.0240668 
-0.215675  0.985359   -0.234067  0.0177895 
-0.276451  0.891236   -0.229186  0.0219829 
-0.2207    0.963603   -0.262696  0.0290234 
-0.129851  1.05563    -0.20206   0.04364   
-0.0628792 1.11959    -0.15573   0.0384491 
-0.120066  1.1125     -0.178687  0.0424111 
-0.172423  1.15923    -0.0830101 0.0453682 
-0.187375  1.19143    -0.0227838 0.0293548 
-0.151022  1.1075     -0.238091  0.0190212 
-0.0516508 1.02041    -0.27102   0.0208192 
-0.0419805 0.941137   -0.232317  0.0172721 
0.0518743  1.02221    -0.238304  0.0423083 
-0.0463656 1.10686    -0.153106  0.0263379 
0.0285686  1.06505    -0.201761  0.0281095 
0.0424711  1.13564    -0.265345  0.0498803 
0.0424711  1.13564    -0.265345  0.0285004 
-0.0370719 1.03771    -0.220096  0.022597  
-0.120471  1.04047    -0.240697  0.0228615 
-0.196249  1.03431    -0.253658  0.0218257 
-0.270349  1.02771    -0.285781  0.0185746 
-0.22058   1.03747    -0.266923  0.0358981 
-0.247298  1.07768    -0.231905  0.0291008 
-0.19524   1.03557    -0.223982  0.0387125 
-0.274885  1.1201     -0.148273  0.0601181 
-0.274885  1.1201     -0.148273  0.0309354 
-0.210689  1.09229    -0.246485  0.0203777 
-0.16879   1.01868    -0.23624   0.0257057 
-0.186057  0.930158   -0.221001  0.017174  
-0.176822  0.863425   -0.207509  0.0155483 
-0.1962    0.877434   -0.228469  0.0154225 
-0.221355  0.887379   -0.225619  0.0180418 
-0.270384  0.950097   -0.234621  0.049596  
-0.245483  0.993454   -0.161103  0.0170502 
-0.184923  0.913271   -0.21455   0.0157789 
-0.27765   0.867232   -0.219704  0.0155221 
-0.360303  0.817482   -0.233971  0.0164144 
-0.288861  0.803638   -0.17074   0.0188933 
-0.235417  0.757567   -0.0899577 0.0179271 
-0.22935   0.779578   -0.109096  0.0183634 
-0.297526  0.758104   -0.165168  0.0162468 
-0.282287  0.817936   -0.170808  0.015618  
-0.322504  0.898793   -0.247102  0.015698  
-0.295322  0.826195   -0.215785  0.0335103 
-0.345285  0.911493   -0.208996  0.0397179 
-0.423282  0.975717   -0.209166  0.0205568 
-0.424164  0.951862   -0.302291  0.0211287 
-0.356968  0.924543   -0.254467  0.0264598 
-0.390023  0.95499    -0.211227  0.0228985 
-0.488901  0.919703   -0.266835  0.0235488 
-0.405719  0.987421   -0.236572  0.0371617 
-0.4198    1.02146    -0.193993  0.0361309 
-0.375481  1.03079    -0.212198  0.0288424 
-0.419096  1.01183    -0.205578  0.0427784 
-0.471271  1.04043    -0.131756  0.0212069 
-0.400223  0.966419   -0.281471  0.0171599 
-0.343041  0.930485   -0.266778  0.0307997 
-0.421108  0.875471   -0.191061  0.0155716 
-0.452328  0.888502   -0.291419  0.0210789 
-0.408414  0.934733   -0.249876  0.0245228 
-0.331296  0.854361   -0.22352   0.016987  
-0.257496  0.882444   -0.212837  0.0173073 
-0.219142  0.829556   -0.176516  0.0172891 
-0.249165  0.799818   -0.132856  0.0168469 
-0.25001   0.821906   -0.18196   0.0155468 
-0.28567   0.859921   -0.226985  0.0165235 
-0.243857  0.831427   -0.146149  0.0181853 
-0.191979  0.803287   -0.129496  0.0209427 
-0.191979  0.803287   -0.129496  0.0185566 
-0.196773  0.766106   -0.0901531 0.0218409 
-0.196773  0.766106   -0.0901531 0.022213  
-0.206006  0.68199    0.0476161  0.0190054 
-0.237789  0.761165   -0.0883073 0.0173828 
-0.266126  0.850948   -0.194749  0.0188689 
-0.34307   0.910273   -0.266536  0.0167776 
-0.364613  0.933668   -0.304992  0.0154522 
-0.365798  0.860579   -0.252862  0.0152693 
-0.370447  0.832027   -0.24908   0.0158693 
-0.316001  0.87776    -0.273079  0.0152648 
-0.380318  0.837477   -0.251181  0.0183698 
-0.326066  0.826074   -0.229828  0.0175653 
-0.362138  0.752687   -0.152453  0.0171513 
-0.3692    0.747168   -0.17726   0.0171564 
-0.29132   0.79833    -0.191188  0.015254  
-0.253179  0.885271   -0.221332  0.0170706 
-0.307795  0.85227    -0.265367  0.0342057 
-0.307795  0.85227    -0.265367  0.0156169 
-0.368897  0.84914    -0.24802   0.0160434 
-0.345444  0.861003   -0.243938  0.0161808 
-0.291022  0.851528   -0.20915   0.0165791 
-0.272972  0.800311   -0.172113  0.0165989 
-0.357787  0.803825   -0.184529  0.0157284 
-0.36973   0.783084   -0.208553  0.0147589 
-0.438002  0.867465   -0.280148  0.0148162 
-0.482492  0.78809    -0.234392  0.015882  
-0.442712  0.709249   -0.172144  0.0148256 
-0.471723  0.71836    -0.213854  0.0158268 
-0.422796  0.701711   -0.131217  0.0149724 
-0.49992   0.633713   -0.227562  0.0113349 
-0.579882  0.614444   -0.29964   0.00986665
-0.61742   0.640027   -0.349018  0.0118983 
-0.61742   0.640027   -0.349018  0.00857252
-0.705757  0.659161   -0.402222  0.00943366
-0.736456  0.562736   -0.401678  0.00695085
-0.827647  0.599956   -0.440489  0.0150078 
-0.850909  0.647074   -0.41105   0.011421  
-0.850909  0.647074   -0.41105   0.0126945 
-0.794654  0.688424   -0.395999  0.0068616 
-0.710391  0.610246   -0.424746  0.00968162
-0.655145  0.572396   -0.376029  0.00875259
-0.670865  0.580636   -0.358327  0.0103044 
-0.627779  0.654298   -0.360533  0.0139003 
-0.528194  0.588489   -0.203576  0.0139096 
-0.500276  0.666654   -0.216222  0.0119569 
-0.571529  0.687207   -0.318797  0.0135812 
-0.571529  0.687207   -0.318797  0.0137845 
-0.549719  0.760045   -0.285205  0.014111  
-0.502543  0.703458   -0.205784  0.0142879 
-0.525446  0.722449   -0.245498  0.0145748 
-0.511081  0.774181   -0.269585  0.0126049 
-0.608939  0.736719   -0.343884  0.0125849 
-0.549771  0.666574   -0.290225  0.0128301 
-0.528042  0.669584   -0.237825  0.0147134 
-0.486646  0.683367   -0.208167  0.0134195 
-0.510124  0.676376   -0.242179  0.0144351 
-0.603422  0.731134   -0.311217  0.0101983 
-0.625491  0.686892   -0.355063  0.00842171
-0.663081  0.677314   -0.371057  0.0116308 
-0.627632  0.718341   -0.331276  0.0129524 
-0.627632  0.718341   -0.331276  0.010753  
-0.704489  0.725719   -0.38844   0.00824434
-0.70918   0.665175   -0.400828  0.007848  
-0.739109  0.581412   -0.420874  0.0206514 
-0.739109  0.581412   -0.420874  0.00885686
-0.648718  0.663667   -0.384491  0.00768938
-0.671974  0.645758   -0.380208  0.0130094 
-0.574335  0.559039   -0.261351  0.00937307
-0.621977  0.619966   -0.329058  0.0078794 
-0.648328  0.628532   -0.362138  0.0118082 
-0.610296  0.552184   -0.301926  0.0230908 
-0.610296  0.552184   -0.301926  0.0101923 
-0.612516  0.629844   -0.346195  0.0118565 
-0.60895   0.559021   -0.302375  0.00788664
-0.664237  0.633184   -0.390312  0.0115134 
-0.571022  0.616557   -0.301124  0.0172845 
-0.571022  0.616557   -0.301124  0.0122192 
-0.535083  0.64256    -0.232174  0.0123397 
-0.601153  0.737485   -0.307483  0.0117563 
-0.588213  0.733568   -0.336593  0.0138837 
-0.524213  0.758548   -0.264752  0.0106844 
-0.613836  0.689415   -0.344554  0.0092804 
-0.654056  0.596945   -0.383174  0.0101029 
-0.628069  0.689648   -0.352573  0.0127607 
-0.628069  0.689648   -0.352573  0.0091862 
-0.653313  0.640876   -0.378882  0.0123434 
-0.653313  0.640876   -0.378882  0.00633683
-0.729571  0.613956   -0.436134  0.00878206
-0.722164  0.571096   -0.408683  0.00746949
-0.754358  0.597984   -0.43832   0.0114642 
-0.814234  0.551671   -0.396959  0.00955432
-0.907209  0.570731   -0.368769  0.0342669 
-0.907209  0.570731   -0.368769  0.0204074 
-0.907209  0.570731   -0.368769  0.00864382
-0.853358  0.583809   -0.420894  0.0159464 
-0.87126   0.523315   -0.346737  0.0359634 
-0.87126   0.523315   -0.346737  0.0244999 
-0.87126   0.523315   -0.346737  0.0106165 
-0.889312  0.597624   -0.394475  0.0119192 
-0.88307   0.545574   -0.343019  0.0106508 
-0.870107  0.641511   -0.415623  0.0173819 
-0.784416  0.711983   -0.377453  0.0098483 
-0.814827  0.662511   -0.424847  0.0120517 
-0.775662  0.721929   -0.391075  0.025412  
-0.87075   0.705689   -0.324078  0.00682802
-0.771841  0.624741   -0.443166  0.0161213 
-0.802714  0.687297   -0.409692  0.011048  
-0.759724  0.685173   -0.417453  0.0214691 
-0.703535  0.761207   -0.322883  0.0145091 
-0.702452  0.742191   -0.373788  0.0171793 
-0.702452  0.742191   -0.373788  0.0100355 
-0.787526  0.683416   -0.425912  0.0270791 
-0.787526  0.683416   -0.425912  0.00870114
-0.802053  0.602354   -0.447902  0.0110011 
-0.781446  0.550743   -0.393373  0.00667035
-0.716075  0.62617    -0.426914  0.0067476 
-0.723042  0.638349   -0.425585  0.00913859
-0.738901  0.682163   -0.404581  0.00782491
