#MU        SIGMA      ENERGY     ERROR     
-0.860468  0.602464   -0.424907  0.00646348
-0.840548  0.622115   -0.446173  0.0110915 
-0.840548  0.622115   -0.446173  0.00941135
-0.840548  0.622115   -0.446173  0.0065132 
-0.775531  0.640898   -0.441048  0.0132777 
-0.775531  0.640898   -0.441048  0.014787  
-0.775531  0.640898   -0.441048  0.00663526
-0.81708   0.619403   -0.442581  0.00777216
-0.773167  0.591203   -0.432845  0.014864  
-0.858592  0.527414   -0.35547   0.0307373 
-0.858592  0.527414   -0.35547   0.00650611
-0.763085  0.603933   -0.420191  0.0126713 
-0.763085  0.603933   -0.420191  0.00839129
-0.775174  0.596214   -0.427146  0.00755337
-0.71437   0.67024    -0.424094  0.0226775 
-0.71437   0.67024    -0.424094  0.0106995 
-0.71437   0.67024    -0.424094  0.00975262
-0.677877  0.682113   -0.382314  0.00944164
-0.634551  0.6351     -0.368038  0.0118506 
-0.579374  0.731573   -0.318868  0.0147103 
-0.579374  0.731573   -0.318868  0.0136053 
-0.65754   0.777435   -0.367187  0.011223  
-0.737179  0.720912   -0.395022  0.0235565 
-0.737179  0.720912   -0.395022  0.00775867
-0.669114  0.640854   -0.384801  0.00680683
-0.699582  0.64384    -0.426103  0.0097773 
-0.699582  0.64384    -0.426103  0.0116779 
-0.703579  0.544993   -0.387013  0.00639201
-0.718604  0.614492   -0.420057  0.0091229 
-0.744134  0.572083   -0.428045  0.00862167
-0.744134  0.572083   -0.428045  0.00849578
-0.744134  0.572083   -0.428045  0.0143872 
-0.744134  0.572083   -0.428045  0.0124087 
-0.744134  0.572083   -0.428045  0.00772961
-0.7029    0.653036   -0.418738  0.0209008 
-0.7029    0.653036   -0.418738  0.00815481
-0.759669  0.580065   -0.433025  0.00680601
-0.770583  0.634109   -0.434748  0.0153299 
-0.770583  0.634109   -0.434748  0.00916858
-0.770583  0.634109   -0.434748  0.00746179
-0.78556   0.589148   -0.441645  0.00785497
-0.814549  0.601782   -0.439081  0.0131214 
-0.814549  0.601782   -0.439081  0.0186599 
-0.814549  0.601782   -0.439081  0.00953179
-0.870005  0.642864   -0.4324    0.0195307 
-0.870005  0.642864   -0.4324    0.0131884 
-0.870005  0.642864   -0.4324    0.0106238 
-0.870005  0.642864   -0.4324    0.00846936
-0.844884  0.635157   -0.428847  0.0101769 
-0.844884  0.635157   -0.428847  0.00988846
-0.797969  0.558959   -0.423531  0.0137398 
-0.797969  0.558959   -0.423531  0.011711  
-0.797969  0.558959   -0.423531  0.0137479 
-0.797969  0.558959   -0.423531  0.0215781 
-0.797969  0.558959   -0.423531  0.0172433 
-0.797969  0.558959   -0.423531  0.00711999
-0.729309  0.628917   -0.413711  0.00920591
-0.729309  0.628917   -0.413711  0.0105244 
-0.82247   0.556897   -0.4081    0.0164118 
-0.82247   0.556897   -0.4081    0.00610541
-0.74758   0.602538   -0.433093  0.0081042 
-0.811404  0.642433   -0.441864  0.0165518 
-0.811404  0.642433   -0.441864  0.0112683 
-0.811404  0.642433   -0.441864  0.00896725
-0.811404  0.642433   -0.441864  0.019721  
-0.811404  0.642433   -0.441864  0.0160952 
-0.811404  0.642433   -0.441864  0.00716892
-0.833637  0.59375    -0.454919  0.0163405 
-0.833637  0.59375    -0.454919  0.00861869
-0.833637  0.59375    -0.454919  0.00696903
-0.833637  0.59375    -0.454919  0.00897692
-0.760662  0.569332   -0.411807  0.00788378
-0.760662  0.569332   -0.411807  0.01847   
-0.760662  0.569332   -0.411807  0.0183448 
-0.760662  0.569332   -0.411807  0.00788404
-0.760662  0.569332   -0.411807  0.0098051 
-0.857005  0.624345   -0.431364  0.0125273 
-0.857005  0.624345   -0.431364  0.0105233 
-0.857005  0.624345   -0.431364  0.0135398 
-0.857005  0.624345   -0.431364  0.0125321 
-0.857005  0.624345   -0.431364  0.0151698 
-0.857005  0.624345   -0.431364  0.0104518 
-0.786552  0.555577   -0.422576  0.0091995 
-0.818222  0.629835   -0.429763  0.0169912 
-0.818222  0.629835   -0.429763  0.0128897 
-0.818222  0.629835   -0.429763  0.0184995 
-0.818222  0.629835   -0.429763  0.013413  
-0.772554  0.718007   -0.394501  0.0228596 
-0.772554  0.718007   -0.394501  0.0150534 
-0.821765  0.69746    -0.404139  0.0314384 
-0.821765  0.69746    -0.404139  0.0121789 
-0.821765  0.69746    -0.404139  0.0182966 
-0.821765  0.69746    -0.404139  0.0157896 
-0.821765  0.69746    -0.404139  0.0311577 
-0.821765  0.69746    -0.404139  0.011731  
-0.873885  0.636961   -0.421684  0.0118419 
-0.814189  0.5504     -0.406474  0.0193425 
-0.814189  0.5504     -0.406474  0.0167961 
-0.814189  0.5504     -0.406474  0.0174767 
-0.814189  0.5504     -0.406474  0.0194785 
-0.814189  0.5504     -0.406474  0.0145074 
-0.814189  0.5504     -0.406474  0.0105997 
-0.814189  0.5504     -0.406474  0.0187148 
-0.814189  0.5504     -0.406474  0.0135224 
-0.800186  0.540115   -0.418265  0.0180478 
-0.800186  0.540115   -0.418265  0.00696462
-0.76275   0.589329   -0.443287  0.0200106 
-0.76275   0.589329   -0.443287  0.0116026 
-0.76275   0.589329   -0.443287  0.00638145
-0.776789  0.660733   -0.446104  0.0171866 
-0.776789  0.660733   -0.446104  0.0111385 
-0.769574  0.698061   -0.413533  0.00773488
-0.721064  0.662441   -0.42055   0.0116485 
-0.768028  0.713353   -0.416685  0.0153747 
-0.768028  0.713353   -0.416685  0.011857  
-0.687945  0.673791   -0.385971  0.0129268 
-0.687945  0.673791   -0.385971  0.00793399
-0.759955  0.591775   -0.429328  0.0074045 
-0.730974  0.591305   -0.403149  0.00954014
-0.730974  0.591305   -0.403149  0.00795514
-0.819016  0.588542   -0.427524  0.0134488 
-0.819016  0.588542   -0.427524  0.0156878 
-0.819016  0.588542   -0.427524  0.00939403
-0.819016  0.588542   -0.427524  0.00895552
-0.756295  0.569579   -0.421918  0.0146759 
-0.756295  0.569579   -0.421918  0.00896792
-0.780188  0.565291   -0.420363  0.0123975 
-0.780188  0.565291   -0.420363  0.0193049 
-0.780188  0.565291   -0.420363  0.00704738
-0.738712  0.599101   -0.431754  0.0197251 
-0.738712  0.599101   -0.431754  0.0189342 
-0.738712  0.599101   -0.431754  0.00841261
-0.738712  0.599101   -0.431754  0.00702646
-0.687152  0.636786   -0.404049  0.0128344 
-0.742197  0.53959    -0.395139  0.00808028
-0.799668  0.621084   -0.437951  0.0125978 
-0.799668  0.621084   -0.437951  0.00951911
-0.799668  0.621084   -0.437951  0.00699898
-0.77977   0.594122   -0.424353  0.00722935
-0.77977   0.594122   -0.424353  0.0130313 
-0.77977   0.594122   -0.424353  0.012637  
-0.77977   0.594122   -0.424353  0.0131617 
-0.77977   0.594122   -0.424353  0.0154576 
-0.77977   0.594122   -0.424353  0.0113515 
-0.77977   0.594122   -0.424353  0.00760271
-0.803138  0.616319   -0.437432  0.0100298 
-0.803138  0.616319   -0.437432  0.0151101 
-0.803138  0.616319   -0.437432  0.013444  
-0.803138  0.616319   -0.437432  0.0109628 
-0.803138  0.616319   -0.437432  0.0134358 
-0.803138  0.616319   -0.437432  0.0100671 
-0.803138  0.616319   -0.437432  0.00846475
-0.803138  0.616319   -0.437432  0.0144542 
-0.803138  0.616319   -0.437432  0.00827731
-0.793947  0.636128   -0.434495  0.00748895
-0.791964  0.599289   -0.446687  0.00739553
-0.723753  0.67756    -0.427157  0.0102487 
-0.680779  0.701458   -0.383667  0.0191772 
-0.680779  0.701458   -0.383667  0.0201462 
-0.680779  0.701458   -0.383667  0.0099575 
-0.680779  0.701458   -0.383667  0.0091312 
-0.667283  0.671156   -0.397493  0.00783954
-0.708001  0.702175   -0.40597   0.0125009 
-0.708001  0.702175   -0.40597   0.00731723
-0.706145  0.604226   -0.417876  0.0151727 
-0.706145  0.604226   -0.417876  0.0123122 
-0.706145  0.604226   -0.417876  0.00963427
-0.706145  0.604226   -0.417876  0.0087868 
-0.634604  0.612439   -0.34689   0.0117072 
-0.634604  0.612439   -0.34689   0.0141888 
-0.634604  0.612439   -0.34689   0.00889603
-0.649053  0.628967   -0.36471   0.00788242
-0.676185  0.599385   -0.373049  0.00841758
-0.678178  0.663631   -0.397863  0.0135006 
-0.678178  0.663631   -0.397863  0.00718489
-0.777424  0.60371    -0.436629  0.0156971 
-0.777424  0.60371    -0.436629  0.00726851
-0.777424  0.60371    -0.436629  0.0078123 
