#MU        SIGMA      ENERGY     ERROR     
-0.646063  0.886213   -0.215386  0.0242297 
-0.572982  0.904258   -0.282957  0.0329246 
-0.606269  0.990722   -0.180365  0.0560373 
-0.598427  1.0762     -0.0458548 0.0438009 
-0.64763   1.01544    -0.0981858 0.0716835 
-0.662159  1.0727     0.0468534  0.0679479 
-0.662159  1.0727     0.0468534  0.0566556 
-0.698694  1.10404    0.0963525  0.0825481 
-0.607249  1.17492    0.254848   0.0466556 
-0.571072  1.09195    -0.0573445 0.0559331 
-0.571072  1.09195    -0.0573445 0.0521978 
-0.586444  1.17955    0.0828595  0.135024  
-0.586444  1.17955    0.0828595  0.0989343 
-0.6807    1.16426    0.3769     0.143645  
-0.6807    1.16426    0.3769     0.0641163 
-0.711742  1.0796     0.146101   0.0936275 
-0.711742  1.0796     0.146101   0.0814511 
-0.711742  1.0796     0.146101   0.0961116 
-0.71303   1.07346    0.246583   0.0693202 
-0.78836   1.02546    0.231682   0.0844334 
-0.697359  1.08919    0.327447   0.0729232 
-0.757021  1.09447    0.207231   0.102068  
-0.841298  1.13249    0.645826   0.0862012 
-0.89797   1.08839    0.465975   0.09706   
-0.85657   1.06966    0.445842   0.0654322 
-0.80048   1.07378    0.274211   0.0852835 
-0.759035  1.10688    0.263412   0.109749  
-0.759035  1.10688    0.263412   0.097861  
-0.84404   1.16962    0.614709   0.18399   
-0.84404   1.16962    0.614709   0.0743195 
-0.836     1.0954     0.39596    0.0872963 
-0.852742  1.04083    0.287167   0.102705  
-0.852742  1.04083    0.287167   0.103774  
-0.852742  1.04083    0.287167   0.0602597 
-0.833624  0.963324   0.0996597  0.0767997 
-0.916053  0.990174   0.385582   0.132418  
-0.963033  1.02017    0.835461   0.0709887 
-0.955496  0.931067   0.223002   0.0795954 
-1.00878   0.968556   0.511404   0.0476358 
-0.933889  0.870572   0.00579568 0.0564633 
-0.916747  0.818486   -0.0511627 0.06383   
-1.01094   0.874236   0.2457     0.0741703 
-1.01094   0.874236   0.2457     0.0703031 
-0.925287  0.93905    0.275608   0.0727147 
-0.925287  0.93905    0.275608   0.064915  
-0.915625  1.00231    0.291895   0.0848948 
-0.915625  1.00231    0.291895   0.0918001 
-0.915625  1.00231    0.291895   0.0928886 
-0.858691  1.06354    0.551096   0.101864  
-0.810165  1.10061    0.593692   0.171889  
-0.810165  1.10061    0.593692   0.114838  
-0.8388    1.14875    0.67237    0.11787   
-0.8388    1.14875    0.67237    0.116979  
-0.791691  1.23366    0.759079   0.18518   
-0.791691  1.23366    0.759079   0.154661  
-0.791691  1.23366    0.759079   0.103487  
-0.696037  1.2673     0.569347   0.102586  
-0.620781  1.22382    0.433745   0.120223  
-0.620781  1.22382    0.433745   0.0879473 
-0.656795  1.20938    0.41877    0.103941  
-0.656795  1.20938    0.41877    0.0894888 
-0.656795  1.20938    0.41877    0.0990847 
-0.656795  1.20938    0.41877    0.121734  
-0.700788  1.2127     0.68996    0.11474   
-0.717288  1.14925    0.470653   0.0795754 
-0.805764  1.09142    0.400091   0.10804   
-0.843987  1.17651    0.741145   0.124767  
-0.847995  1.16796    0.885899   0.124544  
-0.813773  1.1351     0.778436   0.123303  
