#MU        SIGMA      ENERGY     ERROR     
-0.0297988 1.29905    0.278475   0.128126  
0.0431659  1.35784    0.402863   0.0642259 
0.106802   1.29166    0.136151   0.0787206 
0.0970898  1.28043    0.129498   0.0569024 
0.00261887 1.18364    -0.083295  0.0704573 
0.0347512  1.28051    0.114801   0.103511  
0.069278   1.29446    0.338735   0.0468167 
0.0602182  1.23856    -0.0157373 0.0610288 
0.0638319  1.20282    -0.0172315 0.0267941 
0.0469138  1.1333     -0.230049  0.0674164 
0.0704799  1.16857    -0.0794892 0.0570963 
-0.00167465 1.16765    -0.0831685 0.0343149 
0.0765006  1.13413    -0.176399  0.0304676 
0.108763   1.0998     -0.213895  0.0378447 
0.0937523  1.15071    -0.166617  0.0445655 
0.0937523  1.15071    -0.166617  0.0507944 
0.00455426 1.0638     -0.167417  0.019672  
-0.024318  0.999149   -0.219526  0.0248044 
-0.0686299 1.02741    -0.255048  0.0247424 
-0.125573  1.03478    -0.24322   0.0302694 
-0.141203  1.08017    -0.176843  0.0218498 
-0.222317  0.985177   -0.223109  0.0162062 
-0.211069  0.933025   -0.240004  0.0168711 
-0.145528  0.928509   -0.248221  0.0165338 
-0.0831502 0.909127   -0.250237  0.017977  
-0.151039  0.933396   -0.237713  0.016978  
-0.224571  0.850361   -0.176122  0.0278244 
-0.234006  0.900121   -0.199935  0.0163125 
-0.142403  0.923856   -0.251377  0.0176539 
-0.162419  0.866055   -0.215087  0.0168952 
-0.193668  0.850108   -0.170116  0.0178832 
-0.183226  0.810988   -0.150242  0.0179072 
-0.146349  0.813397   -0.141845  0.0159901 
-0.189207  0.863502   -0.185116  0.0181959 
-0.281463  0.954699   -0.265458  0.0217209 
-0.186059  1.01796    -0.239641  0.0266145 
-0.139942  1.08255    -0.254826  0.0243637 
-0.0400336 1.05713    -0.229104  0.0237188 
-0.0876247 1.00839    -0.232768  0.0224074 
-0.0892107 0.988836   -0.209984  0.0265037 
-0.103857  1.07078    -0.206139  0.0167049 
-0.186084  0.974906   -0.254505  0.0240291 
-0.088758  1.0478     -0.241958  0.0206924 
-0.153446  1.0148     -0.267483  0.0494571 
-0.196696  1.1034     -0.169611  0.052323  
-0.183473  1.18121    -0.139994  0.0477508 
-0.246505  1.13494    -0.0840822 0.0314904 
-0.275236  1.07741    -0.229397  0.0499916 
-0.234704  1.13218    -0.138384  0.0632908 
-0.301123  1.20115    -0.0103013 0.0352846 
-0.25355   1.1743     -0.119066  0.02687   
-0.292675  1.12545    -0.194513  0.0578028 
-0.292675  1.12545    -0.194513  0.0333491 
-0.388937  1.05876    -0.178713  0.0506067 
-0.388937  1.05876    -0.178713  0.0380585 
-0.405522  1.09628    -0.0868756 0.0414186 
-0.326528  1.13697    -0.10556   0.0332134 
-0.241281  1.05613    -0.193378  0.0277853 
