#MU        SIGMA      ENERGY     ERROR     
-0.532402  0.628268   -0.217131  0.0166648 
-0.443471  0.684305   -0.185069  0.0156667 
-0.424112  0.743631   -0.203627  0.0147623 
-0.464363  0.722561   -0.210538  0.0135192 
-0.519581  0.711381   -0.280365  0.0172874 
-0.445068  0.615098   -0.102711  0.0184301 
-0.389755  0.663685   -0.10648   0.0155803 
-0.422077  0.749925   -0.204153  0.0177076 
-0.517786  0.781898   -0.284896  0.016404  
-0.517786  0.781898   -0.284896  0.0230942 
-0.575557  0.81686    -0.295218  0.0166417 
-0.484877  0.875243   -0.286009  0.0156934 
-0.401374  0.792439   -0.234381  0.0159154 
-0.401374  0.792439   -0.234381  0.0158231 
-0.393515  0.784974   -0.209696  0.0178826 
-0.404141  0.820562   -0.225356  0.0155104 
-0.437638  0.78788    -0.257731  0.0158265 
-0.437638  0.78788    -0.257731  0.0158384 
-0.370687  0.8235     -0.236375  0.0150087 
-0.413278  0.802589   -0.242679  0.0193838 
-0.511721  0.845004   -0.264178  0.0149122 
-0.468874  0.763856   -0.264171  0.0165175 
-0.421579  0.706717   -0.154621  0.0141493 
-0.496089  0.749565   -0.256646  0.0148333 
-0.445727  0.803468   -0.25827   0.0169984 
-0.383149  0.731439   -0.151873  0.0206536 
-0.308881  0.672303   -0.0522555 0.0169979 
-0.347414  0.706326   -0.0875176 0.016066  
-0.442829  0.723847   -0.170588  0.015571  
-0.517337  0.790698   -0.273076  0.012712  
-0.542004  0.719403   -0.291175  0.0119616 
-0.577269  0.66478    -0.319061  0.0137448 
-0.505708  0.728356   -0.24839   0.0132377 
-0.522495  0.682716   -0.261325  0.0136203 
-0.512811  0.636191   -0.222485  0.0180814 
-0.417187  0.646775   -0.0933739 0.017804  
-0.407127  0.67405    -0.141756  0.0147472 
-0.47916   0.624573   -0.149397  0.0152589 
-0.499478  0.545388   -0.132476  0.013075  
-0.546046  0.58019    -0.229723  0.0166099 
-0.454712  0.622482   -0.11847   0.0181854 
-0.386198  0.683578   -0.097781  0.0163327 
-0.395363  0.761558   -0.190287  0.0155957 
-0.39649   0.828725   -0.236095  0.0168461 
-0.415783  0.748754   -0.199955  0.01508   
-0.511906  0.768957   -0.260851  0.0173248 
-0.471012  0.825423   -0.25075   0.0187542 
-0.503318  0.857423   -0.276816  0.0156756 
-0.468232  0.766802   -0.235516  0.0161486 
-0.37625   0.84123    -0.244319  0.0184463 
-0.37625   0.84123    -0.244319  0.0194866 
-0.29318   0.929664   -0.282066  0.0168384 
-0.303235  0.952231   -0.263411  0.0170418 
-0.31516   0.881424   -0.24587   0.0169684 
-0.24133   0.82893    -0.207508  0.0173001 
-0.273925  0.883227   -0.232472  0.0171067 
-0.266474  0.821756   -0.192266  0.0161705 
-0.331043  0.868719   -0.223214  0.0219727 
-0.35422   0.951167   -0.284402  0.0211056 
-0.371351  0.914956   -0.258781  0.019555  
-0.410381  0.959086   -0.268977  0.0315087 
-0.400211  0.904423   -0.247596  0.0191209 
-0.411219  0.889671   -0.270445  0.0158783 
-0.432103  0.817452   -0.252178  0.0322993 
-0.432103  0.817452   -0.252178  0.0188291 
