#MU        SIGMA      ENERGY     ERROR     
-0.674796  0.689301   -0.39483   0.00814477
-0.668492  0.61492    -0.3813    0.0135563 
-0.668492  0.61492    -0.3813    0.00781111
-0.693808  0.632654   -0.397291  0.0063321 
-0.708503  0.632369   -0.42488   0.0123442 
-0.708503  0.632369   -0.42488   0.0117161 
-0.708503  0.632369   -0.42488   0.00774547
-0.708503  0.632369   -0.42488   0.0129166 
-0.789962  0.690287   -0.41406   0.0272421 
-0.789962  0.690287   -0.41406   0.00734963
-0.785145  0.624872   -0.432148  0.013779  
-0.785145  0.624872   -0.432148  0.00805937
-0.785145  0.624872   -0.432148  0.0183989 
-0.785145  0.624872   -0.432148  0.0135021 
-0.707802  0.723019   -0.372115  0.0313177 
-0.707802  0.723019   -0.372115  0.00841114
-0.738653  0.677992   -0.420829  0.0121186 
-0.738653  0.677992   -0.420829  0.00847865
-0.823261  0.647738   -0.435787  0.0110421 
-0.798261  0.55595    -0.418522  0.0121126 
-0.798261  0.55595    -0.418522  0.0116854 
-0.798261  0.55595    -0.418522  0.0232653 
-0.798261  0.55595    -0.418522  0.0092046 
-0.820197  0.644977   -0.438867  0.016706  
-0.820197  0.644977   -0.438867  0.0093103 
-0.832982  0.592403   -0.425242  0.0136637 
-0.832982  0.592403   -0.425242  0.0198666 
-0.832982  0.592403   -0.425242  0.0109543 
-0.927506  0.649242   -0.40367   0.0143301 
-0.927506  0.649242   -0.40367   0.0128573 
-0.927506  0.649242   -0.40367   0.0102033 
-0.927506  0.649242   -0.40367   0.0176495 
-0.927506  0.649242   -0.40367   0.0146857 
-0.927506  0.649242   -0.40367   0.0235447 
-0.927506  0.649242   -0.40367   0.0190739 
-0.927506  0.649242   -0.40367   0.0223947 
-0.842932  0.720026   -0.363495  0.0205653 
-0.879858  0.712664   -0.343331  0.0118935 
-0.86317   0.64939    -0.425086  0.020691  
-0.86317   0.64939    -0.425086  0.018866  
-0.86317   0.64939    -0.425086  0.0134165 
-0.900713  0.677738   -0.402355  0.022753  
-0.868182  0.722824   -0.351724  0.0329102 
-0.868182  0.722824   -0.351724  0.00741388
-0.838723  0.635491   -0.436531  0.0189094 
-0.838723  0.635491   -0.436531  0.0101361 
-0.794464  0.632914   -0.436931  0.0112038 
-0.794464  0.632914   -0.436931  0.0100993 
-0.794464  0.632914   -0.436931  0.00563257
-0.805427  0.630511   -0.449444  0.0198232 
-0.805427  0.630511   -0.449444  0.010831  
-0.893328  0.557639   -0.394379  0.00916871
-0.865813  0.620091   -0.435535  0.0207701 
-0.865813  0.620091   -0.435535  0.0125128 
-0.778129  0.705574   -0.410752  0.0172854 
-0.778129  0.705574   -0.410752  0.00912504
-0.806531  0.629425   -0.430975  0.00944248
-0.806531  0.629425   -0.430975  0.0068305 
-0.744954  0.601175   -0.430526  0.00832878
-0.741474  0.575224   -0.417509  0.0187757 
-0.741474  0.575224   -0.417509  0.0188897 
-0.741474  0.575224   -0.417509  0.0180554 
-0.741474  0.575224   -0.417509  0.0137719 
-0.829638  0.673102   -0.410613  0.0224687 
-0.829638  0.673102   -0.410613  0.0239227 
-0.829638  0.673102   -0.410613  0.00801155
-0.760305  0.673254   -0.433692  0.0084713 
-0.813878  0.659572   -0.4323    0.00821827
-0.807584  0.579333   -0.431208  0.0152578 
-0.807584  0.579333   -0.431208  0.00716419
-0.824405  0.608483   -0.43309   0.00919127
-0.824405  0.608483   -0.43309   0.00971771
-0.864361  0.637698   -0.431204  0.017998  
-0.864361  0.637698   -0.431204  0.014724  
-0.864361  0.637698   -0.431204  0.0163436 
-0.860257  0.68362    -0.382585  0.0263525 
-0.860257  0.68362    -0.382585  0.0106633 
-0.822771  0.640659   -0.429875  0.00707807
-0.77142   0.590702   -0.42684   0.0102985 
-0.820457  0.560995   -0.396766  0.0146955 
-0.820457  0.560995   -0.396766  0.0148883 
-0.791235  0.526669   -0.364125  0.00745666
-0.858201  0.603835   -0.427008  0.0144215 
-0.858201  0.603835   -0.427008  0.0121853 
-0.858201  0.603835   -0.427008  0.0111793 
-0.858201  0.603835   -0.427008  0.0204254 
-0.858201  0.603835   -0.427008  0.00781057
-0.762198  0.643732   -0.435866  0.00750754
-0.762198  0.643732   -0.435866  0.0189049 
-0.762198  0.643732   -0.435866  0.00807739
-0.778045  0.643996   -0.439466  0.00631108
-0.742196  0.620907   -0.432816  0.00666083
-0.801707  0.613085   -0.432399  0.0131483 
-0.801707  0.613085   -0.432399  0.00781788
-0.832329  0.624668   -0.444817  0.0171592 
-0.832329  0.624668   -0.444817  0.0104344 
-0.832329  0.624668   -0.444817  0.009678  
-0.828164  0.581592   -0.434976  0.00651193
-0.774838  0.63515    -0.441865  0.0108595 
-0.761297  0.550589   -0.396913  0.00734895
-0.686492  0.641286   -0.401618  0.00993081
-0.686492  0.641286   -0.401618  0.0110395 
-0.686492  0.641286   -0.401618  0.00812632
-0.707909  0.660113   -0.409822  0.00723971
-0.800807  0.607306   -0.439944  0.0139608 
-0.800807  0.607306   -0.439944  0.0123159 
-0.800807  0.607306   -0.439944  0.0110128 
-0.800807  0.607306   -0.439944  0.0109502 
-0.770642  0.707226   -0.424755  0.00820341
-0.812738  0.624346   -0.442451  0.0126039 
-0.812738  0.624346   -0.442451  0.0167507 
-0.812738  0.624346   -0.442451  0.0166034 
-0.812738  0.624346   -0.442451  0.0129688 
-0.812738  0.624346   -0.442451  0.00876317
-0.812738  0.624346   -0.442451  0.0140548 
-0.812738  0.624346   -0.442451  0.012831  
-0.812738  0.624346   -0.442451  0.0149776 
-0.812738  0.624346   -0.442451  0.00757201
-0.821899  0.621978   -0.442762  0.00776554
-0.730563  0.651219   -0.421704  0.00831714
-0.747418  0.57604    -0.409521  0.00868619
-0.747418  0.57604    -0.409521  0.00806397
-0.781056  0.576828   -0.43276   0.0159723 
-0.781056  0.576828   -0.43276   0.00753125
-0.781056  0.576828   -0.43276   0.006693  
-0.781056  0.576828   -0.43276   0.0154055 
-0.781056  0.576828   -0.43276   0.00978036
-0.742666  0.565756   -0.418184  0.00753108
-0.805678  0.586396   -0.432699  0.00942628
-0.728166  0.570747   -0.416302  0.00692907
-0.711501  0.646904   -0.409541  0.0150258 
-0.797032  0.728212   -0.390926  0.00731183
-0.710954  0.654818   -0.405202  0.0121849 
-0.777186  0.724536   -0.396377  0.0204281 
-0.777186  0.724536   -0.396377  0.00797395
-0.748204  0.661405   -0.434599  0.0193472 
-0.748204  0.661405   -0.434599  0.00988963
-0.748204  0.661405   -0.434599  0.00803365
-0.748204  0.661405   -0.434599  0.00985994
-0.748204  0.661405   -0.434599  0.00816739
-0.748204  0.661405   -0.434599  0.00786183
-0.748204  0.661405   -0.434599  0.0144956 
-0.796827  0.663193   -0.412496  0.00574532
-0.770429  0.642998   -0.450016  0.00695913
-0.770429  0.642998   -0.450016  0.00980647
-0.770429  0.642998   -0.450016  0.011683  
-0.770429  0.642998   -0.450016  0.0114565 
-0.770429  0.642998   -0.450016  0.0179846 
-0.770429  0.642998   -0.450016  0.0103448 
-0.770429  0.642998   -0.450016  0.00742644
-0.758915  0.589473   -0.42528   0.00842555
-0.742951  0.574954   -0.403756  0.00726349
-0.729874  0.595326   -0.42246   0.00815675
-0.715678  0.638035   -0.416708  0.0142741 
-0.715678  0.638035   -0.416708  0.00794941
-0.681682  0.612124   -0.379069  0.0128739 
-0.681682  0.612124   -0.379069  0.00917981
-0.681682  0.612124   -0.379069  0.0107915 
-0.681682  0.612124   -0.379069  0.0154656 
-0.681682  0.612124   -0.379069  0.0137055 
-0.730751  0.528825   -0.352204  0.00601981
-0.738491  0.607288   -0.431709  0.00855767
-0.778208  0.573363   -0.427016  0.00837724
-0.848159  0.599762   -0.419858  0.0122431 
-0.848159  0.599762   -0.419858  0.0153655 
-0.848159  0.599762   -0.419858  0.0107644 
-0.848159  0.599762   -0.419858  0.00992971
-0.848159  0.599762   -0.419858  0.0111558 
-0.778215  0.692854   -0.42318   0.00940067
-0.757673  0.664873   -0.430826  0.00697137
-0.77384   0.597984   -0.431707  0.0139351 
-0.772023  0.531118   -0.365761  0.0182386 
-0.772023  0.531118   -0.365761  0.021367  
-0.772023  0.531118   -0.365761  0.0141151 
-0.842058  0.533064   -0.365774  0.0128531 
-0.908659  0.605147   -0.386267  0.0105648 
-0.935958  0.55905    -0.34184   0.013108  
-0.904529  0.535785   -0.330608  0.0177323 
-0.904529  0.535785   -0.330608  0.0315705 
-0.904529  0.535785   -0.330608  0.0181897 
-0.904529  0.535785   -0.330608  0.0226445 
-0.904529  0.535785   -0.330608  0.0210577 
-0.904529  0.535785   -0.330608  0.0171802 
-0.904529  0.535785   -0.330608  0.0212418 
-0.904529  0.535785   -0.330608  0.0130696 
-0.904529  0.535785   -0.330608  0.0078739 
-0.860133  0.591976   -0.431381  0.0126302 
-0.860133  0.591976   -0.431381  0.0134717 
-0.774205  0.635335   -0.411176  0.00900891
-0.721747  0.666558   -0.407574  0.009352  
-0.721747  0.666558   -0.407574  0.012926  
-0.816091  0.696115   -0.399751  0.0084403 
-0.823142  0.657257   -0.431301  0.00849147
-0.724254  0.574133   -0.399182  0.0185351 
-0.724254  0.574133   -0.399182  0.00646336
-0.770824  0.605408   -0.439437  0.0136025 
-0.770824  0.605408   -0.439437  0.0116189 
-0.756858  0.642261   -0.426879  0.00688527
-0.750779  0.599042   -0.439138  0.0148546 
-0.750779  0.599042   -0.439138  0.00696196
-0.750779  0.599042   -0.439138  0.00862926
-0.750779  0.599042   -0.439138  0.0104447 
-0.750779  0.599042   -0.439138  0.0114113 
-0.750779  0.599042   -0.439138  0.00916657
-0.750779  0.599042   -0.439138  0.0102167 
-0.750779  0.599042   -0.439138  0.0112347 
-0.779592  0.685386   -0.422744  0.0162952 
-0.779592  0.685386   -0.422744  0.0119608 
-0.761209  0.731401   -0.393233  0.0170902 
-0.702616  0.726269   -0.374503  0.0192759 
-0.702616  0.726269   -0.374503  0.0214082 
-0.745796  0.8029     -0.299753  0.0236502 
-0.76266   0.82614    -0.310516  0.0309613 
-0.76266   0.82614    -0.310516  0.0593993 
-0.76266   0.82614    -0.310516  0.0239718 
-0.841987  0.794575   -0.297269  0.0234421 
-0.768446  0.771432   -0.341166  0.0177801 
-0.803516  0.728789   -0.376448  0.0191664 
-0.841801  0.724114   -0.381859  0.0140269 
-0.77241   0.704301   -0.392657  0.0180834 
-0.770296  0.763802   -0.343069  0.0233841 
-0.823441  0.694691   -0.386451  0.0194093 
-0.88645   0.667028   -0.373783  0.0275134 
-0.88645   0.667028   -0.373783  0.00697144
-0.815762  0.620024   -0.449777  0.0079924 
-0.815762  0.620024   -0.449777  0.0108458 
-0.815762  0.620024   -0.449777  0.00655808
-0.80894   0.607353   -0.439876  0.00756533
-0.80894   0.607353   -0.439876  0.0080374 
-0.833081  0.623569   -0.441284  0.0225103 
-0.833081  0.623569   -0.441284  0.0133445 
-0.833081  0.623569   -0.441284  0.0141566 
-0.833081  0.623569   -0.441284  0.0100797 
-0.757286  0.558963   -0.408338  0.0075911 
-0.672604  0.634254   -0.397536  0.0110607 
-0.770914  0.713545   -0.406323  0.00671444
-0.852901  0.631458   -0.446646  0.0101258 
-0.802829  0.694626   -0.440254  0.013951  
-0.771176  0.678647   -0.404791  0.0091643 
-0.771176  0.678647   -0.404791  0.00764469
-0.825447  0.61371    -0.446636  0.00836762
-0.825447  0.61371    -0.446636  0.0108864 
-0.825447  0.61371    -0.446636  0.00803335
-0.726041  0.695577   -0.429188  0.00872271
-0.726041  0.695577   -0.429188  0.0117402 
-0.726041  0.695577   -0.429188  0.00769908
-0.769126  0.607358   -0.450228  0.0118803 
-0.769126  0.607358   -0.450228  0.011826  
-0.819926  0.640682   -0.435218  0.00857684
-0.913864  0.599938   -0.401746  0.0213716 
-0.913864  0.599938   -0.401746  0.00903301
-0.946145  0.59274    -0.365034  0.0190637 
-0.946145  0.59274    -0.365034  0.0264494 
-0.946145  0.59274    -0.365034  0.0208547 
-0.946145  0.59274    -0.365034  0.0194187 
-0.946145  0.59274    -0.365034  0.0106858 
-0.946145  0.59274    -0.365034  0.0185818 
-0.946145  0.59274    -0.365034  0.0167841 
-0.934174  0.664061   -0.355224  0.00924198
-0.886845  0.575776   -0.400297  0.015099  
-0.886845  0.575776   -0.400297  0.0162174 
-0.886845  0.575776   -0.400297  0.0139268 
-0.886845  0.575776   -0.400297  0.00902581
-0.791972  0.644172   -0.438658  0.0196871 
-0.791972  0.644172   -0.438658  0.00656128
-0.758462  0.610578   -0.436132  0.0168939 
-0.758462  0.610578   -0.436132  0.00908532
-0.758462  0.610578   -0.436132  0.0104199 
-0.758462  0.610578   -0.436132  0.00835639
-0.849088  0.601576   -0.42962   0.00806775
-0.778164  0.654676   -0.437262  0.00943594
-0.743935  0.563837   -0.428062  0.00978299
-0.692995  0.649176   -0.400808  0.0151489 
-0.777767  0.724983   -0.390297  0.00722009
-0.763637  0.648993   -0.434794  0.00699647
-0.73313   0.627148   -0.422769  0.0128673 
-0.73313   0.627148   -0.422769  0.00652977
-0.740664  0.597524   -0.428948  0.00849687
-0.740664  0.597524   -0.428948  0.00743087
-0.740924  0.664815   -0.431893  0.0162531 
-0.740924  0.664815   -0.431893  0.0104949 
-0.740924  0.664815   -0.431893  0.0162104 
-0.740924  0.664815   -0.431893  0.00910743
