#MU        SIGMA      ENERGY     ERROR     
-0.898717  0.633032   -0.402214  0.0099931 
-0.897469  0.566128   -0.384989  0.0129525 
-0.921283  0.636737   -0.388089  0.0151096 
-0.921283  0.636737   -0.388089  0.0259154 
-0.921283  0.636737   -0.388089  0.0103925 
-0.898857  0.624497   -0.404501  0.0179675 
-0.883927  0.669251   -0.391361  0.01737   
-0.883927  0.669251   -0.391361  0.00759968
-0.80173   0.597098   -0.436198  0.00803131
-0.866347  0.583126   -0.412814  0.0135327 
-0.866347  0.583126   -0.412814  0.00810702
-0.811777  0.67522    -0.436604  0.0126239 
-0.811777  0.67522    -0.436604  0.00729628
-0.783386  0.586201   -0.449548  0.0186594 
-0.783386  0.586201   -0.449548  0.0118337 
-0.783386  0.586201   -0.449548  0.00854447
-0.807221  0.582697   -0.440944  0.0115709 
-0.807221  0.582697   -0.440944  0.0117251 
-0.807221  0.582697   -0.440944  0.0116165 
-0.877592  0.664377   -0.417265  0.0134764 
-0.831476  0.68033    -0.418262  0.00882193
-0.808674  0.64446    -0.422312  0.0104112 
-0.808674  0.64446    -0.422312  0.0098038 
-0.767793  0.674944   -0.424069  0.0104639 
-0.771609  0.726906   -0.413397  0.0180646 
-0.771609  0.726906   -0.413397  0.0180799 
-0.771609  0.726906   -0.413397  0.00898786
-0.762255  0.691369   -0.432552  0.0195669 
-0.762255  0.691369   -0.432552  0.00947189
-0.762255  0.691369   -0.432552  0.0158192 
-0.762255  0.691369   -0.432552  0.00875662
-0.762255  0.691369   -0.432552  0.00701415
-0.717112  0.607816   -0.40674   0.00902817
-0.65936   0.7034     -0.402829  0.00995112
-0.661131  0.685183   -0.374037  0.00924016
-0.628361  0.614786   -0.356478  0.0141626 
-0.628361  0.614786   -0.356478  0.00886944
-0.657625  0.610282   -0.38809   0.0122842 
-0.657625  0.610282   -0.38809   0.0120985 
-0.657625  0.610282   -0.38809   0.0130062 
-0.657625  0.610282   -0.38809   0.0101757 
-0.696859  0.6217     -0.400569  0.0102881 
-0.696859  0.6217     -0.400569  0.0118735 
-0.696859  0.6217     -0.400569  0.00991131
-0.696859  0.6217     -0.400569  0.00898761
-0.660334  0.688712   -0.387693  0.0127065 
-0.660334  0.688712   -0.387693  0.0105024 
-0.726329  0.707506   -0.405743  0.0163755 
-0.726329  0.707506   -0.405743  0.00900584
-0.726329  0.707506   -0.405743  0.00764812
-0.666969  0.618823   -0.389857  0.0134161 
-0.666969  0.618823   -0.389857  0.0101094 
-0.666969  0.618823   -0.389857  0.0111284 
-0.666969  0.618823   -0.389857  0.00840988
-0.722034  0.576405   -0.40962   0.0141341 
-0.722034  0.576405   -0.40962   0.00699795
-0.717895  0.639417   -0.412444  0.0107454 
-0.692302  0.688655   -0.390823  0.00943371
-0.692302  0.688655   -0.390823  0.00742176
-0.777101  0.595654   -0.428759  0.00813055
-0.764516  0.647513   -0.42941   0.00675493
-0.816478  0.622085   -0.448085  0.0110443 
-0.816478  0.622085   -0.448085  0.0133363 
-0.816478  0.622085   -0.448085  0.00853715
-0.837642  0.576507   -0.434161  0.00946585
-0.837642  0.576507   -0.434161  0.01761   
-0.837642  0.576507   -0.434161  0.0196775 
-0.837642  0.576507   -0.434161  0.0107333 
-0.756125  0.55364    -0.399578  0.00753211
-0.712754  0.620487   -0.421495  0.0122188 
-0.712754  0.620487   -0.421495  0.00963069
-0.712754  0.620487   -0.421495  0.00808803
-0.712754  0.620487   -0.421495  0.011135  
-0.734595  0.720155   -0.398831  0.0297674 
-0.734595  0.720155   -0.398831  0.010161  
-0.685451  0.693153   -0.389351  0.0110384 
-0.685451  0.693153   -0.389351  0.00867812
-0.685451  0.693153   -0.389351  0.00940984
-0.73284   0.670657   -0.418979  0.01619   
-0.73284   0.670657   -0.418979  0.0103022 
-0.75965   0.70258    -0.433598  0.018128  
-0.75965   0.70258    -0.433598  0.0205987 
-0.75965   0.70258    -0.433598  0.0104665 
-0.75965   0.70258    -0.433598  0.015396  
-0.799559  0.698553   -0.41212   0.0204877 
-0.799559  0.698553   -0.41212   0.0242321 
-0.799559  0.698553   -0.41212   0.0228712 
-0.799559  0.698553   -0.41212   0.00715505
-0.756343  0.602713   -0.433734  0.00978576
-0.756343  0.602713   -0.433734  0.00735284
-0.803857  0.588236   -0.443401  0.0199966 
-0.803857  0.588236   -0.443401  0.0139386 
-0.803857  0.588236   -0.443401  0.0196563 
-0.803857  0.588236   -0.443401  0.011362  
-0.803857  0.588236   -0.443401  0.00833518
-0.789011  0.575168   -0.426377  0.0127903 
-0.789011  0.575168   -0.426377  0.021858  
-0.789011  0.575168   -0.426377  0.0138157 
-0.86965   0.647215   -0.41705   0.0172087 
-0.881882  0.673061   -0.405562  0.00890797
-0.830751  0.644338   -0.444094  0.00776119
