#MU        SIGMA      ENERGY     ERROR     
-0.660164  0.122649   16.5633    163.404   
-0.660164  0.122649   16.5633    0.332354  
-0.672196  0.155169   9.91008    0.196936  
-0.591674  0.204303   5.11675    0.921298  
-0.591674  0.204303   5.11675    0.384019  
-0.688931  0.151439   9.25017    1.55275   
-0.688931  0.151439   9.25017    0.536362  
-0.688931  0.151439   9.25017    11.0394   
-0.688931  0.151439   9.25017    0.307796  
-0.763539  0.156986   9.73147    0.366451  
-0.78268   0.153952   9.66544    0.804756  
-0.78268   0.153952   9.66544    0.145426  
-0.769597  0.230933   3.72756    0.326838  
-0.769597  0.230933   3.72756    0.178016  
-0.769597  0.230933   3.72756    0.0863678 
-0.865767  0.294104   1.60512    0.0635029 
-0.950563  0.340981   0.777944   0.0421448 
-0.968668  0.382098   0.459283   0.0327289 
-1.05405   0.405547   0.358865   0.0456771 
-1.04839   0.365236   0.619753   0.0220375 
-1.06279   0.45891    0.0637439  0.0253533 
-1.08302   0.435106   0.149152   0.0416787 
-1.08302   0.435106   0.149152   0.0273969 
-1.11647   0.425951   0.257248   0.0184785 
-1.20227   0.474018   0.278524   0.0260487 
-1.23461   0.546439   0.339007   0.0195365 
-1.20055   0.448729   0.331849   0.0224743 
-1.26712   0.459844   0.554541   0.0327278 
-1.26712   0.459844   0.554541   0.0315992 
-1.33079   0.398873   0.929633   0.0409361 
-1.23695   0.369197   0.8039     0.0581163 
-1.23434   0.327698   1.32671    0.102853  
-1.3046    0.271037   2.37964    0.0840537 
-1.29158   0.28549    2.0473     0.166211  
-1.36976   0.238279   3.16566    0.0573461 
-1.28551   0.320708   1.58205    0.0563483 
-1.25296   0.3316     1.29728    0.0343688 
-1.23046   0.382041   0.766613   0.0782235 
-1.17201   0.307941   1.26807    0.131071  
-1.09043   0.242429   2.68383    0.105611  
-1.18024   0.283188   1.49756    0.162166  
-1.18024   0.283188   1.49756    0.137308  
-1.10241   0.268695   1.48339    0.160166  
-1.10241   0.268695   1.48339    0.0553585 
-1.03491   0.337287   0.924932   0.0833839 
-1.03491   0.337287   0.924932   0.0526411 
-1.10396   0.35377    0.81396    0.0608323 
-1.10834   0.335132   0.964324   0.0853664 
-1.02691   0.30249    1.30711    0.0585203 
-1.02441   0.343887   0.832703   0.0660984 
-0.925721  0.315754   1.38744    0.0943178 
-0.925721  0.315754   1.38744    0.0606647 
-0.926456  0.333919   1.01606    0.0616625 
-0.837285  0.331739   1.16433    0.0479982 
-0.806029  0.378975   0.439519   0.0549239 
-0.743178  0.364267   0.677148   0.0349256 
-0.745706  0.43387    -0.0595997 0.0466252 
-0.694601  0.403249   0.0641675  0.0508894 
-0.767431  0.383575   0.300402   0.0390227 
-0.824329  0.413208   0.230487   0.0178139 
-0.747109  0.508387   -0.369094  0.00809645
-0.684358  0.586031   -0.391936  0.00884419
-0.672215  0.5972     -0.385348  0.0106949 
-0.596115  0.629342   -0.33089   0.00917118
