#MU        SIGMA      ENERGY     ERROR     
-0.711037  0.572775   -0.407691  0.00910085
-0.711037  0.572775   -0.407691  0.00962448
-0.711037  0.572775   -0.407691  0.0157404 
-0.711037  0.572775   -0.407691  0.0239412 
-0.711037  0.572775   -0.407691  0.0083267 
-0.711037  0.572775   -0.407691  0.0093676 
-0.624121  0.659719   -0.347929  0.0115233 
-0.624121  0.659719   -0.347929  0.00845852
-0.699054  0.604234   -0.407519  0.00968298
-0.699054  0.604234   -0.407519  0.00990171
-0.699054  0.604234   -0.407519  0.00745262
-0.680648  0.605972   -0.390237  0.0110305 
-0.680648  0.605972   -0.390237  0.00772005
-0.770798  0.579546   -0.43458   0.00881961
-0.805497  0.616346   -0.440117  0.0107963 
-0.805497  0.616346   -0.440117  0.0153614 
-0.805497  0.616346   -0.440117  0.00821027
-0.805497  0.616346   -0.440117  0.00902596
-0.81716   0.580082   -0.432784  0.0156203 
-0.849966  0.663219   -0.40531   0.0115732 
-0.835517  0.688551   -0.407919  0.00952206
-0.780003  0.673895   -0.418006  0.0143922 
-0.780003  0.673895   -0.418006  0.00768116
-0.780003  0.673895   -0.418006  0.00727721
-0.77588   0.58646    -0.441333  0.0115428 
-0.77588   0.58646    -0.441333  0.0196309 
-0.77588   0.58646    -0.441333  0.0180436 
-0.77588   0.58646    -0.441333  0.0140281 
-0.77588   0.58646    -0.441333  0.010353  
-0.77588   0.58646    -0.441333  0.00746867
-0.77588   0.58646    -0.441333  0.00840229
-0.77588   0.58646    -0.441333  0.014827  
-0.77588   0.58646    -0.441333  0.00917092
-0.77588   0.58646    -0.441333  0.0156135 
-0.77588   0.58646    -0.441333  0.00638368
-0.77588   0.58646    -0.441333  0.0061052 
-0.74422   0.627239   -0.436029  0.00811546
-0.74422   0.627239   -0.436029  0.0114737 
-0.736846  0.673759   -0.416948  0.0228612 
-0.764665  0.756792   -0.378212  0.0123865 
-0.764735  0.738635   -0.391235  0.0138951 
-0.764735  0.738635   -0.391235  0.0239321 
-0.764735  0.738635   -0.391235  0.01699   
-0.764735  0.738635   -0.391235  0.0153824 
-0.848419  0.689664   -0.39078   0.0145972 
-0.848419  0.689664   -0.39078   0.00948624
-0.825085  0.593728   -0.411094  0.00848522
-0.725354  0.576343   -0.408134  0.0095759 
-0.725354  0.576343   -0.408134  0.0080743 
-0.691959  0.590694   -0.405288  0.00840867
-0.761979  0.663163   -0.432927  0.0206925 
-0.761979  0.663163   -0.432927  0.00829451
-0.665227  0.62924    -0.390097  0.0115199 
-0.665227  0.62924    -0.390097  0.0105747 
-0.665227  0.62924    -0.390097  0.0103717 
-0.665227  0.62924    -0.390097  0.0116593 
-0.665227  0.62924    -0.390097  0.0136809 
-0.665227  0.62924    -0.390097  0.011834  
-0.665227  0.62924    -0.390097  0.00705614
-0.741234  0.59304    -0.427219  0.0066862 
-0.782489  0.640766   -0.454006  0.0115542 
-0.782489  0.640766   -0.454006  0.00696607
-0.782489  0.640766   -0.454006  0.00995278
-0.786899  0.66586    -0.438216  0.013644  
-0.786899  0.66586    -0.438216  0.0206505 
-0.786899  0.66586    -0.438216  0.0243269 
-0.786899  0.66586    -0.438216  0.00975314
-0.786899  0.66586    -0.438216  0.00876018
-0.752074  0.576703   -0.443012  0.00820223
-0.738777  0.577513   -0.416297  0.0105496 
-0.738777  0.577513   -0.416297  0.0150449 
-0.738777  0.577513   -0.416297  0.0225827 
-0.738777  0.577513   -0.416297  0.00975196
-0.738777  0.577513   -0.416297  0.00929567
-0.707842  0.668759   -0.414974  0.014989  
-0.707842  0.668759   -0.414974  0.00978245
-0.689334  0.693563   -0.399798  0.0155269 
-0.689334  0.693563   -0.399798  0.0100869 
-0.699777  0.681119   -0.391373  0.0135239 
-0.699777  0.681119   -0.391373  0.0128526 
-0.798089  0.718754   -0.395886  0.0129292 
-0.767653  0.662689   -0.421173  0.00818861
-0.767653  0.662689   -0.421173  0.0163995 
-0.767653  0.662689   -0.421173  0.0114447 
-0.795543  0.66524    -0.429537  0.0106294 
-0.850862  0.634611   -0.444771  0.0229111 
-0.850862  0.634611   -0.444771  0.011443  
-0.850862  0.634611   -0.444771  0.00979262
-0.828435  0.567644   -0.410685  0.01275   
-0.828435  0.567644   -0.410685  0.0198323 
-0.828435  0.567644   -0.410685  0.0232745 
-0.828435  0.567644   -0.410685  0.0189387 
-0.828435  0.567644   -0.410685  0.00788597
-0.829154  0.620451   -0.444897  0.014488  
-0.829154  0.620451   -0.444897  0.0124731 
-0.829154  0.620451   -0.444897  0.0118532 
-0.829154  0.620451   -0.444897  0.0130181 
-0.829154  0.620451   -0.444897  0.00658322
-0.829154  0.620451   -0.444897  0.00974057
-0.829154  0.620451   -0.444897  0.00928594
-0.829154  0.620451   -0.444897  0.0108491 
-0.829154  0.620451   -0.444897  0.00873868
-0.829154  0.620451   -0.444897  0.0158071 
-0.829154  0.620451   -0.444897  0.0143674 
-0.829154  0.620451   -0.444897  0.0120353 
-0.829154  0.620451   -0.444897  0.0106152 
-0.829154  0.620451   -0.444897  0.0133518 
-0.829154  0.620451   -0.444897  0.00873737
-0.817648  0.579565   -0.432278  0.0163855 
-0.817648  0.579565   -0.432278  0.00910119
-0.843913  0.625621   -0.431166  0.0166276 
-0.843913  0.625621   -0.431166  0.00950863
-0.781684  0.609845   -0.43678   0.00772303
-0.781684  0.609845   -0.43678   0.00835424
-0.781684  0.609845   -0.43678   0.00937345
-0.781684  0.609845   -0.43678   0.0143304 
-0.781684  0.609845   -0.43678   0.00892517
-0.790188  0.668668   -0.447103  0.00773513
-0.790188  0.668668   -0.447103  0.0112397 
-0.790188  0.668668   -0.447103  0.00967946
-0.790188  0.668668   -0.447103  0.0129403 
-0.790188  0.668668   -0.447103  0.0134118 
-0.790188  0.668668   -0.447103  0.0220443 
-0.790188  0.668668   -0.447103  0.00949261
-0.790188  0.668668   -0.447103  0.00773742
-0.803452  0.649118   -0.443886  0.0116668 
-0.803452  0.649118   -0.443886  0.007949  
-0.767128  0.659742   -0.436918  0.00858127
-0.783047  0.676829   -0.433185  0.0108199 
-0.692373  0.678097   -0.37523   0.0152427 
-0.749445  0.743577   -0.35352   0.0395731 
-0.749445  0.743577   -0.35352   0.0252186 
-0.749445  0.743577   -0.35352   0.0189054 
-0.749445  0.743577   -0.35352   0.0124648 
-0.749445  0.743577   -0.35352   0.0129255 
-0.749445  0.743577   -0.35352   0.0200893 
-0.749445  0.743577   -0.35352   0.0221293 
-0.749823  0.776752   -0.342947  0.0107353 
-0.692213  0.71188    -0.388197  0.0137033 
-0.692213  0.71188    -0.388197  0.00935618
-0.789243  0.676669   -0.425313  0.00792228
-0.82996   0.644087   -0.4359    0.00611029
-0.755036  0.640731   -0.439701  0.0155582 
-0.838003  0.706318   -0.40717   0.0240461 
-0.838003  0.706318   -0.40717   0.00917885
-0.862316  0.611564   -0.431737  0.0144721 
-0.862316  0.611564   -0.431737  0.020022  
-0.862316  0.611564   -0.431737  0.0109165 
-0.825905  0.660214   -0.433694  0.0333903 
-0.825905  0.660214   -0.433694  0.0100176 
-0.825905  0.660214   -0.433694  0.010692  
-0.825905  0.660214   -0.433694  0.0095963 
-0.825905  0.660214   -0.433694  0.00920155
-0.825905  0.660214   -0.433694  0.00980551
-0.825905  0.660214   -0.433694  0.00951442
-0.825905  0.660214   -0.433694  0.0208733 
-0.825905  0.660214   -0.433694  0.00841196
-0.824997  0.595049   -0.431848  0.0106418 
-0.824997  0.595049   -0.431848  0.00933496
-0.824997  0.595049   -0.431848  0.0107795 
-0.840878  0.680124   -0.423467  0.00673495
-0.758151  0.623247   -0.447115  0.0123901 
-0.758151  0.623247   -0.447115  0.0148991 
-0.758151  0.623247   -0.447115  0.0126522 
-0.758151  0.623247   -0.447115  0.0138696 
-0.758151  0.623247   -0.447115  0.0124666 
-0.758151  0.623247   -0.447115  0.0087081 
-0.772663  0.579997   -0.446672  0.0199621 
-0.772663  0.579997   -0.446672  0.00991803
