#MU        SIGMA      ENERGY     ERROR     
-0.705844  0.528409   -0.34152   0.0188523 
-0.687366  0.494606   -0.280054  0.0138491 
-0.622177  0.529668   -0.299698  0.0151166 
-0.658211  0.513131   -0.287269  0.00936548
-0.677522  0.57924    -0.393341  0.00853805
-0.683678  0.579841   -0.372675  0.012575  
-0.618266  0.5419     -0.29712   0.00904453
-0.639574  0.63048    -0.369702  0.0128829 
-0.696736  0.709862   -0.384953  0.0228885 
-0.696736  0.709862   -0.384953  0.00896818
-0.696736  0.709862   -0.384953  0.018151  
-0.681457  0.808865   -0.309329  0.0211487 
-0.717484  0.772647   -0.326989  0.0101389 
-0.715575  0.680813   -0.4138    0.00671601
-0.711775  0.600461   -0.412423  0.00985007
-0.711775  0.600461   -0.412423  0.00934888
-0.711775  0.600461   -0.412423  0.00873598
-0.650215  0.642788   -0.3789    0.0100775 
-0.698432  0.694833   -0.391739  0.0198688 
-0.70079   0.702538   -0.369593  0.0123491 
-0.72555   0.738514   -0.400259  0.0141449 
-0.803905  0.721618   -0.380961  0.00534703
-0.775716  0.6512     -0.455537  0.00974729
-0.834943  0.614565   -0.420044  0.0130848 
-0.759511  0.534565   -0.395488  0.00668763
-0.757403  0.593894   -0.428131  0.00955356
-0.817182  0.564294   -0.406483  0.0148884 
-0.812961  0.65238    -0.426383  0.0101262 
-0.898334  0.570467   -0.401221  0.0251773 
-0.898334  0.570467   -0.401221  0.0133625 
-0.898334  0.570467   -0.401221  0.00989699
-0.905346  0.620768   -0.404005  0.0123454 
-0.905346  0.620768   -0.404005  0.00880334
-0.85801   0.574743   -0.426401  0.00967681
-0.785604  0.563087   -0.417559  0.00885448
-0.785604  0.563087   -0.417559  0.0135476 
-0.829164  0.534872   -0.388897  0.0121349 
-0.734863  0.540654   -0.380555  0.0102336 
-0.772453  0.560959   -0.435651  0.0199398 
-0.772453  0.560959   -0.435651  0.0240744 
-0.772453  0.560959   -0.435651  0.00765034
-0.772453  0.560959   -0.435651  0.00830552
-0.85201   0.58069    -0.429339  0.0087585 
-0.814067  0.639428   -0.439909  0.00971591
-0.857849  0.626003   -0.424594  0.00919103
-0.823333  0.588849   -0.437611  0.00938257
-0.781864  0.664566   -0.440801  0.0242358 
-0.781864  0.664566   -0.440801  0.0175286 
-0.781864  0.664566   -0.440801  0.00913325
-0.781864  0.664566   -0.440801  0.00594893
-0.78297   0.625797   -0.445059  0.010935  
-0.801519  0.660342   -0.417099  0.0112235 
-0.7074    0.71733    -0.401032  0.00916573
-0.7074    0.71733    -0.401032  0.0056757 
-0.789532  0.624864   -0.447994  0.0089024 
-0.789532  0.624864   -0.447994  0.00938383
-0.847937  0.629804   -0.43135   0.00810933
-0.787131  0.580044   -0.436663  0.0196571 
-0.787131  0.580044   -0.436663  0.00803586
-0.77867   0.57742    -0.428988  0.00732927
-0.738104  0.592658   -0.426494  0.00841884
-0.738104  0.592658   -0.426494  0.0118144 
-0.66727   0.547981   -0.348531  0.00704313
-0.724359  0.597669   -0.436567  0.00844282
-0.745583  0.572467   -0.408416  0.0118851 
-0.783162  0.544774   -0.40595   0.028223  
-0.783162  0.544774   -0.40595   0.00762336
-0.857312  0.610718   -0.439562  0.010303  
-0.863566  0.682197   -0.437338  0.0118034 
-0.847689  0.659393   -0.417264  0.0145521 
-0.916546  0.641364   -0.373184  0.0353246 
