#MU        SIGMA      ENERGY     ERROR     
0.645373   0.77089    -0.354542  0.0169289 
0.652585   0.826861   -0.334757  0.0179377 
0.578148   0.833278   -0.309556  0.013321  
0.582023   0.754269   -0.328657  0.0165589 
0.665755   0.796875   -0.336364  0.0203061 
0.703602   0.863568   -0.291876  0.0396661 
0.741504   0.915908   -0.139022  0.0288104 
0.66097    0.93316    -0.219476  0.0533136 
0.699983   0.988165   -0.0248038 0.0372224 
0.772001   0.959782   -0.110164  0.0355694 
0.697111   1.00521    -0.104695  0.0317414 
0.634356   0.999033   -0.170526  0.0307411 
0.546406   0.965949   -0.228195  0.0212054 
0.531346   0.925521   -0.276086  0.0199412 
0.49131    0.895883   -0.260109  0.0181418 
0.448176   0.879846   -0.25858   0.0238601 
0.405936   0.964295   -0.267923  0.0165111 
0.322063   0.899607   -0.237707  0.0161796 
0.266835   0.822043   -0.206924  0.0425464 
0.213714   0.906091   -0.199457  0.0219069 
0.161449   0.972556   -0.25683   0.0197902 
0.217972   0.960869   -0.236058  0.0199679 
0.266762   0.880669   -0.200601  0.019126  
0.264853   0.964197   -0.278459  0.0228212 
0.327108   0.999168   -0.264822  0.030539  
0.327108   0.999168   -0.264822  0.0347821 
0.352437   0.978731   -0.215852  0.0228031 
0.280731   1.06637    -0.231663  0.0209244 
0.253947   1.04509    -0.262893  0.0209731 
0.213584   1.02616    -0.22751   0.0237452 
0.267957   0.992596   -0.215173  0.0163243 
0.196567   0.902676   -0.228447  0.0160398 
0.120092   0.837222   -0.132662  0.0172244 
0.0848764  0.931522   -0.21868   0.0181849 
0.0534906  0.947671   -0.239727  0.025199  
0.00657381 0.937498   -0.254299  0.0169416 
0.031742   0.856438   -0.212511  0.0192023 
-0.0175622 0.765649   -0.0390273 0.0191456 
-0.0505807 0.78308    -0.0568576 0.0208824 
0.0148924  0.730048   0.0484842  0.0235296 
-0.0728875 0.713515   -0.0229762 0.0247824 
-0.0728875 0.713515   -0.0229762 0.025476  
-0.113125  0.642095   0.184877   0.0219783 
-0.18869   0.673621   0.0719216  0.0212384 
-0.203945  0.711853   -0.0176752 0.0191406 
-0.258011  0.744401   -0.0869063 0.0196516 
-0.193637  0.719229   0.0410195  0.0220176 
-0.193637  0.719229   0.0410195  0.0176563 
-0.209883  0.799239   -0.169527  0.0173143 
-0.173313  0.823963   -0.162633  0.0168019 
-0.270428  0.854942   -0.222152  0.0150709 
-0.271408  0.903416   -0.248503  0.0153833 
-0.274789  0.923342   -0.265803  0.0174346 
-0.312729  0.931662   -0.238743  0.0233583 
-0.367549  1.02634    -0.248055  0.0322556 
-0.437679  0.987179   -0.186732  0.0279651 
-0.449418  0.955985   -0.193189  0.0249618 
-0.435261  1.01011    -0.288033  0.0934713 
-0.355448  1.10731    -0.0191962 0.0384439 
-0.327097  1.09688    -0.191796  0.0235164 
-0.32829   1.03571    -0.267393  0.0187955 
-0.277217  0.940153   -0.245686  0.0155205 
-0.232985  0.862647   -0.182454  0.0178522 
-0.285687  0.782443   -0.153443  0.0165264 
-0.298117  0.866528   -0.226085  0.0199779 
-0.354291  0.933101   -0.285538  0.0179471 
-0.299848  0.930082   -0.261116  0.0176703 
-0.213453  0.873091   -0.228959  0.0165403 
-0.302148  0.923017   -0.249135  0.0181515 
-0.335896  0.930914   -0.256897  0.0149524 
-0.366175  0.832797   -0.236576  0.0293193 
-0.322583  0.924906   -0.215316  0.0197735 
-0.413938  0.970371   -0.25273   0.0452584 
-0.34031   1.05723    -0.182578  0.0219136 
-0.319739  0.976155   -0.235371  0.0175598 
-0.268327  0.95989    -0.240452  0.0211926 
-0.308292  0.962177   -0.258846  0.0262638 
-0.251435  0.994203   -0.235046  0.015956  
-0.242679  0.961116   -0.272239  0.0190003 
-0.165098  0.947211   -0.268502  0.0168788 
-0.192379  0.984289   -0.281611  0.0156476 
-0.107159  0.993265   -0.276135  0.0248487 
-0.0781186 0.973943   -0.257758  0.0196638 
-0.0794916 0.976754   -0.222605  0.0163414 
-0.075804  0.967539   -0.259307  0.016249  
-0.138679  0.969445   -0.285062  0.0200875 
-0.221688  0.899333   -0.214863  0.0158627 
-0.197667  0.910831   -0.252898  0.0153603 
-0.286067  0.872121   -0.222236  0.0419515 
-0.251106  0.946605   -0.196771  0.019105  
-0.320714  0.867798   -0.214311  0.0164122 
-0.284159  0.857079   -0.213303  0.0166086 
-0.2997    0.819565   -0.212932  0.0157973 
-0.2997    0.819565   -0.212932  0.0168648 
-0.260058  0.884507   -0.228109  0.0162818 
-0.215166  0.881135   -0.222215  0.0180603 
-0.215166  0.881135   -0.222215  0.0220384 
-0.224084  0.947483   -0.222509  0.0161029 
-0.191988  0.900245   -0.216361  0.018504  
-0.208551  0.907447   -0.233123  0.0156079 
-0.268742  0.89386    -0.249525  0.01828   
-0.313897  0.927308   -0.238263  0.0186352 
-0.408504  0.891287   -0.234683  0.0179164 
-0.455108  0.919351   -0.304951  0.0214832 
-0.485835  0.822417   -0.267066  0.0220973 
-0.557903  0.86931    -0.253442  0.0140651 
-0.563063  0.78951    -0.312216  0.0161216 
-0.631626  0.734871   -0.342094  0.0149143 
-0.640822  0.809503   -0.33392   0.0195321 
-0.562202  0.881097   -0.26277   0.0138346 
-0.470951  0.786298   -0.268346  0.0158937 
-0.394258  0.767521   -0.208842  0.016579  
-0.454033  0.735325   -0.255825  0.0159319 
-0.461391  0.6979     -0.203277  0.0145949 
-0.481142  0.769958   -0.251484  0.0164992 
-0.396219  0.784407   -0.222749  0.0157407 
-0.432582  0.693867   -0.145026  0.0190669 
-0.363831  0.672908   -0.0766563 0.0177117 
-0.388183  0.698501   -0.13428   0.0184287 
-0.332344  0.787177   -0.146347  0.0168486 
-0.422425  0.828541   -0.234671  0.0216835 
-0.421115  0.923444   -0.250215  0.0234167 
-0.508329  0.91711    -0.27655   0.0163494 
-0.423032  0.843339   -0.248142  0.0244439 
-0.418556  0.929193   -0.277646  0.014549  
-0.397996  0.847464   -0.243874  0.0155641 
-0.419356  0.774924   -0.227937  0.0156125 
-0.478026  0.708935   -0.23667   0.0144519 
-0.484616  0.738121   -0.244808  0.0130641 
-0.533504  0.694172   -0.261125  0.0108669 
-0.602024  0.678397   -0.308917  0.00894684
-0.653459  0.589882   -0.357573  0.00678287
-0.739708  0.60972    -0.433061  0.00719924
-0.713793  0.607311   -0.431079  0.00906274
-0.681539  0.582543   -0.387856  0.0131836 
-0.631515  0.545199   -0.319833  0.0209475 
-0.687884  0.480827   -0.202002  0.0194319 
-0.636302  0.49009    -0.256506  0.0199878 
-0.553788  0.470147   -0.118314  0.01896   
-0.610834  0.488474   -0.207549  0.0189047 
-0.656299  0.491628   -0.242827  0.024253  
-0.656299  0.491628   -0.242827  0.0121623 
-0.725647  0.544075   -0.404178  0.0167272 
-0.681437  0.511106   -0.303592  0.00923691
-0.686564  0.568296   -0.375773  0.0172386 
-0.604035  0.506651   -0.263421  0.0135817 
-0.562407  0.540265   -0.213611  0.0135767 
-0.539821  0.619948   -0.250835  0.011916  
-0.559129  0.621014   -0.263771  0.0144978 
-0.582794  0.522845   -0.23988   0.0190452 
-0.50388   0.472865   -0.0454484 0.0163452 
-0.527929  0.504783   -0.113943  0.0213421 
-0.527929  0.504783   -0.113943  0.0122125 
-0.550007  0.602005   -0.232003  0.0119123 
-0.594399  0.554688   -0.267682  0.0158863 
-0.585003  0.50325    -0.201364  0.014523  
-0.501031  0.597868   -0.168542  0.0137655 
-0.563754  0.523999   -0.190552  0.012939  
-0.572862  0.569508   -0.277053  0.0174614 
-0.563078  0.486497   -0.158356  0.0320644 
-0.518907  0.404735   0.139896   0.0231416 
-0.504576  0.444149   0.0108635  0.0274887 
-0.549456  0.430867   0.0262077  0.0159408 
-0.57034   0.502838   -0.173473  0.0232324 
-0.59509   0.463189   -0.167033  0.0511684 
-0.59509   0.463189   -0.167033  0.0449568 
-0.514341  0.372532   0.256831   0.0410465 
-0.52008   0.37944    0.323781   0.0279864 
-0.438629  0.39325    0.307843   0.0234886 
-0.389293  0.452731   0.202002   0.0194718 
-0.472838  0.469844   0.00356127 0.0199579 
-0.414458  0.478937   0.12443    0.0183071 
-0.420845  0.538799   0.071395   0.0151172 
-0.501013  0.549921   -0.111569  0.0207019 
-0.451635  0.487506   0.0163127  0.0224326 
-0.453856  0.462969   0.0608034  0.0228578 
-0.386011  0.507494   0.106516   0.0158839 
-0.476439  0.579431   -0.10856   0.0181813 
-0.438743  0.545089   -0.00800667 0.0193849 
-0.360148  0.641712   -0.0291914 0.0177037 
-0.382101  0.72007    -0.126848  0.0162966 
-0.455429  0.656123   -0.175977  0.0178915 
-0.369319  0.718128   -0.115065  0.0167949 
-0.412822  0.706806   -0.169715  0.0132857 
-0.510529  0.775504   -0.265827  0.0160078 
-0.44059   0.685821   -0.15415   0.0131271 
-0.495417  0.76617    -0.24272   0.0176488 
-0.436925  0.69011    -0.193606  0.0169167 
-0.396983  0.69572    -0.136555  0.0187621 
-0.319703  0.793528   -0.162214  0.0169361 
-0.331999  0.820441   -0.19247   0.0146838 
-0.429863  0.833343   -0.248868  0.0141911 
-0.4905    0.769376   -0.248188  0.0177478 
-0.495772  0.817327   -0.271804  0.0158766 
-0.536783  0.80747    -0.302487  0.0168758 
-0.635939  0.810482   -0.344009  0.0319573 
-0.635939  0.810482   -0.344009  0.0253838 
-0.635939  0.810482   -0.344009  0.0348827 
-0.695157  0.858825   -0.26625   0.0349669 
-0.650342  0.85619    -0.244048  0.0167    
-0.599443  0.884459   -0.318283  0.0320431 
-0.671164  0.908187   -0.22609   0.021788  
-0.649389  0.848359   -0.29051   0.0261764 
-0.659293  0.851094   -0.286904  0.0255858 
-0.752115  0.813462   -0.276736  0.0355894 
-0.816996  0.895575   -0.151143  0.0845957 
-0.816996  0.895575   -0.151143  0.0251922 
-0.735934  0.862269   -0.260947  0.0166618 
-0.716908  0.771772   -0.333953  0.0135731 
-0.789876  0.672015   -0.393165  0.0112527 
-0.757151  0.698349   -0.414095  0.00915815
-0.790894  0.663021   -0.425636  0.00940747
-0.882034  0.577406   -0.397486  0.0136626 
-0.928373  0.61914    -0.372146  0.0184336 
-0.900944  0.669867   -0.370806  0.0142798 
-0.821449  0.657306   -0.411548  0.0169996 
-0.893203  0.703552   -0.361279  0.0454817 
-0.97654   0.791931   -0.0363498 0.0365167 
-1.04717   0.735071   -0.0606964 0.0447265 
-1.02055   0.76197    -0.0640451 0.030784  
-0.946648  0.740097   -0.261573  0.0361559 
-0.890343  0.812344   -0.191736  0.0543095 
-0.890343  0.812344   -0.191736  0.0278055 
-0.923696  0.775984   -0.246329  0.0305655 
-0.864569  0.781273   -0.290056  0.0453313 
-0.864569  0.781273   -0.290056  0.0171186 
-0.84218   0.722337   -0.36156   0.0146544 
-0.771639  0.677285   -0.420686  0.0091125 
-0.734111  0.600526   -0.417458  0.00594118
-0.79486   0.625075   -0.43982   0.014579  
-0.79486   0.625075   -0.43982   0.0156534 
-0.802081  0.695062   -0.398315  0.00741003
-0.718727  0.668109   -0.415149  0.0261484 
-0.812316  0.722282   -0.341826  0.012247  
-0.798077  0.681913   -0.435148  0.0114259 
-0.744459  0.695515   -0.398817  0.00684979
-0.749914  0.620546   -0.422604  0.00807008
-0.667716  0.669016   -0.387575  0.0112853 
-0.58884   0.579446   -0.282037  0.0140982 
-0.58634   0.526595   -0.240847  0.00869047
-0.666663  0.589629   -0.376877  0.00886378
-0.682671  0.683711   -0.37256   0.0140492 
-0.662515  0.743541   -0.360412  0.0143054 
-0.606082  0.754104   -0.32236   0.0150054 
-0.53727   0.848917   -0.30938   0.0168229 
-0.554552  0.75173    -0.249781  0.0151016 
-0.467268  0.744358   -0.247959  0.016494  
-0.399871  0.706733   -0.15748   0.0164929 
-0.367321  0.795461   -0.203117  0.0146914 
-0.402337  0.848729   -0.252325  0.0145829 
-0.441756  0.773135   -0.212895  0.01729   
-0.44276   0.675909   -0.182976  0.0131339 
-0.526676  0.730844   -0.276906  0.0126068 
-0.542934  0.739473   -0.294004  0.0220619 
-0.566092  0.806271   -0.274645  0.0160572 
-0.508291  0.885714   -0.30244   0.0269431 
-0.468262  0.962819   -0.258155  0.0308484 
-0.41324   0.985724   -0.210533  0.0302907 
-0.506344  0.91274    -0.237222  0.0193001 
-0.460488  0.891167   -0.315461  0.0236089 
-0.417908  0.969255   -0.240412  0.0378532 
-0.417908  0.969255   -0.240412  0.0210782 
-0.343498  0.937159   -0.275304  0.0179455 
-0.305225  0.922754   -0.267611  0.0161899 
-0.26046   0.906402   -0.250987  0.0195506 
-0.359545  0.884741   -0.233639  0.0414271 
-0.421812  0.975836   -0.210436  0.0316045 
-0.473862  0.888351   -0.245067  0.0432435 
-0.523672  0.928168   -0.206952  0.0159994 
-0.439861  0.835429   -0.281343  0.0163513 
-0.343631  0.820914   -0.23891   0.0159115 
-0.377375  0.910019   -0.271529  0.0181346 
-0.465697  0.952754   -0.294519  0.0230458 
-0.413398  0.957542   -0.250479  0.0198895 
-0.412319  0.924317   -0.261092  0.0210717 
-0.356387  0.865276   -0.22032   0.0139327 
-0.44615   0.815229   -0.25905   0.0153393 
-0.486293  0.811072   -0.291842  0.0139084 
-0.584548  0.736593   -0.299374  0.0134975 
-0.528723  0.766183   -0.309785  0.0132579 
-0.540539  0.71399    -0.280483  0.0092852 
-0.61805   0.6149     -0.317954  0.00944752
-0.64035   0.663974   -0.37655   0.00995685
-0.724422  0.672165   -0.418211  0.00654869
-0.803205  0.605122   -0.442993  0.0133205 
-0.891553  0.601223   -0.40045   0.0312658 
-0.984708  0.679961   -0.249726  0.033557  
-1.04636   0.714241   -0.0999751 0.0321152 
-0.948772  0.718033   -0.193612  0.0356306 
-0.95288   0.784574   -0.170134  0.0601804 
-0.948504  0.827572   0.0240674  0.0419491 
-0.926215  0.842862   -0.019727  0.0543432 
-0.904237  0.861855   0.0133351  0.0701483 
-0.975665  0.903862   0.260334   0.0808233 
-1.06828   0.953907   0.641559   0.104849  
-1.05899   0.960803   0.79595    0.0747729 
-1.02543   0.890595   0.369817   0.0530603 
-0.929323  0.903148   0.1244     0.105557  
-0.929323  0.903148   0.1244     0.0751433 
-0.876187  0.933693   0.174242   0.0573836 
-0.865895  0.920523   0.0836632  0.0544289 
-0.815512  0.994305   0.0606623  0.0653915 
-0.795059  1.06174    0.247907   0.0778803 
-0.699712  1.11358    0.216089   0.0684197 
-0.65638   1.0267     0.00716455 0.0567675 
-0.673195  1.05162    0.0385655  0.0561577 
-0.621416  1.06846    -0.0446703 0.0423499 
-0.6683    0.990066   -0.127426  0.03621   
-0.710499  0.956529   -0.126453  0.0407459 
-0.725031  0.954305   -0.0959774 0.0258679 
-0.755015  0.894196   -0.243751  0.0364911 
-0.746502  0.9091     -0.236306  0.0431244 
-0.836978  0.935354   0.00193016 0.0889313 
-0.846713  1.00713    0.388055   0.0466335 
-0.91955   0.907652   0.0310717  0.0535574 
-0.965553  0.835778   0.104832   0.0473518 
-1.04972   0.799433   0.174304   0.0683304 
-1.01126   0.851995   0.201884   0.0829149 
-0.986055  0.924441   0.417956   0.0494557 
-0.912531  0.88723    0.0141309  0.0436443 
-0.887173  0.903635   -0.0357443 0.040268  
-0.848032  0.864837   -0.090968  0.0261367 
-0.873978  0.764985   -0.281345  0.0294253 
-0.836597  0.780995   -0.263813  0.0137334 
-0.763981  0.691387   -0.387893  0.0223315 
-0.842211  0.776005   -0.329179  0.0416707 
-0.842211  0.776005   -0.329179  0.0217092 
-0.919516  0.703051   -0.339356  0.0282312 
-1.01438   0.665925   -0.164702  0.0288593 
-1.02329   0.705365   -0.145977  0.0174802 
-0.931134  0.650727   -0.342822  0.0234369 
-0.886141  0.690076   -0.343512  0.0353827 
-0.935298  0.764606   -0.226618  0.0177132 
-0.849234  0.714483   -0.373907  0.0258919 
-0.770387  0.812121   -0.275657  0.0184487 
-0.823423  0.716458   -0.374253  0.011435  
-0.741698  0.686924   -0.413389  0.00954556
-0.6481    0.64999    -0.35792   0.0105867 
-0.66777   0.553445   -0.371907  0.0127137 
-0.637097  0.536535   -0.300466  0.0096118 
-0.611343  0.615273   -0.313158  0.0135062 
-0.558557  0.548071   -0.230937  0.014239  
-0.578568  0.535445   -0.241902  0.0110842 
-0.604158  0.568669   -0.290279  0.0185708 
-0.68906   0.496409   -0.265153  0.010936  
-0.613674  0.581835   -0.337356  0.00733469
-0.690584  0.611475   -0.387617  0.0105943 
-0.766222  0.680987   -0.408246  0.0093681 
-0.769038  0.664081   -0.430099  0.00869543
-0.701694  0.576606   -0.399916  0.00642916
-0.75808   0.604653   -0.430942  0.00946046
-0.740606  0.663423   -0.42959   0.0100012 
-0.740606  0.663423   -0.42959   0.00828151
-0.719081  0.630249   -0.411013  0.00802124
-0.650431  0.606862   -0.366177  0.00785751
-0.708347  0.690564   -0.401633  0.0123759 
-0.643166  0.768104   -0.357016  0.0130408 
-0.628479  0.774171   -0.325135  0.0147512 
-0.556922  0.827737   -0.292588  0.0168057 
-0.469449  0.877538   -0.291335  0.0375828 
-0.546593  0.895626   -0.218607  0.0310967 
-0.61951   0.945126   -0.212403  0.0327051 
-0.684023  0.89353    -0.192297  0.0167036 
-0.656992  0.801589   -0.352427  0.0184958 
-0.719675  0.81124    -0.347631  0.0217724 
-0.770221  0.792565   -0.338427  0.0232295 
-0.724739  0.759111   -0.316521  0.0296439 
-0.804762  0.808717   -0.230664  0.0359417 
-0.903097  0.761085   -0.236872  0.0521447 
-0.920909  0.793688   -0.123279  0.037101  
-0.948636  0.734558   -0.224602  0.0232154 
-1.00305   0.687632   -0.222951  0.0622596 
-1.0663    0.727633   0.179112   0.0714275 
-1.07527   0.785857   0.266301   0.0552479 
-1.02741   0.792288   0.118348   0.036665  
-1.04042   0.711742   -0.115558  0.0414062 
-1.04042   0.711742   -0.115558  0.0239981 
-1.05733   0.650815   -0.135291  0.0299537 
-1.01088   0.706935   -0.126775  0.012639  
-0.922599  0.63836    -0.393409  0.0072461 
-0.838948  0.610057   -0.436155  0.0124036 
-0.838948  0.610057   -0.436155  0.00908923
-0.798206  0.642592   -0.432762  0.0203369 
-0.806357  0.71784    -0.366244  0.0129192 
-0.720008  0.733154   -0.399601  0.0213215 
-0.726866  0.818524   -0.322183  0.0226149 
-0.777289  0.829124   -0.289607  0.045136  
-0.777289  0.829124   -0.289607  0.0289909 
-0.788542  0.871564   -0.232737  0.057103  
-0.808536  0.950907   0.0793153  0.0407058 
-0.850605  0.866615   -0.12598   0.0421626 
-0.90051   0.787826   -0.141622  0.0522297 
-0.90051   0.787826   -0.141622  0.0169954 
-0.806082  0.734547   -0.356632  0.0137727 
-0.823066  0.710993   -0.409801  0.00910451
-0.843506  0.647744   -0.431467  0.0090249 
-0.817598  0.644533   -0.431553  0.0189509 
-0.848571  0.648822   -0.40691   0.00973938
-0.775973  0.694862   -0.418418  0.00919107
-0.821338  0.645338   -0.434943  0.00812756
-0.770177  0.597331   -0.430718  0.012878  
-0.795166  0.651991   -0.424893  0.00967216
-0.76983   0.655197   -0.425437  0.00965834
-0.693531  0.570389   -0.405762  0.00992989
-0.751348  0.643452   -0.434398  0.0149054 
-0.738076  0.732927   -0.362832  0.00965226
-0.666292  0.698133   -0.380154  0.0078316 
-0.660542  0.609114   -0.370798  0.0152501 
-0.62422   0.509705   -0.244401  0.0207069 
-0.635586  0.479979   -0.211379  0.0123524 
-0.652269  0.541847   -0.358265  0.0184849 
-0.662442  0.493664   -0.266572  0.0316677 
-0.662442  0.493664   -0.266572  0.0174007 
-0.661493  0.508263   -0.313662  0.0138446 
-0.660841  0.52894    -0.324642  0.0261739 
-0.604253  0.455034   -0.170508  0.0518719 
-0.604253  0.455034   -0.170508  0.0161761 
-0.601281  0.500768   -0.217881  0.0128113 
-0.610077  0.536389   -0.280368  0.0144918 
-0.610077  0.536389   -0.280368  0.0187254 
-0.513152  0.475844   -0.0790294 0.0161395 
-0.57573   0.513514   -0.244157  0.0309905 
-0.542113  0.428752   0.0298731  0.0211674 
-0.459997  0.441641   0.0971395  0.0242441 
-0.459997  0.441641   0.0971395  0.0418503 
-0.440681  0.35992    0.328326   0.0781295 
-0.440681  0.35992    0.328326   0.0263853 
-0.514689  0.42638    0.079817   0.0401086 
-0.514689  0.42638    0.079817   0.0167516 
-0.501459  0.507204   -0.0748536 0.0141631 
-0.515377  0.596123   -0.204537  0.0106699 
-0.590933  0.653152   -0.326551  0.0145281 
-0.590933  0.653152   -0.326551  0.0124723 
-0.590032  0.728191   -0.326419  0.0112224 
-0.616805  0.734029   -0.361186  0.0110317 
-0.679763  0.728471   -0.368333  0.0109715 
-0.635573  0.729255   -0.344093  0.0118606 
-0.566653  0.693345   -0.327327  0.0123129 
-0.567008  0.714919   -0.286034  0.0146596 
-0.467137  0.696642   -0.197912  0.0138808 
-0.520651  0.794204   -0.285992  0.015598  
-0.531792  0.777846   -0.295869  0.0213288 
-0.629619  0.854491   -0.297534  0.0193756 
-0.723874  0.78532    -0.332129  0.0318952 
-0.708932  0.851516   -0.229886  0.0242042 
-0.682043  0.897854   -0.235145  0.0389122 
-0.766732  0.880952   -0.182686  0.0263674 
-0.693827  0.870169   -0.228293  0.0255548 
-0.773077  0.808625   -0.311799  0.0401833 
-0.75898   0.811376   -0.255749  0.0247108 
-0.684809  0.869296   -0.255457  0.0295141 
-0.700067  0.846547   -0.27849   0.0143976 
-0.644478  0.757151   -0.361666  0.0273182 
-0.644478  0.757151   -0.361666  0.0136632 
-0.551149  0.8415     -0.328698  0.0182857 
-0.641202  0.798331   -0.30731   0.0106201 
-0.619035  0.70002    -0.337456  0.00772922
-0.688867  0.668307   -0.389568  0.0145211 
-0.770551  0.727308   -0.390271  0.0251155 
-0.754232  0.793077   -0.347313  0.0204765 
-0.798115  0.73331    -0.351202  0.0279346 
-0.882832  0.75676    -0.266574  0.0286272 
-0.837834  0.852344   -0.212229  0.0355832 
-0.917595  0.787906   -0.18067   0.043707  
-0.991811  0.761102   -0.0915132 0.0358402 
-0.895271  0.756341   -0.241704  0.0106003 
-0.796776  0.685251   -0.429984  0.0106773 
-0.796776  0.685251   -0.429984  0.0198383 
-0.777692  0.741471   -0.348218  0.0130176 
-0.776721  0.686292   -0.393922  0.0122998 
-0.765896  0.686663   -0.410982  0.0108495 
-0.691789  0.714398   -0.39587   0.0144851 
-0.691789  0.714398   -0.39587   0.0143457 
-0.658374  0.756017   -0.350644  0.0200764 
-0.688099  0.811911   -0.314444  0.0312564 
-0.775536  0.842559   -0.24269   0.0291045 
-0.697273  0.850686   -0.272268  0.0247723 
-0.70034   0.810664   -0.276487  0.0241764 
-0.749184  0.852236   -0.270495  0.0129625 
-0.690739  0.763543   -0.375104  0.0100417 
-0.773903  0.683557   -0.419299  0.00926212
-0.825295  0.633791   -0.447786  0.00596026
-0.757511  0.609884   -0.44084   0.0140216 
-0.77118   0.534396   -0.374535  0.00767648
-0.679032  0.614952   -0.405923  0.0116584 
-0.652761  0.548861   -0.334931  0.00677833
-0.743296  0.641113   -0.440814  0.00868285
-0.756481  0.572931   -0.414228  0.0212134 
-0.664508  0.48371    -0.221413  0.0181281 
-0.660789  0.499321   -0.27551   0.0166217 
-0.660789  0.499321   -0.27551   0.0198936 
-0.733     0.493271   -0.28179   0.0454093 
-0.733     0.493271   -0.28179   0.0186532 
-0.780349  0.502058   -0.311526  0.0287712 
-0.815159  0.449981   -0.0743552 0.0304798 
-0.788722  0.449091   -0.080241  0.0184483 
-0.714464  0.501869   -0.294524  0.015539  
-0.77326   0.519407   -0.345194  0.0184609 
-0.838822  0.50245    -0.28849   0.0172138 
-0.897916  0.512028   -0.276437  0.0205995 
-0.955464  0.484474   -0.176337  0.0139662 
-1.04757   0.54626    -0.137057  0.0134148 
-1.03549   0.534077   -0.172941  0.0241893 
-1.03549   0.534077   -0.172941  0.0190635 
-1.1042    0.464666   0.100722   0.0435173 
-1.06851   0.384001   0.455599   0.058311  
-1.15942   0.334747   0.986593   0.0853328 
-1.15942   0.334747   0.986593   0.141674  
-1.15942   0.334747   0.986593   0.147822  
-1.15942   0.334747   0.986593   0.0669176 
-1.1797    0.326234   1.03033    0.1361    
-1.1797    0.326234   1.03033    0.0414609 
-1.10093   0.385783   0.397053   0.0259366 
-1.03872   0.433868   0.167549   0.0414226 
-1.03727   0.376754   0.556005   0.0298426 
-1.00252   0.42028    0.206749   0.0656553 
-1.05612   0.331581   0.917556   0.130077  
-1.05612   0.331581   0.917556   0.125547  
-1.05612   0.331581   0.917556   0.0633124 
-1.05612   0.331581   0.917556   0.0820784 
-1.0657    0.309543   1.20074    0.111834  
-1.0657    0.309543   1.20074    0.070757  
-0.975774  0.318633   1.14616    0.114273  
-0.975774  0.318633   1.14616    0.0452957 
-1.07517   0.372614   0.432136   0.0223306 
-1.09396   0.452868   0.111725   0.0203715 
-1.08703   0.463229   0.0686158  0.0148301 
-1.09754   0.502779   -0.00581953 0.0138546 
-1.13164   0.530171   0.0492978  0.0242527 
-1.11042   0.434308   0.199666   0.052873  
-1.11042   0.434308   0.199666   0.0197044 
-1.04923   0.477194   -0.0357891 0.0282833 
-1.03347   0.429276   0.167732   0.0140962 
-1.12325   0.522952   0.0050798  0.0146968 
-1.07579   0.566084   -0.107378  0.0184429 
-1.06555   0.481132   -0.0335778 0.0250015 
-1.10045   0.434125   0.182602   0.0223481 
-1.03702   0.457636   0.0424514  0.0123454 
-1.04821   0.527842   -0.147763  0.0186474 
-1.02159   0.61467    -0.228686  0.0215329 
-1.01919   0.649879   -0.245199  0.0474385 
-1.01919   0.649879   -0.245199  0.0128196 
-1.01919   0.649879   -0.245199  0.0177238 
-0.952946  0.65237    -0.306992  0.017154  
