#MU        SIGMA      ENERGY     ERROR     
0.344893   1.31364    0.253414   0.100462  
0.344893   1.31364    0.253414   0.102109  
0.424796   1.28617    0.476632   0.108168  
0.366126   1.31499    0.43544    0.086328  
0.429499   1.2745     0.354102   0.0444469 
0.470769   1.1843     -0.0490844 0.0777951 
0.470769   1.1843     -0.0490844 0.0624321 
0.470769   1.1843     -0.0490844 0.112791  
0.470769   1.1843     -0.0490844 0.12491   
0.563542   1.15541    0.380803   0.0830407 
0.47477    1.19778    0.220223   0.139775  
0.449574   1.26776    0.602136   0.0957938 
0.535448   1.30303    0.499041   0.238129  
0.535448   1.30303    0.499041   0.190521  
0.535448   1.30303    0.499041   0.0791551 
0.553075   1.28314    0.359254   0.132095  
0.553075   1.28314    0.359254   0.095281  
0.548385   1.21228    0.323658   0.0695282 
0.526541   1.25298    0.313871   0.0729072 
0.58759    1.17922    0.213215   0.0946024 
0.647858   1.11275    0.294222   0.0965052 
0.647858   1.11275    0.294222   0.0776037 
0.59966    1.18489    0.260002   0.056817  
0.514833   1.1414     0.0720537  0.0910197 
0.533279   1.13503    0.16378    0.0344681 
0.512754   1.09699    -0.15202   0.0330574 
0.475333   1.04373    -0.157153  0.0432896 
0.522447   0.961034   -0.178776  0.0185685 
0.545501   0.897118   -0.290271  0.0272882 
0.637663   0.939009   -0.231504  0.0498143 
0.552958   1.01702    -0.167917  0.0398776 
0.498826   1.10659    -0.0841239 0.0507539 
0.448177   1.08345    -0.12162   0.0516341 
0.448177   1.08345    -0.12162   0.0649405 
0.490674   1.00012    -0.160721  0.0249695 
0.455193   1.02233    -0.248533  0.0200076 
0.478168   0.990573   -0.281946  0.0305503 
0.460729   0.964048   -0.226486  0.0203988 
0.375229   0.8982     -0.211309  0.0222314 
0.427464   0.953991   -0.255125  0.027004  
0.333309   1.0293     -0.253872  0.0322583 
0.431633   1.09686    -0.195523  0.0485225 
0.431633   1.09686    -0.195523  0.033919  
0.410311   1.10398    -0.14382   0.0257872 
0.464977   1.00864    -0.250898  0.0459664 
0.471111   1.05463    -0.130315  0.024834  
0.38283    0.977877   -0.266066  0.0179262 
0.410586   0.979362   -0.314528  0.0284213 
0.382589   1.05086    -0.18668   0.0262085 
0.305303   1.00337    -0.238582  0.0171094 
0.3922     0.910614   -0.261811  0.0162426 
0.447991   0.826536   -0.270425  0.0214365 
0.419568   0.909915   -0.287843  0.0156306 
0.357954   0.809977   -0.175167  0.0197855 
0.355711   0.862114   -0.207758  0.0188048 
0.267971   0.763445   -0.110212  0.0172232 
0.352123   0.827907   -0.19711   0.0231228 
0.319399   0.918324   -0.241656  0.0167792 
0.35767    0.932378   -0.266034  0.0189965 
0.289125   0.926392   -0.23511   0.0305264 
0.369228   1.02595    -0.240685  0.0368335 
0.283647   1.06373    -0.189772  0.026507  
0.28828    1.03171    -0.226247  0.038199  
0.312539   1.09413    -0.193494  0.0394778 
0.377371   1.02493    -0.210277  0.049137  
0.425597   1.11828    -0.115931  0.0421771 
0.466732   1.08712    -0.119129  0.0472477 
0.382358   1.14786    -0.112814  0.052373  
0.42538    1.15833    -0.0320517 0.0508364 
0.340711   1.08616    -0.145976  0.0290806 
0.261747   1.05309    -0.239403  0.0207397 
0.312744   0.972498   -0.278695  0.0191824 
0.33317    0.924103   -0.254904  0.0148921 
0.260214   0.925875   -0.253664  0.0185793 
0.236004   0.984271   -0.244521  0.0184914 
0.236004   0.984271   -0.244521  0.0170704 
0.170041   0.989605   -0.294896  0.0234788 
0.127987   1.05077    -0.233381  0.0149883 
0.0505314  0.961992   -0.261836  0.0145037 
0.111669   0.954788   -0.253601  0.0162713 
0.0455394  0.898017   -0.207156  0.0169133 
0.0796962  0.946439   -0.233662  0.0183859 
0.119087   0.939651   -0.279087  0.0160409 
0.180017   0.924678   -0.251391  0.0201293 
0.166408   0.903097   -0.23434   0.0190832 
0.155807   0.931096   -0.205707  0.017     
0.244956   0.914566   -0.255251  0.0338514 
0.156559   1.01024    -0.189266  0.0381875 
0.135379   1.10657    -0.183251  0.0215922 
0.035716   1.09581    -0.266563  0.0214752 
0.0136727  1.10096    -0.227767  0.048016  
-0.0783066 1.16868    -0.0463053 0.0612909 
-0.111151  1.25989    0.033402   0.0384043 
-0.03203   1.16352    -0.124483  0.0660295 
-0.101344  1.24586    0.0238718  0.0745576 
-0.0120651 1.22164    -0.0194976 0.0586063 
-0.0120651 1.22164    -0.0194976 0.0606885 
-0.0120651 1.22164    -0.0194976 0.0509599 
-0.0707487 1.21127    -0.0504111 0.0619534 
0.0199848  1.25531    0.0499682  0.0706304 
0.00499619 1.17432    0.00786994 0.0423901 
-0.0407146 1.20946    -0.152713  0.0291332 
0.0355736  1.11106    -0.224343  0.0231949 
-0.00452891 1.07928    -0.232188  0.025421  
-0.0178799 1.04529    -0.239581  0.0169387 
-0.0140281 0.970054   -0.237641  0.016572  
-0.0838209 0.884093   -0.209649  0.0162879 
-0.0478894 0.890638   -0.209734  0.0166857 
-0.1449    0.840432   -0.150021  0.0208294 
-0.1041    0.752865   -0.0558211 0.0222893 
-0.197013  0.687847   0.0320129  0.0277451 
-0.197013  0.687847   0.0320129  0.0187651 
-0.266419  0.744635   -0.102368  0.0186523 
-0.235633  0.75591    -0.12095   0.0172287 
-0.264075  0.801945   -0.167104  0.016478  
-0.287538  0.853383   -0.246752  0.0159811 
-0.308718  0.891114   -0.237102  0.0172166 
-0.358359  0.877924   -0.230174  0.0198645 
-0.436504  0.890292   -0.275042  0.0152295 
-0.467457  0.824496   -0.245169  0.0174099 
-0.3765    0.891161   -0.220187  0.0192056 
-0.318156  0.955137   -0.264112  0.0294739 
-0.405881  1.00461    -0.206279  0.0182031 
-0.467449  0.976199   -0.219192  0.0175332 
-0.373253  0.887447   -0.26245   0.0178688 
-0.37795   0.95414    -0.30628   0.0337102 
-0.354548  1.05186    -0.184242  0.0266073 
-0.292477  1.05426    -0.237259  0.0260058 
-0.354488  1.02619    -0.265178  0.0296672 
-0.343215  1.0667     -0.192766  0.105934  
-0.279579  1.11891    0.044921   0.0493294 
-0.324752  1.15773    -0.153934  0.0634478 
-0.364306  1.15282    -0.000760688 0.0928155 
-0.348051  1.22745    0.11047    0.0568467 
-0.249022  1.19508    -0.0280839 0.067579  
-0.312523  1.18849    -0.0618074 0.0605947 
-0.258494  1.12492    -0.0699015 0.0556989 
-0.316418  1.21262    0.000349601 0.0596058 
-0.258685  1.22211    0.102573   0.0604267 
-0.349954  1.15458    -0.0369515 0.155833  
-0.349954  1.15458    -0.0369515 0.0605682 
-0.376194  1.24603    0.0820194  0.0723666 
-0.334758  1.28546    0.135077   0.0928597 
-0.423312  1.25203    0.347901   0.110326  
-0.439167  1.3497     0.563612   0.0920103 
-0.47918   1.26241    0.444838   0.131844  
-0.485045  1.33016    0.832563   0.150827  
-0.485045  1.33016    0.832563   0.117921  
-0.466614  1.37402    0.717723   0.109851  
-0.483064  1.31673    0.469506   0.119932  
-0.566077  1.34735    0.864885   0.132525  
-0.550096  1.29966    0.673137   0.118335  
-0.613816  1.27146    0.724473   0.163696  
-0.613816  1.27146    0.724473   0.0901849 
-0.554494  1.24986    0.449344   0.136709  
-0.546568  1.32505    0.739168   0.10865   
-0.525881  1.35153    0.756117   0.229257  
-0.525881  1.35153    0.756117   0.0859902 
-0.589572  1.25868    0.355742   0.107457  
-0.589572  1.25868    0.355742   0.182209  
-0.589572  1.25868    0.355742   0.0677116 
-0.562192  1.31075    0.36072    0.0554845 
-0.469045  1.22818    0.0938991  0.0608945 
-0.476496  1.13807    0.00898122 0.0348634 
-0.475466  1.10563    -0.113891  0.0410166 
-0.440792  1.07498    -0.175454  0.0199212 
-0.423052  0.990473   -0.291237  0.0334557 
-0.423052  0.990473   -0.291237  0.0420288 
-0.508091  0.947484   -0.181185  0.0442464 
-0.423359  1.01837    -0.138912  0.0279363 
-0.367379  0.954112   -0.228878  0.0222577 
-0.370243  1.04145    -0.256937  0.0262637 
