#MU        SIGMA      ENERGY     ERROR     
-0.795431  0.594637   -0.449346  0.010277  
-0.807476  0.649289   -0.434179  0.0127881 
-0.807476  0.649289   -0.434179  0.0217404 
-0.807476  0.649289   -0.434179  0.0129815 
-0.807476  0.649289   -0.434179  0.00666777
-0.763635  0.617857   -0.444218  0.00894647
-0.763635  0.617857   -0.444218  0.0106761 
-0.824926  0.646967   -0.422063  0.0102537 
-0.782006  0.667281   -0.436652  0.0119268 
-0.709955  0.688951   -0.391767  0.0161342 
-0.709955  0.688951   -0.391767  0.0141982 
-0.691165  0.749089   -0.356613  0.0278307 
-0.708959  0.845094   -0.297595  0.0502231 
-0.708959  0.845094   -0.297595  0.0192087 
-0.698998  0.809161   -0.29663   0.0160178 
-0.771035  0.759923   -0.396254  0.020778  
-0.771035  0.759923   -0.396254  0.0133774 
-0.869095  0.7029     -0.391094  0.00699917
-0.838535  0.622689   -0.448987  0.00865064
-0.838535  0.622689   -0.448987  0.0116566 
-0.896071  0.551863   -0.368176  0.0213189 
-0.896071  0.551863   -0.368176  0.0299412 
-0.896071  0.551863   -0.368176  0.0106622 
-0.889659  0.559595   -0.372082  0.00929505
-0.892074  0.584947   -0.418079  0.0133859 
-0.892074  0.584947   -0.418079  0.00701164
-0.816419  0.630292   -0.446031  0.00934569
-0.731156  0.565297   -0.404711  0.0107464 
-0.818482  0.656715   -0.42574   0.00882077
-0.760943  0.695601   -0.421048  0.0128654 
-0.803507  0.679371   -0.415598  0.00986056
-0.830029  0.61571    -0.433952  0.0107085 
-0.89116   0.627449   -0.417273  0.0200676 
-0.89116   0.627449   -0.417273  0.0227818 
-0.89116   0.627449   -0.417273  0.0201173 
-0.89116   0.627449   -0.417273  0.0113568 
-0.89116   0.627449   -0.417273  0.0136652 
-0.817067  0.710655   -0.411293  0.0146379 
-0.914098  0.649351   -0.391365  0.015389  
-0.851807  0.72469    -0.386855  0.0131423 
-0.851807  0.72469    -0.386855  0.023155  
-0.851807  0.72469    -0.386855  0.0261207 
-0.851807  0.72469    -0.386855  0.0209923 
-0.779848  0.741515   -0.350244  0.0195684 
-0.753654  0.748779   -0.352801  0.0249656 
-0.753654  0.748779   -0.352801  0.0156573 
-0.784678  0.708022   -0.389644  0.0148311 
-0.866055  0.652364   -0.404085  0.00777607
-0.766922  0.596811   -0.447856  0.00891166
-0.766922  0.596811   -0.447856  0.0083794 
-0.766922  0.596811   -0.447856  0.0113874 
-0.735856  0.573784   -0.3956    0.0181555 
-0.815725  0.657669   -0.403131  0.00914186
-0.886972  0.573213   -0.406126  0.0109388 
-0.886972  0.573213   -0.406126  0.00926641
-0.899046  0.587221   -0.407084  0.0185954 
-0.899046  0.587221   -0.407084  0.00745236
-0.858107  0.619275   -0.431743  0.00886807
-0.784477  0.57364    -0.430908  0.00852246
-0.837824  0.590162   -0.42757   0.00686914
-0.780025  0.590625   -0.439991  0.00916231
-0.780025  0.590625   -0.439991  0.00744778
-0.839629  0.619789   -0.436824  0.0116633 
-0.839629  0.619789   -0.436824  0.0152996 
-0.839629  0.619789   -0.436824  0.0124914 
-0.839629  0.619789   -0.436824  0.0148323 
-0.839629  0.619789   -0.436824  0.007734  
-0.796005  0.583572   -0.443271  0.0110007 
-0.796005  0.583572   -0.443271  0.00581472
-0.812875  0.623008   -0.451114  0.00819484
-0.855454  0.659325   -0.436114  0.00689092
-0.805574  0.662396   -0.435971  0.00743973
-0.77042   0.600007   -0.439288  0.00851839
-0.68559   0.585125   -0.384076  0.010317  
-0.764177  0.559347   -0.401547  0.0101433 
-0.830368  0.624943   -0.428345  0.0145379 
-0.760051  0.528545   -0.368096  0.0146112 
-0.826561  0.530742   -0.365967  0.0179902 
-0.826561  0.530742   -0.365967  0.0106849 
-0.88724   0.564994   -0.401722  0.0200137 
-0.88724   0.564994   -0.401722  0.00815084
-0.829107  0.600689   -0.447878  0.0179251 
-0.829107  0.600689   -0.447878  0.0173099 
-0.829107  0.600689   -0.447878  0.010246  
-0.829107  0.600689   -0.447878  0.0124591 
-0.829107  0.600689   -0.447878  0.00677477
-0.829107  0.600689   -0.447878  0.0106745 
-0.760831  0.695292   -0.414726  0.0073768 
-0.690981  0.601679   -0.410932  0.0084713 
-0.690981  0.601679   -0.410932  0.0100238 
-0.760598  0.557871   -0.425941  0.0171334 
-0.760598  0.557871   -0.425941  0.0104046 
-0.780329  0.555158   -0.414817  0.00804839
-0.695126  0.649183   -0.406115  0.00781751
-0.68379   0.635615   -0.390759  0.0097375 
-0.613044  0.63049    -0.317561  0.0144901 
-0.613044  0.63049    -0.317561  0.0101186 
-0.622303  0.699032   -0.354087  0.00984789
-0.704857  0.642308   -0.410957  0.00915633
-0.717674  0.567422   -0.398912  0.00830003
-0.698794  0.584028   -0.395183  0.0101721 
-0.731664  0.555797   -0.381725  0.0061927 
-0.76065   0.621776   -0.444268  0.0109761 
-0.771287  0.677703   -0.416916  0.0195873 
-0.771287  0.677703   -0.416916  0.0146135 
-0.771287  0.677703   -0.416916  0.00770688
-0.709773  0.606999   -0.414207  0.0096753 
-0.709773  0.606999   -0.414207  0.0136562 
-0.763668  0.535471   -0.393652  0.016091  
-0.763668  0.535471   -0.393652  0.0274975 
-0.763668  0.535471   -0.393652  0.00853368
-0.664758  0.632792   -0.400452  0.00913776
-0.731657  0.694423   -0.413142  0.00753335
-0.772146  0.624766   -0.434241  0.00885161
-0.703485  0.666806   -0.412932  0.014063  
-0.788922  0.704212   -0.393029  0.00708374
-0.819008  0.615838   -0.453222  0.013126  
-0.819008  0.615838   -0.453222  0.0122254 
-0.819008  0.615838   -0.453222  0.0115254 
-0.796007  0.702783   -0.408145  0.0250424 
-0.796007  0.702783   -0.408145  0.00740093
-0.747931  0.622252   -0.439005  0.00691363
-0.68676   0.637281   -0.386133  0.00736132
-0.774792  0.587736   -0.447549  0.00726078
-0.748215  0.660929   -0.439361  0.0100165 
-0.735353  0.565176   -0.419593  0.0205977 
-0.735353  0.565176   -0.419593  0.0136889 
-0.833326  0.533493   -0.364858  0.0224011 
-0.833326  0.533493   -0.364858  0.00707747
-0.73576   0.604109   -0.429922  0.00881792
-0.73576   0.604109   -0.429922  0.0167674 
-0.73576   0.604109   -0.429922  0.00796793
-0.73576   0.604109   -0.429922  0.0120587 
-0.794734  0.696452   -0.416537  0.0144408 
-0.864193  0.68391    -0.413513  0.0177872 
-0.864193  0.68391    -0.413513  0.0225066 
-0.864193  0.68391    -0.413513  0.0127066 
-0.864193  0.68391    -0.413513  0.00740428
-0.775068  0.671054   -0.44071   0.00849247
-0.761018  0.688731   -0.430911  0.00740077
-0.761018  0.688731   -0.430911  0.0243296 
-0.761018  0.688731   -0.430911  0.0072229 
-0.693928  0.616057   -0.401634  0.014669  
-0.693928  0.616057   -0.401634  0.0100001 
-0.771426  0.560883   -0.414478  0.00750141
-0.765775  0.659972   -0.429189  0.0446805 
-0.765775  0.659972   -0.429189  0.00991732
-0.765775  0.659972   -0.429189  0.0132879 
-0.765775  0.659972   -0.429189  0.0152368 
-0.765775  0.659972   -0.429189  0.00870986
-0.860402  0.589582   -0.407802  0.018187  
-0.860402  0.589582   -0.407802  0.0210227 
-0.860402  0.589582   -0.407802  0.0155531 
-0.86152   0.625601   -0.407234  0.018334  
-0.86152   0.625601   -0.407234  0.0134677 
-0.86152   0.625601   -0.407234  0.0114906 
-0.789865  0.553152   -0.411775  0.0192938 
-0.789865  0.553152   -0.411775  0.00668219
-0.764716  0.644127   -0.4422    0.0243409 
-0.764716  0.644127   -0.4422    0.00749733
-0.795749  0.594088   -0.447086  0.008137  
-0.778703  0.636676   -0.437357  0.0075946 
-0.752254  0.598855   -0.435189  0.0159338 
-0.752254  0.598855   -0.435189  0.0123485 
-0.752254  0.598855   -0.435189  0.00809945
-0.723217  0.584953   -0.42713   0.00862002
-0.63923   0.619331   -0.356032  0.0107974 
-0.588766  0.645678   -0.333348  0.0142699 
-0.588766  0.645678   -0.333348  0.0125458 
-0.603676  0.692954   -0.306793  0.0123713 
-0.592764  0.753691   -0.337747  0.0168978 
-0.540501  0.822829   -0.286676  0.0158979 
-0.52165   0.81258    -0.296711  0.0120056 
-0.594599  0.717308   -0.309246  0.0107006 
-0.654339  0.690969   -0.376316  0.0116607 
-0.625171  0.759301   -0.35209   0.0108763 
-0.625171  0.759301   -0.35209   0.0131888 
-0.625171  0.759301   -0.35209   0.01155   
-0.572453  0.709991   -0.322737  0.0179114 
-0.661685  0.788795   -0.330426  0.00911039
-0.67704   0.693638   -0.394961  0.0109701 
-0.703756  0.726554   -0.371446  0.00763885
-0.707031  0.646621   -0.418647  0.00964433
-0.707031  0.646621   -0.418647  0.0081261 
-0.707031  0.646621   -0.418647  0.00959795
-0.707031  0.646621   -0.418647  0.0114749 
-0.707031  0.646621   -0.418647  0.00889465
-0.707031  0.646621   -0.418647  0.00862731
-0.728432  0.628566   -0.426641  0.00942765
-0.728432  0.628566   -0.426641  0.0114521 
-0.780587  0.668688   -0.41996   0.00571694
-0.759203  0.621724   -0.451724  0.00770662
-0.759203  0.621724   -0.451724  0.0090927 
-0.759203  0.621724   -0.451724  0.0082491 
-0.759203  0.621724   -0.451724  0.0110452 
-0.759203  0.621724   -0.451724  0.00771011
-0.759203  0.621724   -0.451724  0.0133342 
-0.759203  0.621724   -0.451724  0.00911174
-0.691658  0.700378   -0.398954  0.0105112 
-0.691658  0.700378   -0.398954  0.00876796
-0.643718  0.633674   -0.376799  0.0105358 
-0.643718  0.633674   -0.376799  0.00860887
-0.657352  0.650036   -0.390817  0.00983222
-0.727169  0.664811   -0.409658  0.011985  
-0.738592  0.676346   -0.415824  0.0187319 
-0.738592  0.676346   -0.415824  0.0190049 
-0.738592  0.676346   -0.415824  0.014838  
-0.720882  0.729713   -0.377793  0.0138411 
-0.720882  0.729713   -0.377793  0.0216657 
-0.720882  0.729713   -0.377793  0.00956088
-0.798471  0.663084   -0.432237  0.011197  
-0.78247   0.694048   -0.40865   0.0104552 
-0.7812    0.621514   -0.436453  0.00964894
-0.7812    0.621514   -0.436453  0.00973103
-0.7812    0.621514   -0.436453  0.0094623 
-0.826623  0.684189   -0.439701  0.0112436 
-0.826623  0.684189   -0.439701  0.0221708 
-0.826623  0.684189   -0.439701  0.00697158
-0.73107   0.64028    -0.421352  0.0110554 
-0.749517  0.551334   -0.405543  0.0198272 
-0.749517  0.551334   -0.405543  0.014858  
-0.749517  0.551334   -0.405543  0.00793104
-0.839037  0.587448   -0.448104  0.0173839 
-0.921482  0.664075   -0.356752  0.0145198 
-0.932836  0.671707   -0.375017  0.0187923 
-0.932836  0.671707   -0.375017  0.00849808
-0.841014  0.592628   -0.439013  0.00835873
-0.769452  0.57628    -0.434434  0.0198782 
-0.769452  0.57628    -0.434434  0.0229416 
-0.769452  0.57628    -0.434434  0.00675432
-0.78526   0.6009     -0.44221   0.0119563 
-0.821065  0.546131   -0.400975  0.0131433 
-0.821065  0.546131   -0.400975  0.0271665 
-0.821065  0.546131   -0.400975  0.00708812
-0.762923  0.591026   -0.438077  0.00567936
-0.743067  0.666328   -0.437342  0.00837937
-0.743067  0.666328   -0.437342  0.0148687 
-0.743067  0.666328   -0.437342  0.00884016
-0.743067  0.666328   -0.437342  0.00974451
-0.757127  0.660125   -0.419895  0.0156027 
-0.817288  0.689508   -0.406341  0.0105701 
-0.822121  0.653984   -0.423617  0.00982135
-0.741503  0.563389   -0.428455  0.00836775
-0.732036  0.574961   -0.405919  0.00751568
-0.67854   0.636135   -0.400203  0.0103617 
-0.777966  0.555076   -0.392239  0.0151999 
-0.777966  0.555076   -0.392239  0.00740742
-0.739965  0.5857     -0.42175   0.00977278
-0.786981  0.565571   -0.430249  0.0178932 
-0.786981  0.565571   -0.430249  0.00875758
-0.827568  0.571128   -0.41501   0.0114093 
-0.832732  0.652522   -0.428889  0.0128605 
-0.779594  0.720969   -0.389781  0.00915479
-0.683811  0.659863   -0.395953  0.0075342 
-0.69458   0.599141   -0.405823  0.00798948
-0.710208  0.651226   -0.409418  0.0078182 
-0.747012  0.66021    -0.421603  0.00909417
-0.747012  0.66021    -0.421603  0.00784371
-0.761561  0.673916   -0.429747  0.0149485 
-0.779261  0.710113   -0.405759  0.0381599 
-0.779261  0.710113   -0.405759  0.0303125 
-0.779261  0.710113   -0.405759  0.0144711 
-0.779261  0.710113   -0.405759  0.0134    
-0.858907  0.616054   -0.409484  0.00662678
-0.770857  0.614808   -0.438751  0.0105978 
-0.718865  0.682899   -0.393954  0.0155847 
-0.718865  0.682899   -0.393954  0.00779873
-0.674534  0.647414   -0.377407  0.0110531 
-0.674534  0.647414   -0.377407  0.0132461 
-0.724863  0.661385   -0.410567  0.00901024
-0.724863  0.661385   -0.410567  0.0093369 
-0.724863  0.661385   -0.410567  0.0136154 
-0.724863  0.661385   -0.410567  0.0087938 
-0.724863  0.661385   -0.410567  0.012616  
-0.737813  0.711847   -0.401345  0.00708363
-0.72799   0.626255   -0.417048  0.0089879 
-0.72799   0.626255   -0.417048  0.00538698
-0.760151  0.637128   -0.446273  0.0156881 
-0.760151  0.637128   -0.446273  0.0234261 
-0.760151  0.637128   -0.446273  0.0100618 
-0.760151  0.637128   -0.446273  0.00777092
-0.760151  0.637128   -0.446273  0.0177829 
-0.760151  0.637128   -0.446273  0.00956878
-0.833178  0.667276   -0.437338  0.0146065 
-0.833178  0.667276   -0.437338  0.0121787 
-0.833178  0.667276   -0.437338  0.010457  
-0.833178  0.667276   -0.437338  0.00887423
-0.742897  0.568296   -0.408311  0.00896461
-0.824089  0.648321   -0.441163  0.0235944 
-0.824089  0.648321   -0.441163  0.017204  
-0.824089  0.648321   -0.441163  0.0155852 
-0.824089  0.648321   -0.441163  0.00734051
-0.742465  0.603767   -0.436003  0.0070246 
-0.742465  0.603767   -0.436003  0.00937185
-0.742465  0.603767   -0.436003  0.0140086 
-0.742465  0.603767   -0.436003  0.0100245 
-0.810604  0.561058   -0.431188  0.0123534 
-0.74338   0.54155    -0.396472  0.017435  
-0.74338   0.54155    -0.396472  0.00835626
-0.816124  0.582956   -0.426953  0.00910976
-0.810083  0.630285   -0.417537  0.0125857 
-0.810083  0.630285   -0.417537  0.018566  
-0.810083  0.630285   -0.417537  0.00976101
-0.874844  0.569113   -0.400778  0.0121923 
-0.874844  0.569113   -0.400778  0.0080055 
-0.857598  0.617768   -0.425931  0.0101356 
-0.857598  0.617768   -0.425931  0.0164094 
-0.812041  0.713004   -0.388428  0.0206744 
-0.746911  0.729545   -0.369029  0.0139281 
-0.783659  0.720982   -0.377357  0.0104246 
-0.7434    0.70149    -0.415177  0.00658678
-0.7434    0.70149    -0.415177  0.0102672 
-0.7434    0.70149    -0.415177  0.0191745 
-0.7434    0.70149    -0.415177  0.00754741
-0.719269  0.679461   -0.419464  0.00926112
-0.719269  0.679461   -0.419464  0.0111913 
-0.719269  0.679461   -0.419464  0.00906537
-0.777418  0.645455   -0.425891  0.00728804
-0.710742  0.602244   -0.422116  0.0086461 
-0.671083  0.665587   -0.390946  0.0103917 
-0.644141  0.567794   -0.363685  0.0164793 
-0.644141  0.567794   -0.363685  0.00688049
-0.704175  0.620312   -0.408483  0.0135763 
-0.801734  0.643304   -0.426924  0.00768069
-0.794788  0.642856   -0.433602  0.0159971 
-0.802577  0.735176   -0.376744  0.00594763
-0.744529  0.645378   -0.432651  0.0100753 
-0.744529  0.645378   -0.432651  0.00816073
-0.668186  0.661215   -0.391353  0.0126471 
-0.668186  0.661215   -0.391353  0.0175106 
-0.662058  0.734891   -0.346163  0.0110825 
-0.689889  0.711223   -0.392283  0.0204986 
-0.689889  0.711223   -0.392283  0.0066209 
-0.709027  0.624699   -0.412043  0.0122564 
-0.639738  0.704637   -0.353248  0.0140277 
-0.574984  0.748582   -0.290417  0.0102264 
-0.63941   0.704463   -0.364338  0.0115511 
-0.63941   0.704463   -0.364338  0.0085937 
-0.665411  0.636115   -0.401573  0.00663314
-0.729974  0.658853   -0.432503  0.0106264 
-0.729974  0.658853   -0.432503  0.00806341
-0.761569  0.65723    -0.434574  0.00696768
-0.750016  0.617715   -0.439136  0.0122998 
-0.750016  0.617715   -0.439136  0.0152512 
-0.750016  0.617715   -0.439136  0.0124047 
-0.750016  0.617715   -0.439136  0.0109309 
-0.750016  0.617715   -0.439136  0.00913037
-0.757989  0.671185   -0.423245  0.00841099
-0.707513  0.678073   -0.407774  0.00913469
-0.707513  0.678073   -0.407774  0.0192008 
-0.766471  0.731459   -0.390386  0.0125759 
-0.74738   0.674005   -0.414343  0.0149953 
-0.797942  0.704452   -0.40209   0.0113975 
-0.876264  0.65996    -0.40912   0.0121571 
-0.876264  0.65996    -0.40912   0.0258731 
-0.876264  0.65996    -0.40912   0.00964778
-0.786212  0.683623   -0.416632  0.0257568 
-0.756965  0.755731   -0.344465  0.0227496 
-0.846787  0.767347   -0.308631  0.0108154 
-0.839683  0.670927   -0.417739  0.0124392 
-0.783143  0.70764    -0.397455  0.0145857 
-0.769708  0.684667   -0.40102   0.0244129 
-0.769708  0.684667   -0.40102   0.00677526
-0.798247  0.615922   -0.45248   0.0122978 
-0.798247  0.615922   -0.45248   0.00790263
-0.798247  0.615922   -0.45248   0.00608194
-0.819121  0.608997   -0.458096  0.0117381 
-0.819121  0.608997   -0.458096  0.0168365 
-0.819121  0.608997   -0.458096  0.012623  
-0.819121  0.608997   -0.458096  0.0169884 
-0.819121  0.608997   -0.458096  0.0125663 
-0.819121  0.608997   -0.458096  0.0106117 
-0.819121  0.608997   -0.458096  0.0116385 
-0.819121  0.608997   -0.458096  0.0167326 
-0.819121  0.608997   -0.458096  0.0147242 
-0.869214  0.700641   -0.412312  0.0206374 
-0.869214  0.700641   -0.412312  0.022858  
-0.869214  0.700641   -0.412312  0.0104669 
-0.869214  0.700641   -0.412312  0.0183558 
-0.821693  0.710554   -0.375542  0.0152637 
-0.861035  0.683191   -0.389193  0.0159084 
-0.85131   0.715376   -0.389706  0.0057494 
-0.760504  0.665134   -0.450128  0.00760182
-0.760504  0.665134   -0.450128  0.00960954
-0.858933  0.579254   -0.424671  0.0102838 
-0.858933  0.579254   -0.424671  0.0145613 
-0.858933  0.579254   -0.424671  0.0108639 
-0.839322  0.650683   -0.428725  0.0327424 
-0.839322  0.650683   -0.428725  0.0151045 
-0.916946  0.681938   -0.382083  0.0359228 
-0.916946  0.681938   -0.382083  0.01432   
-0.952595  0.633492   -0.336919  0.0184696 
-0.903384  0.685303   -0.333173  0.0237232 
-0.903384  0.685303   -0.333173  0.0206281 
-0.827105  0.73394    -0.37255   0.0256546 
-0.827105  0.73394    -0.37255   0.0157489 
-0.915276  0.642669   -0.381175  0.014361  
-0.885779  0.675898   -0.387925  0.0158631 
-0.838214  0.744069   -0.374499  0.0157425 
-0.892281  0.675592   -0.376865  0.00846066
-0.834206  0.577438   -0.425954  0.0205086 
-0.894656  0.645268   -0.398949  0.0139486 
-0.894656  0.645268   -0.398949  0.0174933 
-0.894656  0.645268   -0.398949  0.0346117 
-0.894656  0.645268   -0.398949  0.0197422 
-0.894656  0.645268   -0.398949  0.0138043 
-0.894656  0.645268   -0.398949  0.0285694 
-0.894656  0.645268   -0.398949  0.0121514 
-0.812316  0.670725   -0.41311   0.00866082
-0.721684  0.574481   -0.411953  0.00794229
-0.673565  0.622352   -0.395073  0.0125099 
-0.673565  0.622352   -0.395073  0.00827502
-0.71013   0.581656   -0.420372  0.00677397
-0.705194  0.649599   -0.408807  0.00706299
-0.765927  0.601728   -0.436871  0.01373   
-0.765927  0.601728   -0.436871  0.00653892
-0.765927  0.601728   -0.436871  0.0229967 
-0.765927  0.601728   -0.436871  0.0188671 
-0.765927  0.601728   -0.436871  0.0194147 
-0.765927  0.601728   -0.436871  0.0134548 
-0.765927  0.601728   -0.436871  0.0107484 
-0.765927  0.601728   -0.436871  0.00815576
-0.765927  0.601728   -0.436871  0.0166728 
-0.765927  0.601728   -0.436871  0.0109664 
-0.781237  0.550542   -0.394917  0.00941006
-0.831025  0.620985   -0.431223  0.0116947 
-0.831025  0.620985   -0.431223  0.011324  
-0.822335  0.707814   -0.419991  0.0125677 
-0.822335  0.707814   -0.419991  0.00907809
-0.906537  0.619753   -0.411363  0.0126664 
-0.906537  0.619753   -0.411363  0.0167314 
-0.906537  0.619753   -0.411363  0.00984962
-0.906537  0.619753   -0.411363  0.0168399 
-0.906537  0.619753   -0.411363  0.0245596 
-0.906537  0.619753   -0.411363  0.0119886 
-0.813829  0.549196   -0.406418  0.011311  
-0.802038  0.550116   -0.395277  0.00748293
-0.77405   0.58806    -0.44734   0.012134  
-0.77405   0.58806    -0.44734   0.00714113
-0.77405   0.58806    -0.44734   0.00877798
-0.77405   0.58806    -0.44734   0.00790967
-0.77405   0.58806    -0.44734   0.0164196 
-0.77405   0.58806    -0.44734   0.0124059 
-0.77405   0.58806    -0.44734   0.0136309 
-0.77405   0.58806    -0.44734   0.0189346 
-0.77405   0.58806    -0.44734   0.0128987 
-0.77405   0.58806    -0.44734   0.0183642 
-0.77405   0.58806    -0.44734   0.0105931 
-0.77405   0.58806    -0.44734   0.00951182
-0.771097  0.563292   -0.419048  0.0153824 
-0.771097  0.563292   -0.419048  0.00718017
-0.740605  0.590451   -0.433997  0.00710803
-0.820372  0.627427   -0.437559  0.00747502
-0.868125  0.614907   -0.43745   0.0127361 
-0.868125  0.614907   -0.43745   0.025532  
-0.868125  0.614907   -0.43745   0.0107755 
