#MU        SIGMA      ENERGY     ERROR     
-0.340979  1.29494    0.290183   0.115859  
-0.404107  1.37869    0.751334   0.11041   
-0.392303  1.38649    0.647199   0.21767   
-0.381709  1.46662    1.3742     0.23593   
-0.381709  1.46662    1.3742     0.156015  
-0.397172  1.54419    1.473      0.238018  
-0.397172  1.54419    1.473      0.223627  
-0.451183  1.60086    2.06651    0.266281  
-0.406866  1.6666     2.50199    0.296288  
-0.309961  1.74052    3.23124    0.363713  
-0.362605  1.74097    3.70542    0.390901  
-0.362605  1.74097    3.70542    0.360925  
-0.375153  1.68743    3.04584    0.331229  
-0.375153  1.68743    3.04584    0.571632  
-0.375153  1.68743    3.04584    0.312907  
-0.303708  1.61529    2.44404    0.205631  
-0.239927  1.59796    1.39617    0.254169  
-0.199885  1.62445    2.07814    0.223106  
-0.108124  1.60991    1.84397    0.165475  
-0.149384  1.52375    1.1538     0.190437  
-0.0879897 1.53538    1.12663    0.166448  
-0.112862  1.49925    1.42567    0.121265  
-0.202039  1.43834    0.649814   0.158038  
-0.202039  1.43834    0.649814   0.10952   
-0.156554  1.36499    0.530083   0.0868756 
-0.22718   1.30911    0.246506   0.111164  
-0.208193  1.36788    0.617244   0.120988  
-0.208193  1.36788    0.617244   0.0900845 
-0.109864  1.38181    0.358003   0.0878483 
-0.153494  1.30211    0.14581    0.104884  
-0.153494  1.30211    0.14581    0.0570992 
-0.133706  1.25673    0.0314129  0.0531771 
-0.102391  1.17546    -0.0373556 0.0265764 
-0.117772  1.11165    -0.217389  0.0314091 
-0.0234505 1.09406    -0.180201  0.0386449 
0.0363035  1.12539    -0.180491  0.0249146 
0.0728397  1.08597    -0.25125   0.0223393 
-0.0114738 1.00992    -0.26041   0.0221821 
-0.0669995 1.01318    -0.229714  0.0312076 
-0.126468  1.04724    -0.22492   0.0400441 
-0.070827  1.13881    -0.152157  0.0441464 
-0.14162   1.18582    -0.10026   0.0458161 
-0.19982   1.13625    -0.142945  0.0681246 
-0.185039  1.22866    0.0456742  0.0918113 
-0.148744  1.31757    0.293499   0.0572438 
-0.228588  1.22479    0.00707687 0.0443007 
-0.129931  1.22038    -0.0784421 0.0655691 
-0.227733  1.27924    0.0788099  0.0934359 
-0.220542  1.35944    0.454889   0.0730185 
-0.286293  1.27923    0.166033   0.0797134 
-0.378055  1.283      0.315058   0.134472  
-0.422946  1.30163    0.679704   0.0981141 
-0.462604  1.33881    0.604074   0.119209  
-0.442824  1.40706    0.874121   0.180283  
-0.461545  1.47513    1.36773    0.19359   
-0.556249  1.41829    1.36131    0.186328  
-0.498749  1.50852    1.46097    0.172332  
-0.475903  1.42087    1.06265    0.112131  
-0.506224  1.34166    0.624218   0.101324  
-0.468791  1.28487    0.496002   0.107494  
-0.476041  1.28027    0.483531   0.0632316 
-0.382966  1.23218    0.100113   0.141631  
-0.382966  1.23218    0.100113   0.0641218 
-0.364622  1.25099    0.108062   0.114588  
-0.358489  1.28918    0.471405   0.09152   
-0.413049  1.25516    0.342041   0.163071  
-0.470229  1.34686    0.94279    0.122497  
-0.415544  1.34929    0.571324   0.153987  
-0.415544  1.34929    0.571324   0.176652  
-0.415544  1.34929    0.571324   0.225471  
-0.415544  1.34929    0.571324   0.126098  
-0.370028  1.41517    0.919101   0.179842  
-0.382245  1.43982    1.04474    0.138818  
-0.335575  1.44171    0.88067    0.0986132 
-0.267267  1.37098    0.451514   0.144387  
-0.354401  1.44099    1.07212    0.11383   
-0.264412  1.47026    0.877798   0.116917  
-0.326094  1.37129    0.558472   0.0752243 
-0.266134  1.2851     0.17802    0.102594  
-0.179768  1.36961    0.439556   0.0846599 
-0.210991  1.2984     0.160254   0.0807115 
-0.19452   1.37884    0.361729   0.100745  
-0.169923  1.3537     0.38538    0.0734502 
-0.247908  1.29537    0.133842   0.0889812 
-0.16841   1.30193    0.230964   0.136765  
-0.204617  1.28029    0.343248   0.0824019 
-0.281772  1.2991     0.26351    0.0690172 
-0.215561  1.30116    0.178779   0.0475631 
-0.285138  1.20603    -0.0461787 0.0458903 
-0.2322    1.2121     -0.0595392 0.056776  
-0.221889  1.24014    -0.0371715 0.0667575 
-0.190242  1.18088    -0.0632627 0.0212051 
-0.203213  1.09059    -0.266315  0.0400127 
-0.27417   1.12929    -0.145422  0.0554616 
-0.21838   1.16278    0.0229492  0.0388218 
-0.208495  1.14905    -0.149461  0.043096  
-0.214407  1.16281    -0.109708  0.0549645 
-0.152714  1.25956    0.0539643  0.0442493 
-0.0527915 1.21906    -0.0763554 0.0669314 
0.0135899  1.20531    -0.0252558 0.0634263 
0.0793096  1.27636    0.0602219  0.0432738 
0.0807013  1.21963    -0.13953   0.037395  
0.105714   1.23033    -0.119203  0.0554562 
0.193947   1.2282     -0.0166733 0.0465737 
0.181734   1.16766    -0.0835001 0.0498993 
0.258039   1.22715    -0.0159746 0.0477893 
0.289832   1.18845    -0.0406117 0.0629414 
0.195211   1.11059    -0.0661616 0.035572  
0.267637   1.07914    -0.17695   0.0232252 
0.207102   1.00084    -0.222267  0.0143293 
0.283408   0.923341   -0.25911   0.0228767 
0.369241   0.991655   -0.22461   0.0200213 
0.455737   0.910071   -0.26508   0.0156106 
0.36231    0.834287   -0.230392  0.0151649 
0.291752   0.879347   -0.247102  0.0161626 
0.291345   0.830381   -0.227092  0.0175674 
0.36519    0.73953    -0.161776  0.0190648 
