#MU        SIGMA      ENERGY     ERROR     
-0.71033   0.654152   -0.428122  0.00669655
-0.745424  0.612424   -0.424935  0.00788501
-0.800069  0.594334   -0.435183  0.0131171 
-0.800069  0.594334   -0.435183  0.0100714 
-0.733659  0.66182    -0.416364  0.00875718
-0.818578  0.572068   -0.422369  0.00942816
-0.818578  0.572068   -0.422369  0.0100474 
-0.848994  0.597898   -0.426962  0.0255195 
-0.848994  0.597898   -0.426962  0.0116533 
-0.848994  0.597898   -0.426962  0.00866296
-0.85391   0.595182   -0.434964  0.0137829 
-0.85391   0.595182   -0.434964  0.0139877 
-0.85391   0.595182   -0.434964  0.00682172
-0.854834  0.623127   -0.458864  0.0110025 
-0.854834  0.623127   -0.458864  0.00865762
-0.854834  0.623127   -0.458864  0.00641363
-0.854834  0.623127   -0.458864  0.0131023 
-0.854834  0.623127   -0.458864  0.0105677 
-0.854834  0.623127   -0.458864  0.0157718 
-0.854834  0.623127   -0.458864  0.00612816
-0.854834  0.623127   -0.458864  0.012526  
-0.854834  0.623127   -0.458864  0.0206257 
-0.854834  0.623127   -0.458864  0.0101924 
-0.854834  0.623127   -0.458864  0.0151886 
-0.854834  0.623127   -0.458864  0.00846137
-0.759584  0.644797   -0.443487  0.0103833 
-0.759584  0.644797   -0.443487  0.00649329
-0.804356  0.651317   -0.456658  0.00868204
-0.804356  0.651317   -0.456658  0.00861319
-0.804356  0.651317   -0.456658  0.0223985 
-0.804356  0.651317   -0.456658  0.0150126 
-0.804356  0.651317   -0.456658  0.00555416
-0.768945  0.628428   -0.453447  0.0117333 
-0.768945  0.628428   -0.453447  0.0159758 
-0.768945  0.628428   -0.453447  0.013681  
-0.768945  0.628428   -0.453447  0.0135534 
-0.768945  0.628428   -0.453447  0.0123609 
-0.768945  0.628428   -0.453447  0.0118347 
-0.768945  0.628428   -0.453447  0.0114048 
-0.768945  0.628428   -0.453447  0.0175886 
-0.768945  0.628428   -0.453447  0.0132184 
-0.768945  0.628428   -0.453447  0.00688542
-0.768945  0.628428   -0.453447  0.00911909
-0.862386  0.588611   -0.427603  0.0200042 
-0.862386  0.588611   -0.427603  0.0107343 
