#MU        SIGMA      ENERGY     ERROR     
0.612722   0.683899   -0.331097  0.0126425 
0.631502   0.736594   -0.339792  0.0114108 
0.590571   0.664588   -0.325906  0.0149085 
0.590571   0.664588   -0.325906  0.0100001 
0.637249   0.581883   -0.354284  0.00663371
0.73321    0.599282   -0.430516  0.012452  
0.671548   0.538745   -0.358276  0.0193959 
0.671548   0.538745   -0.358276  0.00792527
0.739912   0.624528   -0.430351  0.0121317 
0.810801   0.637916   -0.441536  0.00911787
0.785129   0.670248   -0.441071  0.0172295 
0.785129   0.670248   -0.441071  0.0234316 
0.785129   0.670248   -0.441071  0.00835399
0.859562   0.616715   -0.434127  0.00888744
0.760436   0.652315   -0.425473  0.00907485
0.824601   0.571178   -0.42978   0.00893711
0.81693    0.581367   -0.43441   0.00830216
0.831803   0.615153   -0.430024  0.0138446 
0.885243   0.610035   -0.415906  0.00929606
0.853403   0.575138   -0.421206  0.0116485 
0.931519   0.550565   -0.325462  0.0205814 
0.931519   0.550565   -0.325462  0.019074  
0.995113   0.485758   -0.103207  0.029794  
1.05505    0.428471   0.151541   0.0214846 
1.02198    0.472038   -0.091905  0.0160306 
1.02198    0.472038   -0.091905  0.0442255 
1.02198    0.472038   -0.091905  0.0148878 
1.02712    0.514368   -0.149262  0.0258395 
1.02712    0.514368   -0.149262  0.0296367 
0.957882   0.448994   -0.0449061 0.0323416 
0.957882   0.448994   -0.0449061 0.0131339 
0.913308   0.535889   -0.358683  0.0130241 
0.913308   0.535889   -0.358683  0.0118847 
0.913308   0.535889   -0.358683  0.0121355 
0.884315   0.635806   -0.399776  0.0140645 
0.806813   0.67861    -0.408811  0.030851  
0.806813   0.67861    -0.408811  0.0203604 
0.806813   0.67861    -0.408811  0.0115166 
0.878082   0.654114   -0.415824  0.029321  
0.957268   0.713682   -0.244323  0.0395437 
0.904116   0.775732   -0.195279  0.0385446 
0.904116   0.775732   -0.195279  0.045533  
0.904116   0.775732   -0.195279  0.026562  
0.945107   0.776667   -0.209137  0.0459154 
0.945107   0.776667   -0.209137  0.0405734 
0.945107   0.776667   -0.209137  0.0544314 
0.945107   0.776667   -0.209137  0.0226411 
0.901279   0.71983    -0.322858  0.0264534 
0.901279   0.71983    -0.322858  0.0322181 
0.901279   0.71983    -0.322858  0.02362   
0.852422   0.725139   -0.329295  0.0286132 
0.852422   0.725139   -0.329295  0.0147848 
0.767756   0.756959   -0.382644  0.0294015 
0.767756   0.756959   -0.382644  0.00971279
0.819729   0.672325   -0.429028  0.0200419 
0.819729   0.672325   -0.429028  0.0182758 
0.878923   0.710547   -0.38008   0.0106295 
0.781144   0.662621   -0.422681  0.00702488
0.84069    0.614388   -0.438875  0.00962573
0.864128   0.640724   -0.429716  0.0093703 
0.922872   0.585597   -0.386993  0.0215881 
0.940741   0.668271   -0.328433  0.0183264 
0.994378   0.647014   -0.253773  0.0223441 
0.995863   0.628099   -0.264419  0.0105798 
0.901334   0.588355   -0.393354  0.0117323 
0.901334   0.588355   -0.393354  0.00985336
0.849512   0.638891   -0.443263  0.0109701 
0.7854     0.554555   -0.419402  0.00809478
0.817997   0.649084   -0.444571  0.00859201
0.832464   0.609764   -0.436178  0.00642707
0.750793   0.662938   -0.443333  0.0116478 
0.717832   0.700696   -0.402659  0.0100534 
0.681843   0.721692   -0.384474  0.0131126 
0.681843   0.721692   -0.384474  0.00905342
0.631676   0.638618   -0.368192  0.00743918
0.695372   0.648592   -0.394721  0.00766366
0.682274   0.601344   -0.388195  0.0106231 
0.593195   0.600203   -0.300828  0.00819152
0.645326   0.640507   -0.350117  0.00880325
0.698004   0.580664   -0.411843  0.0088444 
0.698004   0.580664   -0.411843  0.0099213 
0.771128   0.562493   -0.429266  0.00864398
0.783281   0.617775   -0.440427  0.0104314 
0.783281   0.617775   -0.440427  0.013974  
0.783281   0.617775   -0.440427  0.00655826
0.785019   0.616769   -0.447547  0.00817792
0.785019   0.616769   -0.447547  0.00784586
0.703962   0.585146   -0.398345  0.00955152
0.703962   0.585146   -0.398345  0.0099899 
0.703962   0.585146   -0.398345  0.0112756 
0.703962   0.585146   -0.398345  0.00890927
0.760565   0.677943   -0.431452  0.0127543 
0.84818    0.670947   -0.406258  0.00648438
0.788586   0.621162   -0.449282  0.00954216
0.734688   0.692442   -0.423946  0.00884564
0.733963   0.663958   -0.410212  0.0132432 
0.816952   0.648534   -0.41594   0.0115572 
0.718847   0.681834   -0.394363  0.0111674 
0.742947   0.651753   -0.419939  0.013441  
0.83668    0.704131   -0.410529  0.0194579 
0.759048   0.703727   -0.387038  0.0176123 
0.752189   0.724578   -0.36405   0.0149667 
0.825083   0.683993   -0.404363  0.0226619 
0.825083   0.683993   -0.404363  0.00867406
0.856278   0.625124   -0.437074  0.0124313 
0.885971   0.542538   -0.352437  0.0176546 
0.885971   0.542538   -0.352437  0.0117468 
0.956515   0.594137   -0.340581  0.016421  
0.956515   0.594137   -0.340581  0.0110343 
0.973403   0.557635   -0.311567  0.0142015 
0.973403   0.557635   -0.311567  0.0219385 
0.973403   0.557635   -0.311567  0.00954093
0.913768   0.591545   -0.376411  0.012556  
0.816393   0.544359   -0.394839  0.00812809
0.910043   0.616314   -0.424921  0.0118822 
0.910043   0.616314   -0.424921  0.0100694 
0.919288   0.594586   -0.376022  0.0106529 
0.830348   0.556318   -0.411237  0.00902601
0.86843    0.577185   -0.442576  0.0141797 
0.86843    0.577185   -0.442576  0.0155565 
0.86843    0.577185   -0.442576  0.012969  
0.86843    0.577185   -0.442576  0.0100334 
0.84699    0.658977   -0.438159  0.00896448
0.812763   0.643969   -0.437135  0.0135506 
0.902388   0.609991   -0.393134  0.0178656 
0.855454   0.669701   -0.406482  0.009852  
0.954894   0.578152   -0.339726  0.0122139 
0.934366   0.599642   -0.376956  0.0119619 
0.940181   0.60462    -0.366103  0.0255195 
0.940181   0.60462    -0.366103  0.0128492 
0.940181   0.60462    -0.366103  0.014816  
0.940181   0.60462    -0.366103  0.0122384 
0.910454   0.61574    -0.372631  0.0123262 
0.986185   0.60706    -0.314713  0.0154261 
0.931537   0.631217   -0.362793  0.00974789
0.878487   0.585355   -0.409571  0.00712997
0.822271   0.598751   -0.439907  0.00508809
0.768656   0.636541   -0.448725  0.00777482
0.702782   0.615189   -0.398122  0.0114923 
0.702782   0.615189   -0.398122  0.0113228 
0.783398   0.660329   -0.418484  0.0143685 
0.763628   0.723785   -0.380247  0.0129017 
0.829715   0.694482   -0.407478  0.00831972
0.853995   0.594886   -0.419448  0.00655802
0.818976   0.596333   -0.455205  0.00809374
0.738465   0.675063   -0.418123  0.0107273 
0.709972   0.747013   -0.379697  0.0108329 
0.709972   0.747013   -0.379697  0.0175352 
0.67605    0.74192    -0.344208  0.0107527 
0.677288   0.690262   -0.376636  0.0133973 
0.709399   0.774611   -0.367137  0.0180245 
0.625982   0.81131    -0.329388  0.0182895 
0.685277   0.729371   -0.375099  0.0112599 
0.599402   0.667819   -0.332915  0.0100671 
0.616569   0.673938   -0.340725  0.0213824 
0.616569   0.673938   -0.340725  0.00961316
0.658947   0.704496   -0.367053  0.00931941
0.710469   0.707239   -0.405833  0.0121036 
0.710469   0.707239   -0.405833  0.0251972 
0.77861    0.787307   -0.318184  0.0396215 
0.77861    0.787307   -0.318184  0.0111173 
0.725504   0.722781   -0.398182  0.0215556 
0.725504   0.722781   -0.398182  0.0211535 
0.725504   0.722781   -0.398182  0.0293661 
0.725504   0.722781   -0.398182  0.0233557 
0.725504   0.722781   -0.398182  0.0176618 
0.725504   0.722781   -0.398182  0.023732  
0.725504   0.722781   -0.398182  0.0158513 
0.721016   0.743415   -0.356148  0.00760555
0.677214   0.660066   -0.40322   0.0096301 
0.776978   0.690786   -0.416614  0.00725223
0.720196   0.663181   -0.416068  0.00972767
0.67376    0.564294   -0.365492  0.0226569 
0.67376    0.564294   -0.365492  0.0209229 
0.732447   0.485811   -0.260532  0.0165146 
0.805756   0.519673   -0.35947   0.00865486
0.811854   0.574319   -0.421136  0.0204712 
0.811854   0.574319   -0.421136  0.0187797 
0.811854   0.574319   -0.421136  0.0146744 
0.811854   0.574319   -0.421136  0.00861005
0.820287   0.64006    -0.438882  0.00734139
0.8258     0.624864   -0.445235  0.00895297
0.809357   0.633179   -0.445044  0.016451  
0.809357   0.633179   -0.445044  0.00850802
0.809357   0.633179   -0.445044  0.0129515 
0.863275   0.675822   -0.40457   0.0263321 
0.863275   0.675822   -0.40457   0.0146812 
0.86673    0.697057   -0.40276   0.0262001 
0.86673    0.697057   -0.40276   0.0105063 
0.929571   0.60854    -0.376205  0.0229306 
0.929571   0.60854    -0.376205  0.0124418 
0.891011   0.541446   -0.346686  0.0106306 
0.92464    0.56722    -0.360257  0.0209952 
0.92464    0.56722    -0.360257  0.0109326 
0.934581   0.563927   -0.358546  0.0243068 
0.923318   0.473481   -0.148891  0.0176481 
0.923318   0.473481   -0.148891  0.0252921 
0.85117    0.467003   -0.132307  0.0281809 
0.923426   0.452036   -0.0535259 0.0154555 
0.995356   0.511288   -0.186304  0.0200395 
0.995356   0.511288   -0.186304  0.0126072 
0.916847   0.604585   -0.384043  0.00912127
0.878692   0.595581   -0.419134  0.0120606 
0.878692   0.595581   -0.419134  0.016748  
0.841476   0.648243   -0.425367  0.0189597 
0.841476   0.648243   -0.425367  0.0126063 
0.7896     0.719253   -0.407865  0.0139585 
0.763695   0.751359   -0.381104  0.0157489 
0.703814   0.770973   -0.359734  0.0111283 
0.665613   0.723301   -0.366159  0.0117418 
0.609107   0.709542   -0.325181  0.0126972 
0.576661   0.779228   -0.317382  0.0148962 
0.487258   0.740678   -0.24674   0.0165797 
0.487258   0.740678   -0.24674   0.0154147 
0.47571    0.837944   -0.283906  0.0237364 
0.47571    0.837944   -0.283906  0.0145857 
0.493088   0.780332   -0.27404   0.0339024 
0.585393   0.860569   -0.261992  0.0168454 
0.515329   0.805051   -0.293457  0.0161947 
0.505848   0.810361   -0.277087  0.0165588 
0.487794   0.83417    -0.28178   0.0191288 
0.487794   0.83417    -0.28178   0.0158471 
0.494994   0.843705   -0.323604  0.0352306 
0.587484   0.898372   -0.234711  0.0473218 
0.587484   0.898372   -0.234711  0.0236328 
