#MU        SIGMA      ENERGY     ERROR     
-0.736187  0.627048   -0.440356  0.0144985 
-0.736187  0.627048   -0.440356  0.0123783 
-0.81414   0.683612   -0.405463  0.00885826
-0.731488  0.638429   -0.42528   0.00987199
-0.731488  0.638429   -0.42528   0.00768855
-0.731488  0.638429   -0.42528   0.00896435
-0.731488  0.638429   -0.42528   0.00790193
-0.731488  0.638429   -0.42528   0.0213951 
-0.794392  0.659036   -0.413569  0.00624142
-0.764833  0.620115   -0.434428  0.00623946
-0.738201  0.634497   -0.427425  0.00890537
-0.738201  0.634497   -0.427425  0.00900655
-0.774061  0.669822   -0.433703  0.00859465
-0.774061  0.669822   -0.433703  0.00926562
-0.774061  0.669822   -0.433703  0.0272019 
-0.774061  0.669822   -0.433703  0.00996347
-0.774061  0.669822   -0.433703  0.00781641
-0.774061  0.669822   -0.433703  0.0102889 
-0.694321  0.657431   -0.399498  0.00976484
-0.720517  0.693395   -0.40254   0.0137037 
-0.771864  0.724553   -0.396544  0.0155967 
-0.747214  0.71931    -0.390055  0.0186628 
-0.826099  0.666749   -0.411642  0.0192468 
-0.781978  0.710574   -0.405968  0.00966275
-0.798881  0.662704   -0.421853  0.00791788
-0.812079  0.653123   -0.437931  0.00694949
-0.793642  0.627707   -0.437455  0.0112654 
-0.793642  0.627707   -0.437455  0.0109613 
-0.717193  0.712763   -0.384315  0.0139659 
-0.717193  0.712763   -0.384315  0.019378  
-0.717193  0.712763   -0.384315  0.0163745 
-0.717193  0.712763   -0.384315  0.00974673
-0.723713  0.682651   -0.406382  0.0155768 
-0.723713  0.682651   -0.406382  0.00699338
-0.805007  0.621269   -0.438568  0.00693257
-0.798914  0.605881   -0.438849  0.00910026
-0.700626  0.573907   -0.392945  0.0211263 
-0.700626  0.573907   -0.392945  0.0163086 
-0.736714  0.516667   -0.371985  0.0113676 
-0.75399   0.547399   -0.393482  0.0264833 
-0.75399   0.547399   -0.393482  0.021213  
-0.75399   0.547399   -0.393482  0.00848532
-0.844996  0.579477   -0.448854  0.0216335 
-0.844996  0.579477   -0.448854  0.0106666 
-0.844996  0.579477   -0.448854  0.0118687 
-0.844996  0.579477   -0.448854  0.0116564 
-0.844996  0.579477   -0.448854  0.00701864
-0.770801  0.598471   -0.44851   0.014367  
-0.676302  0.689003   -0.375795  0.00759397
-0.76199   0.60203    -0.437048  0.0126778 
-0.76199   0.60203    -0.437048  0.00754513
-0.762428  0.616716   -0.427972  0.0145373 
-0.762428  0.616716   -0.427972  0.0141799 
-0.762428  0.616716   -0.427972  0.0116308 
-0.762428  0.616716   -0.427972  0.00914481
-0.762428  0.616716   -0.427972  0.0142247 
-0.762428  0.616716   -0.427972  0.00838208
-0.762428  0.616716   -0.427972  0.0157595 
-0.762428  0.616716   -0.427972  0.0153311 
-0.762428  0.616716   -0.427972  0.0116695 
-0.855416  0.661715   -0.413108  0.00958244
-0.855416  0.661715   -0.413108  0.0231085 
-0.855416  0.661715   -0.413108  0.00895125
-0.828493  0.636558   -0.435227  0.00562791
-0.746544  0.621485   -0.443527  0.00654089
-0.814615  0.638362   -0.451305  0.0112672 
-0.814615  0.638362   -0.451305  0.012764  
-0.814615  0.638362   -0.451305  0.00731026
-0.814615  0.638362   -0.451305  0.00706167
-0.805623  0.59476    -0.44492   0.0111938 
-0.805623  0.59476    -0.44492   0.0119184 
-0.849232  0.669989   -0.424472  0.0124691 
-0.849232  0.669989   -0.424472  0.0251737 
-0.854146  0.67476    -0.375246  0.02344   
-0.854146  0.67476    -0.375246  0.00634459
-0.84856   0.61243    -0.442722  0.0161156 
-0.84856   0.61243    -0.442722  0.0105139 
-0.831029  0.639687   -0.423108  0.00936922
-0.769276  0.568265   -0.40948   0.0237268 
-0.769276  0.568265   -0.40948   0.0095675 
-0.805153  0.648302   -0.432883  0.0117029 
-0.832652  0.695098   -0.424119  0.0252287 
-0.832652  0.695098   -0.424119  0.0120717 
-0.832652  0.695098   -0.424119  0.0273856 
-0.832652  0.695098   -0.424119  0.031037  
-0.832652  0.695098   -0.424119  0.00892486
-0.870131  0.643077   -0.425014  0.0303165 
-0.870131  0.643077   -0.425014  0.0160965 
-0.875438  0.643061   -0.409269  0.0122042 
-0.835442  0.696132   -0.412619  0.0214816 
-0.835442  0.696132   -0.412619  0.0114529 
-0.835442  0.696132   -0.412619  0.0105962 
-0.835442  0.696132   -0.412619  0.0162437 
-0.835442  0.696132   -0.412619  0.0099288 
-0.816272  0.684792   -0.43025   0.0191793 
-0.816272  0.684792   -0.43025   0.0257692 
-0.816272  0.684792   -0.43025   0.00640392
-0.803689  0.637707   -0.454897  0.0107484 
-0.806718  0.624722   -0.45027   0.0141325 
-0.806718  0.624722   -0.45027   0.00816023
-0.740712  0.576944   -0.424763  0.0128331 
-0.740712  0.576944   -0.424763  0.00663499
-0.734458  0.605728   -0.415395  0.0177349 
-0.734458  0.605728   -0.415395  0.00695645
-0.777551  0.640056   -0.444243  0.0100015 
-0.726582  0.677343   -0.417168  0.0145375 
-0.726582  0.677343   -0.417168  0.0107048 
-0.726582  0.677343   -0.417168  0.0192339 
-0.726582  0.677343   -0.417168  0.00791225
-0.722488  0.667367   -0.427043  0.00794996
-0.722488  0.667367   -0.427043  0.0136631 
-0.728005  0.725845   -0.385389  0.0168175 
-0.728005  0.725845   -0.385389  0.0101078 
-0.689321  0.679388   -0.389934  0.015251  
-0.737246  0.698451   -0.378597  0.0119896 
-0.691679  0.75347    -0.369189  0.014384  
-0.640042  0.81732    -0.349813  0.0156431 
-0.640042  0.81732    -0.349813  0.015331  
-0.640042  0.81732    -0.349813  0.0229314 
-0.640042  0.81732    -0.349813  0.0223493 
-0.640042  0.81732    -0.349813  0.0258446 
-0.640042  0.81732    -0.349813  0.0153262 
-0.640042  0.81732    -0.349813  0.0127477 
-0.640042  0.81732    -0.349813  0.0227802 
-0.640042  0.81732    -0.349813  0.0156768 
-0.640042  0.81732    -0.349813  0.0167122 
-0.726487  0.748629   -0.351799  0.0213481 
-0.768967  0.791873   -0.332751  0.022003  
-0.805254  0.725865   -0.358211  0.0200769 
-0.805254  0.725865   -0.358211  0.020922  
-0.74924   0.758227   -0.362871  0.0134766 
-0.710619  0.733801   -0.385753  0.00864287
-0.755236  0.69032    -0.41779   0.00770495
-0.770162  0.657262   -0.44123   0.00841696
-0.770162  0.657262   -0.44123   0.00675968
-0.785058  0.598921   -0.445788  0.00748271
-0.785058  0.598921   -0.445788  0.01183   
-0.853348  0.658391   -0.413281  0.0274904 
-0.853348  0.658391   -0.413281  0.00867679
-0.812174  0.682498   -0.432872  0.00985921
-0.73832   0.718391   -0.396396  0.0243196 
-0.73832   0.718391   -0.396396  0.0111979 
-0.73832   0.718391   -0.396396  0.00947106
-0.657243  0.674652   -0.375759  0.0141705 
-0.666664  0.71528    -0.36572   0.0157868 
-0.673386  0.780328   -0.361392  0.0118438 
-0.673978  0.712642   -0.366902  0.0173501 
