#MU        SIGMA      ENERGY     ERROR     
0.61075    0.59145    -0.3005    0.0149254 
0.61075    0.59145    -0.3005    0.0111367 
0.61075    0.59145    -0.3005    0.0153595 
0.640103   0.523625   -0.301267  0.0125024 
0.640103   0.523625   -0.301267  0.0110539 
0.725235   0.546724   -0.393169  0.0178068 
0.725235   0.546724   -0.393169  0.00718277
0.705651   0.600904   -0.407472  0.0102551 
0.618      0.59131    -0.32958   0.0108316 
0.618      0.59131    -0.32958   0.00807726
0.667876   0.644582   -0.39404   0.00902377
0.765166   0.672043   -0.426813  0.00743667
0.718952   0.632421   -0.423747  0.00913278
0.789577   0.574614   -0.433695  0.0143989 
0.789577   0.574614   -0.433695  0.00986886
0.888395   0.571625   -0.382099  0.0169714 
0.934647   0.515635   -0.271328  0.0282332 
0.934647   0.515635   -0.271328  0.0129977 
0.970521   0.533286   -0.254173  0.0303683 
0.970521   0.533286   -0.254173  0.0194876 
0.921655   0.498782   -0.225633  0.0135781 
1.01286    0.595397   -0.26605   0.0191967 
0.927812   0.685297   -0.339291  0.0173278 
0.92583    0.662006   -0.371419  0.00995548
0.892305   0.563983   -0.379658  0.0179188 
0.892305   0.563983   -0.379658  0.0164035 
0.892305   0.563983   -0.379658  0.00669609
0.796339   0.60609    -0.442943  0.00706338
0.820332   0.593995   -0.450578  0.0100047 
0.853341   0.654769   -0.423664  0.0118977 
0.868212   0.665515   -0.4127    0.0242324 
0.868212   0.665515   -0.4127    0.00992213
0.868212   0.665515   -0.4127    0.00954419
0.786951   0.661849   -0.422386  0.0130787 
0.805812   0.683323   -0.40532   0.0157297 
0.805812   0.683323   -0.40532   0.0140975 
0.851575   0.69242    -0.401502  0.0214678 
0.851575   0.69242    -0.401502  0.0171158 
0.84484    0.685956   -0.391101  0.0110955 
0.819944   0.659928   -0.420043  0.00763334
0.782677   0.58356    -0.43266   0.00983211
0.78434    0.559249   -0.42891   0.0109052 
0.71428    0.54627    -0.374947  0.00781883
0.712932   0.583629   -0.410967  0.00992119
0.628888   0.584954   -0.347913  0.0136232 
0.673194   0.531855   -0.356241  0.0261709 
0.673194   0.531855   -0.356241  0.0148192 
0.640569   0.518621   -0.3034    0.00871441
0.645674   0.597582   -0.353662  0.00836739
0.740673   0.668502   -0.408067  0.0103286 
0.65211    0.719207   -0.357385  0.0113273 
0.65211    0.719207   -0.357385  0.00780953
0.67116    0.626618   -0.385091  0.0102392 
0.67116    0.626618   -0.385091  0.0101654 
0.65745    0.691357   -0.374069  0.00798215
0.665143   0.634233   -0.369463  0.0102579 
0.649715   0.684961   -0.372381  0.0118562 
0.657357   0.683959   -0.374147  0.00805851
0.683655   0.59795    -0.388955  0.00903512
0.65044    0.589194   -0.357244  0.00929891
0.637471   0.650499   -0.368901  0.0133414 
0.699925   0.741279   -0.379404  0.00973711
0.630538   0.696628   -0.350195  0.0097726 
0.696706   0.681636   -0.386769  0.0068976 
0.704125   0.614743   -0.403813  0.0140271 
0.704125   0.614743   -0.403813  0.0112001 
0.784587   0.554856   -0.406694  0.00693828
0.745152   0.593965   -0.431273  0.00902475
0.745152   0.593965   -0.431273  0.00752205
0.808534   0.639708   -0.447171  0.00839812
0.841037   0.579839   -0.426072  0.0123877 
0.835049   0.673684   -0.420722  0.0212633 
0.906571   0.628537   -0.375734  0.0105752 
0.874511   0.650178   -0.414816  0.00925592
0.877838   0.614784   -0.427695  0.0150536 
0.841611   0.522346   -0.317872  0.0160006 
0.81737    0.517873   -0.363641  0.0358262 
0.81737    0.517873   -0.363641  0.0147053 
0.818883   0.527337   -0.341718  0.0160073 
0.815847   0.518989   -0.341466  0.00891852
