#MU        SIGMA      ENERGY     ERROR     
0.596388   0.50305    -0.226673  0.0266634 
0.609303   0.448789   -0.13363   0.0142149 
0.633775   0.530068   -0.296666  0.0265547 
0.633775   0.530068   -0.296666  0.0295241 
0.65295    0.437599   -0.0154598 0.0635197 
0.65295    0.437599   -0.0154598 0.0142115 
0.677115   0.523234   -0.326919  0.0304088 
0.677115   0.523234   -0.326919  0.00790764
0.764247   0.576444   -0.43645   0.0110583 
0.847121   0.625715   -0.43163   0.0106433 
0.847121   0.625715   -0.43163   0.00917654
0.773056   0.566199   -0.406973  0.00720961
0.755022   0.608432   -0.436544  0.00926162
0.821502   0.669215   -0.426328  0.0203283 
0.777445   0.742087   -0.354951  0.0268464 
0.777445   0.742087   -0.354951  0.0229495 
0.807599   0.669306   -0.404769  0.00701783
0.765399   0.64219    -0.43729   0.0196689 
0.829266   0.679279   -0.397641  0.0182406 
0.76757    0.778804   -0.360112  0.0231996 
0.759452   0.690052   -0.370406  0.0196417 
0.820559   0.755468   -0.349311  0.024035  
0.820559   0.755468   -0.349311  0.0290247 
0.811663   0.754987   -0.3033    0.0152494 
0.728606   0.795586   -0.353227  0.0211046 
0.677497   0.793265   -0.346116  0.0346393 
0.759729   0.838998   -0.193484  0.0565103 
0.759729   0.838998   -0.193484  0.0414966 
0.798888   0.936003   -0.0864623 0.0575738 
0.798888   0.936003   -0.0864623 0.0320145 
0.7748     0.862281   -0.229135  0.0354925 
0.729937   0.944142   -0.157469  0.0369835 
0.723405   0.862256   -0.198542  0.0315445 
0.723624   0.782543   -0.326341  0.0243564 
0.672224   0.870074   -0.270655  0.0256244 
0.765731   0.830588   -0.283349  0.0292383 
0.765731   0.830588   -0.283349  0.024034  
0.807754   0.771537   -0.314575  0.0218493 
0.89987    0.70705    -0.331827  0.0200612 
0.937304   0.650338   -0.319329  0.0131051 
1.01115    0.579339   -0.264695  0.0141896 
0.969269   0.57267    -0.315691  0.0129407 
0.969269   0.57267    -0.315691  0.0117057 
0.939003   0.580756   -0.369678  0.0150895 
0.908521   0.576152   -0.379341  0.0154151 
0.864486   0.675297   -0.399282  0.0135845 
0.81461    0.652341   -0.429345  0.0230803 
0.913113   0.640639   -0.377821  0.00764627
0.839      0.596911   -0.444839  0.0144981 
0.758446   0.526272   -0.360584  0.0209692 
0.794835   0.497057   -0.332089  0.0126281 
0.850119   0.53807    -0.358307  0.0269312 
0.850119   0.53807    -0.358307  0.00841722
0.834468   0.615739   -0.429656  0.0110887 
0.78812    0.555329   -0.404341  0.0173918 
0.859574   0.51511    -0.339133  0.0368848 
0.859574   0.51511    -0.339133  0.0157514 
0.834151   0.518766   -0.303792  0.0171984 
0.821373   0.508877   -0.280745  0.0100418 
0.9025     0.563035   -0.371205  0.0143044 
0.9025     0.563035   -0.371205  0.012615  
0.9025     0.563035   -0.371205  0.00835507
0.82213    0.580396   -0.434801  0.0101321 
0.870442   0.563222   -0.399369  0.0108116 
0.810573   0.555353   -0.436152  0.0284125 
0.810573   0.555353   -0.436152  0.0128739 
0.810573   0.555353   -0.436152  0.0212542 
0.752644   0.481346   -0.186454  0.0275543 
0.829974   0.463997   -0.14062   0.0549911 
0.829974   0.463997   -0.14062   0.0272507 
0.841335   0.458139   -0.100908  0.0171823 
0.793595   0.515963   -0.337043  0.00857819
0.878413   0.584528   -0.420302  0.0124185 
0.783352   0.541391   -0.390118  0.0098744 
0.797319   0.562297   -0.411072  0.024237  
0.797319   0.562297   -0.411072  0.00861416
0.750749   0.643916   -0.446948  0.00981904
0.68421    0.694473   -0.384729  0.00957011
0.674845   0.650687   -0.376689  0.0093332 
0.726208   0.647248   -0.411821  0.00768404
0.700729   0.640638   -0.395104  0.00866046
0.658229   0.643932   -0.378455  0.00675982
0.703781   0.597754   -0.410385  0.00849192
0.732163   0.580014   -0.419341  0.0169991 
0.697843   0.506378   -0.32131   0.0333592 
0.697843   0.506378   -0.32131   0.0385599 
0.656071   0.409874   0.161329   0.0729898 
0.656071   0.409874   0.161329   0.0371888 
0.706728   0.42403    0.055297   0.0245317 
0.784479   0.478315   -0.239127  0.0432289 
0.784479   0.478315   -0.239127  0.0134271 
0.744054   0.535769   -0.392162  0.0116444 
0.833029   0.551302   -0.408738  0.019904  
0.800048   0.493493   -0.249294  0.0423995 
0.800048   0.493493   -0.249294  0.0317134 
0.800048   0.493493   -0.249294  0.0199679 
0.714721   0.494653   -0.315048  0.0274844 
0.714721   0.494653   -0.315048  0.00975511
0.665927   0.566994   -0.381691  0.0108456 
0.602521   0.606969   -0.305388  0.0103649 
0.622841   0.579729   -0.329483  0.00951144
0.676908   0.586817   -0.3774    0.00995224
0.770228   0.559054   -0.398326  0.0237966 
0.770228   0.559054   -0.398326  0.0199759 
0.770228   0.559054   -0.398326  0.013158  
0.701945   0.530919   -0.333569  0.0226145 
0.610639   0.460513   -0.125824  0.0563625 
0.610639   0.460513   -0.125824  0.0487174 
0.610639   0.460513   -0.125824  0.0246679 
0.610639   0.460513   -0.125824  0.0300856 
0.555408   0.421237   0.0372691  0.017629  
0.635285   0.496022   -0.234747  0.013491  
0.698023   0.532948   -0.354106  0.00983059
0.721684   0.557299   -0.39946   0.0141123 
0.755871   0.525239   -0.347046  0.0195555 
0.835215   0.497731   -0.288148  0.0199853 
0.826043   0.498186   -0.278625  0.0165715 
0.850408   0.51829    -0.329257  0.0164868 
0.804645   0.51872    -0.383548  0.0107202 
0.901865   0.606964   -0.404752  0.0103249 
0.907747   0.560806   -0.387017  0.0132959 
0.907747   0.560806   -0.387017  0.0128644 
0.840811   0.65988    -0.432348  0.0259046 
0.909704   0.73939    -0.273627  0.0313775 
0.816011   0.750306   -0.316235  0.0288421 
0.847694   0.812938   -0.300449  0.0331147 
0.82926    0.884568   -0.154834  0.0409577 
0.869836   0.81419    -0.203959  0.039747  
0.822422   0.894812   -0.113358  0.0284331 
0.864928   0.82728    -0.244186  0.0249574 
0.874998   0.734468   -0.325144  0.0474884 
0.874998   0.734468   -0.325144  0.0121397 
0.825996   0.645786   -0.42825   0.0235353 
0.825996   0.645786   -0.42825   0.0194642 
0.825996   0.645786   -0.42825   0.00834522
0.890046   0.586216   -0.412404  0.0123467 
0.833611   0.53921    -0.39058   0.017905  
0.777464   0.503865   -0.292829  0.0183455 
0.738247   0.503694   -0.318601  0.0330817 
0.738247   0.503694   -0.318601  0.0387293 
0.738247   0.503694   -0.318601  0.0174123 
0.738247   0.503694   -0.318601  0.0157217 
0.653542   0.501678   -0.226978  0.0083904 
0.652838   0.597653   -0.361475  0.00866769
0.662264   0.637799   -0.38014   0.00611095
0.734405   0.611936   -0.444009  0.0133576 
0.777859   0.674529   -0.407607  0.0155131 
0.819266   0.700554   -0.382655  0.0126071 
0.848735   0.70703    -0.398429  0.0236229 
0.873442   0.725771   -0.339641  0.0103842 
0.816057   0.67428    -0.430098  0.0250219 
0.816057   0.67428    -0.430098  0.0109345 
0.816057   0.67428    -0.430098  0.00672818
0.873015   0.619064   -0.436223  0.0155511 
0.833622   0.67657    -0.401963  0.0344344 
0.834362   0.741387   -0.282892  0.046804  
0.928571   0.81193    0.0128041  0.0361036 
0.867371   0.813121   -0.187457  0.0285754 
0.846955   0.784036   -0.238748  0.0319138 
0.879959   0.798829   -0.223579  0.0303217 
0.932222   0.731435   -0.2746    0.0253886 
0.833427   0.809372   -0.282859  0.0256705 
0.805014   0.821065   -0.28845   0.0327592 
0.788628   0.794466   -0.271929  0.0340417 
0.868301   0.814237   -0.221542  0.0526009 
0.843336   0.887286   -0.110663  0.057355  
0.843336   0.887286   -0.110663  0.0356295 
0.822971   0.840989   -0.200164  0.0239436 
0.810544   0.784503   -0.317648  0.0210083 
0.836219   0.741333   -0.357255  0.0292065 
0.87273    0.753312   -0.282397  0.0699901 
0.794459   0.80257    -0.211216  0.0182618 
0.798825   0.789252   -0.340189  0.024827  
0.865935   0.739444   -0.287466  0.042028  
0.890949   0.819531   -0.130033  0.0456451 
0.890949   0.819531   -0.130033  0.029645  
0.828581   0.817161   -0.26345   0.0301528 
0.745531   0.824233   -0.242228  0.0164086 
0.70445    0.777004   -0.324436  0.0282404 
0.674651   0.848181   -0.24844   0.0195996 
0.737211   0.802156   -0.348573  0.0120083 
0.648111   0.717471   -0.365927  0.0127111 
0.600254   0.760704   -0.3348    0.0130088 
0.55482    0.688151   -0.257889  0.0135852 
0.534243   0.729329   -0.296657  0.0150472 
0.484879   0.68672    -0.236626  0.0135473 
0.533561   0.765401   -0.28975   0.0149922 
0.594369   0.731092   -0.305694  0.0130222 
0.548945   0.788383   -0.297216  0.0139074 
0.512099   0.735036   -0.299243  0.016936  
0.512099   0.735036   -0.299243  0.0150047 
0.512099   0.735036   -0.299243  0.01485   
0.455162   0.698077   -0.168775  0.0159361 
0.439429   0.713442   -0.196132  0.0163372 
0.407953   0.733446   -0.186357  0.0162754 
0.427187   0.671325   -0.098128  0.017167  
0.442717   0.636399   -0.136268  0.0145039 
0.499466   0.646137   -0.219466  0.0114938 
0.571105   0.597715   -0.274669  0.0152802 
0.571105   0.597715   -0.274669  0.0140097 
0.521907   0.597892   -0.214369  0.0140092 
0.520803   0.668818   -0.262485  0.0150547 
0.477659   0.7071     -0.222974  0.0185114 
0.477659   0.7071     -0.222974  0.0171776 
0.402632   0.668194   -0.0921317 0.0178057 
0.330005   0.737499   -0.142396  0.0201908 
0.236011   0.747996   -0.170493  0.0168243 
0.203076   0.844627   -0.181609  0.0173762 
0.191782   0.827843   -0.210473  0.0166939 
0.207532   0.853812   -0.225973  0.0174097 
0.207532   0.853812   -0.225973  0.0229158 
0.301244   0.945179   -0.230082  0.0235215 
0.28225    0.985116   -0.242068  0.016787  
0.257305   0.892882   -0.228516  0.0170048 
0.330909   0.853061   -0.24959   0.0143985 
0.3352     0.913848   -0.249024  0.0249138 
0.263209   0.962238   -0.226177  0.0158604 
0.187222   0.883667   -0.260768  0.0189746 
0.10915    0.871192   -0.161535  0.0180648 
0.068953   0.821356   -0.148346  0.015948  
0.080052   0.894407   -0.201338  0.0169015 
0.155003   0.847845   -0.154119  0.0179723 
0.081588   0.820039   -0.157504  0.0174817 
0.144291   0.799336   -0.0998579 0.0170637 
0.239834   0.869765   -0.18602   0.0197855 
0.167945   0.96352    -0.250684  0.0326634 
0.20204    1.06216    -0.212461  0.0239078 
0.119032   1.03529    -0.250437  0.0233132 
0.0871179  0.94797    -0.223031  0.0150986 
0.0924272  0.97405    -0.22842   0.0234383 
0.128854   1.04123    -0.229713  0.0185542 
0.0928002  0.982835   -0.237043  0.0205875 
0.155351   0.944923   -0.232685  0.0164288 
0.212985   0.885675   -0.229854  0.0165312 
0.114767   0.869702   -0.188307  0.0162752 
0.0530481  0.900785   -0.227693  0.0168859 
-0.0235716 0.874108   -0.157182  0.0163319 
0.05301    0.873094   -0.18135   0.0205963 
0.146572   0.882882   -0.19379   0.0177543 
0.185446   0.893582   -0.204375  0.0175102 
0.164092   0.833095   -0.138667  0.0175267 
0.144358   0.845392   -0.185121  0.0164791 
0.0514225  0.888047   -0.188879  0.0158058 
-0.0472695 0.946455   -0.266811  0.0157906 
-0.12655   0.911505   -0.239555  0.0207153 
-0.102423  0.96779    -0.228985  0.0177936 
-0.153768  1.01456    -0.267123  0.0140033 
-0.21619   0.955834   -0.267596  0.0229617 
-0.293613  1.02444    -0.220391  0.0292821 
-0.275708  1.08894    -0.24036   0.0336175 
-0.298454  1.00681    -0.219138  0.0278327 
-0.204971  0.958885   -0.229522  0.0201522 
-0.212614  1.00927    -0.259747  0.0373898 
-0.244616  1.10008    -0.18266   0.0194269 
-0.195687  1.066      -0.2881    0.0151909 
-0.125563  0.990541   -0.260347  0.0529637 
-0.151669  1.07668    -0.135983  0.0285931 
-0.163282  1.10308    -0.210293  0.0486304 
-0.091027  1.13253    -0.146656  0.0220435 
-0.0438015 1.03305    -0.253247  0.0235166 
-0.0779702 0.989153   -0.235326  0.0202573 
-0.031179  1.03141    -0.281385  0.0280333 
-0.0226618 0.972669   -0.213892  0.0154676 
0.0760955  0.878184   -0.182674  0.0176237 
0.105605   0.908477   -0.222137  0.0164962 
0.185606   0.834895   -0.162098  0.0167707 
0.129819   0.877678   -0.18222   0.0165635 
0.082643   0.867937   -0.150027  0.0164922 
-0.0142811 0.961568   -0.265705  0.0156623 
-0.0156861 0.978656   -0.308257  0.0170991 
-0.0908795 0.959113   -0.25427   0.0166374 
-0.0908795 0.959113   -0.25427   0.0189051 
-0.0942657 0.978099   -0.222274  0.0162602 
-0.081007  0.889225   -0.211011  0.0167182 
-0.117725  0.966442   -0.245404  0.0239306 
-0.1459    1.02442    -0.229975  0.017644  
-0.231051  0.950961   -0.238446  0.0203726 
-0.14052   1.01201    -0.237142  0.0162441 
-0.227166  0.915094   -0.235411  0.0173884 
-0.233636  0.823731   -0.18555   0.0182805 
-0.145353  0.803782   -0.135861  0.0205053 
-0.145353  0.803782   -0.135861  0.0169583 
-0.137712  0.903508   -0.22171   0.017722  
-0.125947  0.866857   -0.197829  0.0221683 
-0.0438495 0.937614   -0.190815  0.0177427 
-0.0543933 1.00938    -0.277881  0.0292151 
-0.072457  1.06346    -0.23441   0.0288662 
-0.169942  1.14289    -0.197582  0.0554819 
-0.169942  1.14289    -0.197582  0.0361716 
-0.154714  1.12108    -0.170651  0.0260202 
-0.147017  1.07777    -0.237727  0.0366457 
-0.223583  1.03036    -0.158159  0.0151381 
-0.131529  0.953367   -0.286995  0.0166502 
-0.111663  0.896776   -0.253646  0.0158383 
-0.111758  0.891085   -0.219769  0.0165107 
-0.0673487 0.943971   -0.25069   0.0202061 
-0.0076744 1.02274    -0.245931  0.017391  
0.00857233 0.956788   -0.250029  0.0183873 
-0.0777342 1.02249    -0.284455  0.0161164 
-0.0329868 0.987832   -0.260605  0.0200899 
-0.0724315 0.973087   -0.248882  0.027231  
-0.101349  1.00012    -0.253649  0.0213703 
-0.159347  1.01091    -0.235825  0.0173398 
-0.167348  0.993414   -0.259788  0.0307705 
-0.221698  1.07       -0.245993  0.0363399 
-0.149632  1.14076    -0.160979  0.0414443 
-0.126882  1.06185    -0.152439  0.030707  
-0.186161  1.06913    -0.209534  0.0349306 
-0.122958  1.15671    -0.157777  0.0433368 
-0.12865   1.12634    -0.11546   0.0493603 
-0.132253  1.17809    -0.0119578 0.0561623 
-0.128439  1.15938    -0.0642131 0.0474601 
-0.205325  1.22435    -0.0426926 0.0739361 
-0.205325  1.22435    -0.0426926 0.0755311 
-0.205325  1.22435    -0.0426926 0.0758914 
-0.205325  1.22435    -0.0426926 0.0621264 
-0.168622  1.23367    -0.0579852 0.0517659 
-0.197469  1.19531    -0.0139539 0.0440226 
-0.272763  1.21275    -0.109889  0.0487698 
-0.272763  1.21275    -0.109889  0.0629683 
-0.272763  1.21275    -0.109889  0.0323854 
-0.217689  1.1203     -0.177911  0.0806055 
-0.217689  1.1203     -0.177911  0.0236763 
-0.203727  1.03211    -0.220933  0.0232088 
-0.26587   0.990029   -0.227757  0.0234578 
-0.227116  0.966956   -0.229392  0.0162837 
-0.179772  0.99216    -0.270151  0.0174261 
-0.140019  1.01969    -0.274474  0.0347572 
-0.0615682 1.08667    -0.185909  0.0342883 
-0.108101  1.12686    -0.139527  0.0573197 
-0.108101  1.12686    -0.139527  0.0287815 
-0.183813  1.11658    -0.182695  0.0298723 
-0.222433  1.10405    -0.199261  0.0265177 
-0.299813  1.03527    -0.236073  0.0230872 
-0.299265  0.95306    -0.226006  0.015825  
-0.388142  0.875882   -0.278824  0.0165919 
-0.388142  0.875882   -0.278824  0.0192369 
-0.429439  0.912971   -0.265343  0.0160649 
-0.456075  0.839295   -0.27274   0.0192492 
-0.449786  0.804218   -0.232053  0.0163757 
-0.430932  0.727449   -0.185556  0.0146464 
-0.474072  0.741525   -0.262933  0.0246354 
-0.502036  0.838416   -0.253216  0.0178038 
-0.465463  0.864589   -0.255838  0.0179374 
-0.430374  0.91255    -0.271865  0.0228943 
-0.499453  0.964564   -0.246902  0.0310681 
-0.402824  1.0055     -0.235706  0.0404386 
-0.492164  1.02648    -0.153703  0.0244795 
-0.522315  0.932727   -0.247768  0.0183224 
-0.559863  0.899051   -0.315538  0.0160447 
-0.489629  0.838181   -0.267976  0.0257956 
-0.580245  0.931206   -0.257854  0.0334399 
-0.587444  0.910987   -0.200567  0.0316064 
-0.608391  0.874172   -0.22092   0.0186149 
-0.677795  0.794082   -0.309772  0.0213899 
-0.685051  0.735591   -0.353949  0.0173714 
-0.685051  0.735591   -0.353949  0.0122337 
-0.777315  0.714948   -0.409974  0.0105023 
-0.759705  0.704642   -0.408995  0.00702603
-0.766116  0.611504   -0.448338  0.0093    
-0.766116  0.611504   -0.448338  0.0132409 
-0.766116  0.611504   -0.448338  0.0144431 
-0.74128   0.522328   -0.370477  0.0133056 
-0.673031  0.542452   -0.385773  0.0119876 
-0.589605  0.567676   -0.27041   0.0157754 
-0.589605  0.567676   -0.27041   0.0147955 
-0.507941  0.59686    -0.185104  0.0182784 
-0.436653  0.538308   0.0206046  0.0154651 
-0.478615  0.613488   -0.138292  0.0157075 
-0.542096  0.516029   -0.168723  0.0234673 
-0.542096  0.516029   -0.168723  0.0119902 
-0.567165  0.548934   -0.227119  0.0112699 
-0.575224  0.591904   -0.266211  0.0157675 
-0.50898   0.569617   -0.182908  0.0186272 
-0.441297  0.541763   -0.018873  0.0127167 
-0.536903  0.637481   -0.250929  0.0125989 
-0.565268  0.57338    -0.271923  0.0101499 
-0.649508  0.556036   -0.321772  0.0113601 
-0.649508  0.556036   -0.321772  0.0152789 
-0.618799  0.518682   -0.288064  0.0103142 
-0.614451  0.583372   -0.312667  0.0182213 
-0.549761  0.483649   -0.134139  0.0202695 
-0.454332  0.464765   0.0711027  0.0346622 
-0.498147  0.391838   0.23324    0.0210419 
-0.411466  0.489438   0.10736    0.0247358 
-0.473545  0.424776   0.0895618  0.0150979 
-0.536929  0.501222   -0.125915  0.0295676 
-0.507819  0.410289   0.114118   0.0673936 
-0.507819  0.410289   0.114118   0.0206331 
-0.420583  0.443334   0.223002   0.0278811 
-0.453135  0.41127    0.17485    0.019568  
-0.453459  0.45879    0.0931676  0.0329473 
-0.441044  0.373081   0.379656   0.0222142 
-0.45339   0.458547   0.0789359  0.0178774 
-0.456151  0.502364   0.0191327  0.0143644 
-0.530328  0.553905   -0.1738    0.0160237 
-0.603005  0.49924    -0.195603  0.0266905 
-0.603005  0.49924    -0.195603  0.0157267 
-0.593249  0.503708   -0.208845  0.0142595 
-0.509285  0.576973   -0.161235  0.0120557 
-0.555413  0.571131   -0.217406  0.0162907 
-0.481985  0.580973   -0.143094  0.0140467 
-0.506791  0.645105   -0.221783  0.0153921 
-0.461291  0.695995   -0.200609  0.0182978 
-0.461291  0.695995   -0.200609  0.0163937 
-0.467259  0.787606   -0.271989  0.0187828 
-0.541059  0.865328   -0.285757  0.0139577 
-0.604713  0.797391   -0.344297  0.0211292 
-0.663553  0.856777   -0.292373  0.0184719 
-0.64642   0.819667   -0.328301  0.0191514 
-0.616784  0.796543   -0.304781  0.0156825 
-0.540907  0.880691   -0.337711  0.030233  
-0.540907  0.880691   -0.337711  0.0304618 
-0.57373   0.814831   -0.260669  0.0188329 
-0.517894  0.914655   -0.283586  0.0284043 
-0.517894  0.914655   -0.283586  0.0332423 
-0.597897  1.00794    -0.158861  0.0250469 
-0.554325  0.969852   -0.247388  0.0423207 
-0.554325  0.969852   -0.247388  0.0277672 
-0.637668  0.971018   -0.249677  0.0533042 
-0.637668  0.971018   -0.249677  0.0286958 
-0.626213  0.923466   -0.240307  0.0220902 
-0.568005  0.84457    -0.275886  0.019736  
-0.552214  0.842682   -0.267374  0.0259155 
-0.551232  0.897404   -0.25363   0.0137096 
-0.553917  0.812425   -0.321061  0.0249605 
-0.560611  0.912033   -0.289699  0.0463524 
-0.547136  0.986365   -0.127195  0.0595713 
-0.553058  1.06561    -0.0400178 0.062716  
-0.6095    1.15712    0.162782   0.0755895 
-0.53502   1.25215    0.204731   0.0646483 
-0.504044  1.16256    0.0567171  0.111593  
-0.481575  1.25599    0.277501   0.138665  
-0.481575  1.25599    0.277501   0.0789937 
-0.412431  1.19457    0.117742   0.108772  
-0.412431  1.19457    0.117742   0.0314313 
-0.353051  1.11038    -0.181922  0.0512356 
-0.353051  1.11038    -0.181922  0.035067  
-0.330167  1.01692    -0.200524  0.0227999 
-0.316098  1.05534    -0.292051  0.0235489 
-0.289285  0.971127   -0.235247  0.0242741 
-0.274786  0.979498   -0.250195  0.017371  
-0.374241  0.892735   -0.230068  0.0160858 
-0.353619  0.921184   -0.29082   0.0171224 
-0.257914  0.887987   -0.261541  0.0211441 
-0.273157  0.910061   -0.224269  0.0182726 
-0.188123  0.810837   -0.138475  0.0192757 
-0.213666  0.807188   -0.168576  0.0188632 
-0.213666  0.807188   -0.168576  0.0160876 
-0.13656   0.896346   -0.221772  0.0175004 
-0.14408   0.829749   -0.170474  0.0163696 
-0.1029    0.861082   -0.167467  0.0187671 
-0.177876  0.880048   -0.195254  0.0162833 
-0.220304  0.88019    -0.202998  0.0157352 
-0.19513   0.917238   -0.229866  0.0155538 
-0.288274  0.996443   -0.284409  0.0217963 
-0.385834  1.03007    -0.237891  0.0189925 
-0.287142  0.935597   -0.261305  0.0155833 
-0.36751   0.884546   -0.241054  0.0169831 
-0.268615  0.958086   -0.253559  0.0198064 
-0.338728  0.990411   -0.278603  0.0161966 
-0.337836  0.899493   -0.255661  0.0174527 
-0.38035   0.942831   -0.251993  0.0191298 
-0.475446  0.860566   -0.252788  0.0246995 
-0.451977  0.895241   -0.262511  0.0304816 
-0.387688  0.972473   -0.235648  0.0450442 
-0.401127  1.01536    -0.194533  0.0456391 
-0.401127  1.01536    -0.194533  0.0276142 
-0.367009  1.04989    -0.23169   0.0380339 
-0.396249  1.06973    -0.186324  0.0435218 
-0.459121  1.02918    -0.105823  0.0166122 
-0.387176  0.946792   -0.257555  0.0257327 
-0.294756  0.960612   -0.250766  0.015537  
-0.369436  0.896105   -0.257647  0.0172236 
-0.369436  0.896105   -0.257647  0.0201482 
-0.390943  0.932276   -0.271834  0.0338765 
-0.339865  1.01686    -0.194182  0.0263585 
-0.342934  1.02564    -0.226984  0.0291732 
-0.244211  1.05795    -0.211506  0.0239539 
-0.165137  1.00559    -0.239346  0.026589  
-0.260352  1.03162    -0.255463  0.0316959 
-0.236893  1.11873    -0.212781  0.108744  
-0.236893  1.11873    -0.212781  0.0490525 
-0.236893  1.11873    -0.212781  0.0338842 
-0.151439  1.20447    -0.16026   0.0631238 
-0.151439  1.20447    -0.16026   0.0763494 
-0.151439  1.20447    -0.16026   0.0575839 
-0.0993031 1.23494    -0.0605215 0.0960401 
-0.0993031 1.23494    -0.0605215 0.0467032 
-0.185849  1.15064    -0.102927  0.0262173 
-0.241026  1.08192    -0.274314  0.0360825 
-0.167022  1.15231    -0.191544  0.0584392 
-0.228887  1.2521     0.0712338  0.0576095 
-0.277542  1.21795    0.0346984  0.0661978 
-0.313695  1.23913    0.15544    0.0562476 
-0.250162  1.20473    -0.0541832 0.0457792 
-0.189572  1.12543    -0.142856  0.0578353 
-0.251785  1.19847    -0.0308773 0.0374261 
-0.228949  1.11939    -0.163974  0.0372153 
-0.320098  1.14555    -0.141509  0.0316952 
