#MU        SIGMA      ENERGY     ERROR     
-0.787131  0.629568   -0.446864  0.0104553 
-0.787131  0.629568   -0.446864  0.0149159 
-0.787131  0.629568   -0.446864  0.0193819 
-0.787131  0.629568   -0.446864  0.0108921 
-0.787131  0.629568   -0.446864  0.00790022
-0.835973  0.597116   -0.441887  0.00974188
-0.835973  0.597116   -0.441887  0.00891381
-0.79105   0.570667   -0.433311  0.00655908
-0.738743  0.604809   -0.434738  0.0180329 
-0.738743  0.604809   -0.434738  0.00616284
-0.742323  0.654809   -0.432072  0.0127955 
-0.742323  0.654809   -0.432072  0.0169266 
-0.742323  0.654809   -0.432072  0.0146364 
-0.742323  0.654809   -0.432072  0.0096135 
-0.742323  0.654809   -0.432072  0.0185344 
-0.742323  0.654809   -0.432072  0.00982669
-0.809867  0.563438   -0.425055  0.0125313 
-0.809867  0.563438   -0.425055  0.0212602 
-0.809867  0.563438   -0.425055  0.0113186 
-0.809867  0.563438   -0.425055  0.0101614 
-0.809867  0.563438   -0.425055  0.0144413 
-0.809867  0.563438   -0.425055  0.00827385
-0.792264  0.579746   -0.427846  0.0176333 
-0.792264  0.579746   -0.427846  0.00746746
-0.716031  0.587515   -0.425537  0.00741655
-0.73514   0.6681     -0.425166  0.0202545 
-0.73514   0.6681     -0.425166  0.00571049
-0.757072  0.618278   -0.439502  0.00847181
-0.757072  0.618278   -0.439502  0.0156    
-0.757072  0.618278   -0.439502  0.0117372 
-0.757072  0.618278   -0.439502  0.00716651
-0.757072  0.618278   -0.439502  0.00996928
-0.803799  0.663588   -0.441571  0.0137848 
-0.803799  0.663588   -0.441571  0.0307848 
-0.803799  0.663588   -0.441571  0.0111721 
-0.803799  0.663588   -0.441571  0.0097547 
-0.803799  0.663588   -0.441571  0.0086993 
-0.776899  0.640094   -0.444543  0.0101542 
-0.776899  0.640094   -0.444543  0.0118844 
-0.776899  0.640094   -0.444543  0.0108063 
-0.776899  0.640094   -0.444543  0.0230036 
-0.776899  0.640094   -0.444543  0.0118306 
-0.776899  0.640094   -0.444543  0.00813608
-0.776899  0.640094   -0.444543  0.0118834 
-0.776899  0.640094   -0.444543  0.00621865
-0.747322  0.635529   -0.440641  0.00639776
-0.735631  0.654727   -0.436205  0.00725286
-0.812437  0.602609   -0.436949  0.00670405
-0.844605  0.611344   -0.44314   0.014028  
-0.844605  0.611344   -0.44314   0.0142763 
-0.844605  0.611344   -0.44314   0.0087997 
-0.844605  0.611344   -0.44314   0.0118368 
-0.844605  0.611344   -0.44314   0.0174149 
-0.844605  0.611344   -0.44314   0.0101777 
-0.844605  0.611344   -0.44314   0.0142757 
-0.844605  0.611344   -0.44314   0.0102464 
-0.844605  0.611344   -0.44314   0.0168501 
-0.844605  0.611344   -0.44314   0.0100689 
-0.844605  0.611344   -0.44314   0.0189237 
-0.844605  0.611344   -0.44314   0.0130438 
-0.844605  0.611344   -0.44314   0.00825342
-0.844605  0.611344   -0.44314   0.0149202 
-0.844605  0.611344   -0.44314   0.0160651 
-0.844605  0.611344   -0.44314   0.0114376 
-0.844605  0.611344   -0.44314   0.0105385 
-0.844605  0.611344   -0.44314   0.0132988 
-0.844605  0.611344   -0.44314   0.0104065 
-0.815679  0.557911   -0.448016  0.00878573
-0.815679  0.557911   -0.448016  0.0238147 
-0.815679  0.557911   -0.448016  0.0169514 
-0.815679  0.557911   -0.448016  0.0286807 
-0.815679  0.557911   -0.448016  0.0140597 
-0.815679  0.557911   -0.448016  0.00788922
-0.822833  0.5834     -0.441161  0.00689684
-0.786956  0.594121   -0.443909  0.0114957 
-0.786956  0.594121   -0.443909  0.00706891
-0.786956  0.594121   -0.443909  0.0122852 
-0.786956  0.594121   -0.443909  0.0187276 
-0.786956  0.594121   -0.443909  0.00824982
-0.786956  0.594121   -0.443909  0.0122917 
-0.786956  0.594121   -0.443909  0.0134735 
-0.786956  0.594121   -0.443909  0.0105472 
-0.786956  0.594121   -0.443909  0.00609347
-0.786956  0.594121   -0.443909  0.0114263 
-0.786956  0.594121   -0.443909  0.00589069
-0.774773  0.633206   -0.444172  0.0103876 
-0.774773  0.633206   -0.444172  0.00928914
-0.773416  0.687166   -0.434846  0.00607141
-0.773416  0.687166   -0.434846  0.019029  
-0.773416  0.687166   -0.434846  0.0118249 
-0.773416  0.687166   -0.434846  0.00729761
-0.773416  0.687166   -0.434846  0.00651097
-0.728757  0.610741   -0.430797  0.00801241
-0.728757  0.610741   -0.430797  0.00786635
-0.728757  0.610741   -0.430797  0.00783828
-0.728757  0.610741   -0.430797  0.011555  
-0.728757  0.610741   -0.430797  0.0130296 
-0.780067  0.630641   -0.440522  0.00684024
-0.780067  0.630641   -0.440522  0.0115158 
-0.780067  0.630641   -0.440522  0.0167471 
-0.780067  0.630641   -0.440522  0.00637152
-0.742014  0.643422   -0.447304  0.0178147 
-0.742014  0.643422   -0.447304  0.00847295
-0.742014  0.643422   -0.447304  0.00829209
-0.742014  0.643422   -0.447304  0.00949533
-0.742014  0.643422   -0.447304  0.00827698
-0.742014  0.643422   -0.447304  0.012813  
-0.742014  0.643422   -0.447304  0.0113356 
-0.742014  0.643422   -0.447304  0.00920752
-0.742014  0.643422   -0.447304  0.00762382
-0.768628  0.649634   -0.446976  0.0100772 
-0.768628  0.649634   -0.446976  0.0119961 
-0.768628  0.649634   -0.446976  0.00929788
-0.768628  0.649634   -0.446976  0.0106161 
-0.847435  0.630857   -0.435796  0.00888568
-0.861711  0.633672   -0.434328  0.0163074 
-0.861711  0.633672   -0.434328  0.00963972
-0.861711  0.633672   -0.434328  0.0189739 
-0.861711  0.633672   -0.434328  0.0109658 
-0.861711  0.633672   -0.434328  0.00827926
-0.775445  0.661891   -0.431568  0.0277481 
-0.775445  0.661891   -0.431568  0.00998165
-0.775445  0.661891   -0.431568  0.0168076 
-0.775445  0.661891   -0.431568  0.00793608
-0.775445  0.661891   -0.431568  0.00751578
-0.704011  0.623928   -0.403854  0.00655439
-0.707243  0.620145   -0.40898   0.0214498 
-0.796754  0.677324   -0.410766  0.0102908 
-0.796754  0.677324   -0.410766  0.00818043
-0.796754  0.677324   -0.410766  0.0121133 
-0.795911  0.665664   -0.424463  0.0105562 
-0.795911  0.665664   -0.424463  0.0155693 
-0.795911  0.665664   -0.424463  0.00785295
-0.734496  0.605738   -0.42873   0.00649122
-0.734496  0.605738   -0.42873   0.011523  
-0.734496  0.605738   -0.42873   0.00853511
-0.734496  0.605738   -0.42873   0.00765222
-0.712553  0.62942    -0.414752  0.0142562 
-0.712553  0.62942    -0.414752  0.00728789
-0.709947  0.651587   -0.425874  0.0177526 
-0.709947  0.651587   -0.425874  0.00681599
-0.709947  0.651587   -0.425874  0.00852131
-0.709947  0.651587   -0.425874  0.00673313
-0.809584  0.629345   -0.447084  0.0247816 
-0.809584  0.629345   -0.447084  0.0104747 
-0.809584  0.629345   -0.447084  0.012761  
-0.809584  0.629345   -0.447084  0.0116891 
-0.809584  0.629345   -0.447084  0.0215471 
-0.809584  0.629345   -0.447084  0.0119968 
-0.809584  0.629345   -0.447084  0.0125828 
-0.809584  0.629345   -0.447084  0.00847148
-0.782651  0.66822    -0.438144  0.00942839
-0.754997  0.65677    -0.439085  0.0141778 
-0.754997  0.65677    -0.439085  0.0264996 
-0.754997  0.65677    -0.439085  0.00938544
-0.754997  0.65677    -0.439085  0.00731863
-0.708278  0.60196    -0.417127  0.0130157 
-0.708278  0.60196    -0.417127  0.0123278 
-0.708278  0.60196    -0.417127  0.00957524
-0.708278  0.60196    -0.417127  0.0097675 
-0.708278  0.60196    -0.417127  0.0102823 
-0.708278  0.60196    -0.417127  0.0103065 
-0.708278  0.60196    -0.417127  0.0200617 
-0.708278  0.60196    -0.417127  0.00826933
-0.803188  0.646197   -0.443166  0.00848871
-0.74814   0.573487   -0.423423  0.00726935
