79 0.992269 0.00579623 1.00077 0.000566312 1.00048 0.00320034 
80 0.992013 0.00572903 1.0008 0.000559737 1.00028 0.00316627 
81 0.990844 0.00577744 1.00071 0.00055964 1.00007 0.00313381 
82 0.990379 0.00572547 1.00058 0.000567784 0.999872 0.00310187 
83 0.990755 0.00566859 1.00053 0.000563034 0.999937 0.00306497 
84 0.990917 0.00560302 1.00057 0.000558012 0.999117 0.00313738 
85 0.992088 0.00565927 1.00063 0.000554353 0.99906 0.00310077 
86 0.99209 0.00559308 1.00065 0.00054808 0.999087 0.00306461 
87 0.99242 0.00553824 1.00054 0.000551352 0.999159 0.00303005 
88 0.993416 0.00556479 1.00057 0.000545883 0.998905 0.00300617 
89 0.994062 0.00553975 1.00055 0.000540412 0.99913 0.00298069 
90 0.993776 0.00548529 1.00057 0.000534903 0.998872 0.00295863 
91 0.995212 0.00561135 1.0006 0.000530172 0.999106 0.0029353 
92 0.995992 0.00560464 1.00065 0.000526032 0.998443 0.00297807 
93 0.996467 0.00556435 1.00059 0.000523404 0.998489 0.00294624 
94 0.996517 0.00550507 1.00065 0.000520927 0.998607 0.00291714 
95 0.997253 0.00549627 1.00076 0.000527648 0.998696 0.00288763 
96 0.997581 0.0054486 1.00073 0.000522943 0.998339 0.00287966 
97 0.997496 0.00539279 1.00073 0.000517551 0.998273 0.00285058 
98 0.997946 0.00535636 1.00079 0.000516733 0.998297 0.00282144 
99 0.998376 0.00531938 1.00075 0.00051306 0.998293 0.0027928 
100 0.997939 0.00528403 1.0008 0.000510401 0.998909 0.0028325 
