0.5	0.895564	0.00867113
0.75	0.354597	0.00720719
1.0	0.144695	0.00322407
1.25	0.0753147	0.00156096
1.5	0.0502155	0.000803112
1.75	0.0362809	0.000969512
2.0	0.0279978	0.000906097
