0.5	-0.974108	0.000853757
0.75	-0.870884	0.00049811
1.0	-0.762102	0.000350045
1.25	-0.664277	0.000212158
1.5	-0.582653	0.000284111
1.75	-0.516348	0.000265682
2.0	-0.462382	0.000239215
