0.5	16.3319	0.343433
0.75	22.0554	0.139905
1.0	21.0375	0.0782374
1.25	17.893	0.0605934
1.5	14.6808	0.0494071
1.75	11.9227	0.0298509
2.0	9.85136	0.0258364
